"","budget","UT","BB","Extinct","rep","target","popInit","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20"
"106",1000,0.1,0.9,0,60,2000,1000,14,9,90,9,9,9,9,100,5,37,26,9,35,9,9,62,9,9,9,38
"107",1000,0.1,0.9,0,70,2000,1000,25,9,9,9,100,5,9,90,9,9,83,9,9,9,100,5,5,100,5,37
"108",1000,0.1,0.9,0,80,2000,1000,18,76,9,9,9,62,9,9,9,100,5,62,9,9,9,9,9,100,5,5
"109",1000,0.1,0.9,0,90,2000,1000,19,9,9,100,5,33,100,9,9,34,9,47,9,9,9,100,5,5,100,5
"110",1000,0.1,0.9,1,100,2000,1000,15,9,83,9,9,9,9,100,100,3,0,0,0,0,0,0,0,0,0,0
"111",1000,0.1,1,1,10,2000,1000,20,9,9,9,9,52,9,9,9,100,4,4,100,100,3,0,0,0,0,0
"112",1000,0.1,1,0,20,2000,1000,16,9,9,9,100,4,71,9,9,9,9,100,9,9,9,100,4,38,9,9
"113",1000,0.1,1,1,30,2000,1000,18,9,76,9,9,9,9,30,9,9,100,4,4,100,100,3,0,0,0,0
"114",1000,0.1,1,0,40,2000,1000,15,100,9,9,76,9,9,9,9,100,9,9,100,9,9,100,9,9,66,9
"115",1000,0.1,1,1,50,2000,1000,16,100,9,9,9,9,100,4,4,100,100,3,0,0,0,0,0,0,0,0
"116",1000,0.1,1,1,60,2000,1000,16,47,9,9,9,9,9,9,9,55,9,9,9,100,4,4,100,100,3,0
"117",1000,0.1,1,0,70,2000,1000,16,32,9,9,37,9,9,100,9,9,9,100,4,76,9,9,9,100,4,4
"118",1000,0.1,1,0,80,2000,1000,19,9,9,55,9,9,9,9,62,9,9,9,83,9,9,9,100,4,38,9
"119",1000,0.1,1,1,90,2000,1000,14,41,9,9,9,9,9,9,9,100,4,4,100,29,9,9,9,9,0,0
"120",1000,0.1,1,1,100,2000,1000,16,66,9,9,9,90,4,4,100,100,3,0,0,0,0,0,0,0,0,0
"121",1000,0.2,0,1,10,2000,1000,16,9,9,55,9,9,9,100,100,9,0,0,0,0,0,0,0,0,0,0
"122",1000,0.2,0,0,20,2000,1000,20,9,9,9,9,9,100,9,9,50,9,9,9,9,100,9,9,9,100,100
"123",1000,0.2,0,1,30,2000,1000,18,50,9,9,9,9,9,9,9,9,9,9,9,100,100,9,0,0,0,0
"124",1000,0.2,0,1,40,2000,1000,15,9,90,9,9,9,9,83,9,9,9,9,100,100,9,0,0,0,0,0
"125",1000,0.2,0,0,50,2000,1000,18,9,9,90,9,9,90,9,9,9,90,9,9,9,100,9,9,100,100,9
"126",1000,0.2,0,1,60,2000,1000,14,71,9,9,9,9,71,9,9,9,9,100,100,9,0,0,0,0,0,0
"127",1000,0.2,0,0,70,2000,1000,15,100,9,9,9,71,9,9,9,9,9,66,9,9,9,50,9,9,9,55
"128",1000,0.2,0,1,80,2000,1000,18,43,43,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"129",1000,0.2,0,0,90,2000,1000,17,52,9,9,9,9,9,100,9,9,52,9,9,100,9,9,9,90,9,9
"130",1000,0.2,0,1,100,2000,1000,14,30,9,9,66,9,9,9,9,100,100,9,0,0,0,0,0,0,0,0
"131",1000,0.2,0.1,1,10,2000,1000,14,100,9,9,9,9,100,8,9,9,100,100,7,0,0,0,0,0,0,0
"132",1000,0.2,0.1,0,20,2000,1000,20,9,9,100,8,8,90,8,9,9,100,8,9,9,100,8,9,9,100,100
"133",1000,0.2,0.1,1,30,2000,1000,18,9,9,100,8,9,9,100,100,7,0,0,0,0,0,0,0,0,0,0
"134",1000,0.2,0.1,0,40,2000,1000,16,18,18,52,8,9,9,9,9,9,9,76,8,9,9,90,8,9,9,100
"135",1000,0.2,0.1,1,50,2000,1000,15,9,100,9,9,9,9,100,100,7,0,0,0,0,0,0,0,0,0,0
"136",1000,0.2,0.1,1,60,2000,1000,17,55,9,9,9,9,9,9,100,100,7,0,0,0,0,0,0,0,0,0
"137",1000,0.2,0.1,1,70,2000,1000,17,9,9,100,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",1000,0.2,0.1,0,80,2000,1000,17,9,83,9,9,9,58,8,8,76,8,8,83,8,9,9,90,8,9,52
"139",1000,0.2,0.1,1,90,2000,1000,15,58,9,9,9,9,9,9,90,8,9,9,100,8,9,9,100,100,7,0
"140",1000,0.2,0.1,1,100,2000,1000,13,100,9,9,9,9,100,100,7,0,0,0,0,0,0,0,0,0,0,0
"141",1000,0.2,0.2,1,10,2000,1000,16,38,9,9,9,9,9,100,100,6,0,0,0,0,0,0,0,0,0,0
"142",1000,0.2,0.2,1,20,2000,1000,16,100,9,9,9,9,100,7,7,100,7,9,9,100,100,6,0,0,0,0
"143",1000,0.2,0.2,1,30,2000,1000,16,9,100,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",1000,0.2,0.2,1,40,2000,1000,15,22,22,7,7,100,100,6,0,0,0,0,0,0,0,0,0,0,0,0
