"","budget","at","bb","extinct","","","","","","","","","","","","","","","","","","","","","","",""
"903",1000,0.1,0.8,0,3,1000,1000,11843,81221,91601,62039,71750,67103,69860,68279,69405,67669,69696,68286,68182,69486,68417,68773,69200,68520,68055,68821
"904",1000,0.1,0.8,0,4,1000,1000,11846,81109,90763,61599,71939,67585,69795,68377,68639,67917,69430,68467,67976,69447,68409,69328,68393,69368,68375,68165
"905",1000,0.1,0.8,0,5,1000,1000,11828,81066,92678,61788,71894,67482,69736,68981,68425,68678,68518,69341,68370,68622,69362,68365,68713,68746,68535,68656
"906",1000,0.1,0.8,0,6,1000,1000,11885,81294,90194,62241,71621,68269,69484,69036,69143,68445,68085,69508,68225,68858,68680,68739,69341,68367,68686,67972
"907",1000,0.1,0.8,0,7,1000,1000,11898,81326,91316,62135,71718,67631,69837,68249,69575,68402,69435,69072,68452,68761,69333,68430,68619,68613,68601,69422
"908",1000,0.1,0.8,0,8,1000,1000,11824,81085,90955,62313,71720,68285,68796,67915,69608,68205,68162,69498,68258,68790,69382,68374,68933,68512,69240,68388
"909",1000,0.1,0.8,0,9,1000,1000,11852,81080,90692,62640,71600,67123,69912,68838,68639,68569,68042,69416,68381,68253,69464,68226,68120,69625,68295,69360
"910",1000,0.1,0.8,0,10,1000,1000,11836,80917,91102,62137,71814,67550,69778,68284,69472,68325,68765,69316,68368,68119,69672,68331,68782,68679,68714,69217
"911",1000,0.1,0.8,0,11,1000,1000,11832,80992,91578,62027,71787,68280,68036,69417,68494,68026,69670,68220,68142,68759,69257,68522,67986,69614,69073,69162
"912",1000,0.1,0.8,0,12,1000,1000,11815,80826,92458,61805,71824,67290,69032,68549,69449,69089,68439,68604,68137,69464,68293,69412,69213,68502,68581,69240
"913",1000,0.1,0.8,0,13,1000,1000,11842,80975,91145,62146,71787,67077,69863,68206,68835,69254,68512,68078,69660,68287,68868,68555,68606,68739,68001,69582
"914",1000,0.1,0.8,0,14,1000,1000,11870,80850,90158,62409,71495,67719,68345,69470,68435,68098,69472,68407,68061,68743,67908,68833,67868,68886,67812,69752
"915",1000,0.1,0.8,0,15,1000,1000,11822,80793,92190,61788,71961,68165,68103,69526,68406,68155,69534,68269,68215,69459,68346,68147,69501,68337,68077,69601
"916",1000,0.1,0.8,0,16,1000,1000,11833,81134,90106,61983,71813,68164,69273,69123,69073,68345,67935,68286,68727,69287,68579,67936,69652,68274,69418,68946
"917",1000,0.1,0.8,0,17,1000,1000,11837,80619,90741,62175,71606,68200,69533,68400,68022,69612,68158,68166,68762,69317,68462,68133,68720,68567,69357,68511
"918",1000,0.1,0.8,0,18,1000,1000,11862,80887,91151,62098,71822,68336,69656,68255,68051,69592,68271,68221,68815,69398,68328,68046,68840,69253,69127,69172
"919",1000,0.1,0.8,0,19,1000,1000,11838,81187,90896,62677,71527,67769,69653,68345,69387,68236,69561,69029,68609,67905,69126,68491,69286,68367,68728,68057
"920",1000,0.1,0.8,0,20,1000,1000,11856,81163,92005,62010,71747,68176,69501,69166,68551,68534,68786,68559,68755,68727,68083,69500,68259,68835,69305,68409
"921",1000,0.1,0.8,0,21,1000,1000,11864,80893,91292,62136,71757,68113,68784,69332,68412,68019,69614,69099,68455,68229,69375,68264,68792,68619,69213,68427
"922",1000,0.1,0.8,0,22,1000,1000,11844,80691,91646,61983,71763,66867,69979,69038,68441,69368,69195,68404,68017,69674,68966,68974,68506,67983,69679,68327
"923",1000,0.1,0.8,0,23,1000,1000,11829,80772,91602,61644,71973,68162,69423,68389,68150,69631,68150,68087,69559,68339,69438,68253,68091,69472,68535,68548
"924",1000,0.1,0.8,0,24,1000,1000,11902,81633,90960,62066,71777,68194,68152,69436,68358,68094,69552,68270,68104,69552,68954,68976,68701,68622,68579,68693
"925",1000,0.1,0.8,0,25,1000,1000,11830,80930,91215,62098,71769,67517,69753,68264,69531,69038,68564,68654,69431,68423,68056,68879,69309,68382,68643,68002
"926",1000,0.1,0.8,0,26,1000,1000,11865,80949,90259,62873,71480,67628,69663,68232,69511,69036,68574,68627,68684,69318,68392,68659,69388,68350,68773,68624
"927",1000,0.1,0.8,0,27,1000,1000,11830,80696,91413,62041,71669,68250,68163,69536,68368,68187,68082,69600,68198,69472,67686,69656,68806,69366,68392,69248
"928",1000,0.1,0.8,0,28,1000,1000,11878,81217,90329,62272,71695,68332,69510,68943,67952,69602,69017,68481,68163,69551,68475,68039,69616,68479,68641,68684
"929",1000,0.1,0.8,0,29,1000,1000,11812,80250,91149,62219,71761,67584,68301,69442,68362,68065,69692,68224,68133,69557,68345,69430,68269,67972,69693,68253
"930",1000,0.1,0.8,0,30,1000,1000,11851,80996,91173,62168,71694,68326,69533,69147,68544,68724,69218,68469,68097,69470,68365,68722,68681,67959,69569,68295
"931",1000,0.1,0.8,0,31,1000,1000,11829,81047,91438,62416,71639,67775,69684,68456,68024,69668,68219,68097,69485,68288,69351,68376,68101,69459,68358,68002
"932",1000,0.1,0.8,0,32,1000,1000,11866,81325,91361,61516,71979,68142,68758,68667,69371,68436,67883,69634,68266,68155,68681,68509,67969,69669,68313,68653
"933",1000,0.1,0.8,0,33,1000,1000,11836,81324,91123,61676,71976,68236,69498,68349,68147,69468,68437,68053,68107,68850,69205,68305,68781,68586,68659,68603
"934",1000,0.1,0.8,0,34,1000,1000,11897,81553,91136,61653,71897,67607,69658,68326,68800,68063,69560,68339,69386,68974,69254,68386,68036,68839,69317,68392
"935",1000,0.1,0.8,0,35,1000,1000,11856,81270,89696,62546,71599,68297,69454,68265,68196,68875,68513,68010,69561,67742,68951,69150,68549,68703,69286,68417
"936",1000,0.1,0.8,0,36,1000,1000,11838,80485,90810,62114,71743,68287,68640,68031,69047,69224,68487,68003,69589,68333,68776,67927,69560,68316,69498,68998
"937",1000,0.1,0.8,0,37,1000,1000,11816,81208,91432,62041,71799,68304,69458,68908,68614,68697,69306,68416,69372,68436,68718,68073,69552,68294,68146,68743
"938",1000,0.1,0.8,0,38,1000,1000,11820,80534,91405,62028,71750,68354,69386,68413,68192,69537,68347,68178,68784,68525,68661,69426,68361,68778,68001,69687
"939",1000,0.1,0.8,0,39,1000,1000,11864,81084,90942,62294,71594,68326,68648,68583,69285,68375,68532,68743,69293,68410,68881,68549,69426,68429,68704,68680
"940",1000,0.1,0.8,0,40,1000,1000,11815,80433,92457,61675,72103,66993,70006,68233,68768,69257,68444,68119,69364,68435,68094,69506,68353,69460,68359,68038
"941",1000,0.1,0.8,0,41,1000,1000,11859,80997,90766,62260,71799,67020,70006,68207,69433,68519,68083,68952,67837,68957,69300,68350,69430,68356,69508,68274
"942",1000,0.1,0.8,0,42,1000,1000,11852,81313,90483,62176,71814,68177,68806,68561,67947,69661,68246,68722,68590,68769,69204,68420,68147,69640,68311,68787
"943",1000,0.1,0.8,0,43,1000,1000,11809,80917,91009,62097,71875,68252,69478,69054,69234,68457,67980,68876,68528,68579,68656,69292,68427,69359,69068,69200
"944",1000,0.1,0.8,0,44,1000,1000,11833,81051,90933,62197,71697,67686,69043,69265,69118,68576,68074,69534,68314,69432,68369,68821,69285,68468,68090,68814
"945",1000,0.1,0.8,0,45,1000,1000,11816,80477,91235,62216,71651,67645,69681,68458,68763,68019,69549,69049,69160,67779,68964,68391,69467,69079,69166,68506
"946",1000,0.1,0.8,0,46,1000,1000,11825,80936,91168,61667,71848,67551,69755,68227,68127,68757,69320,68264,68625,67951,69410,68364,69547,68266,68753,68615
"947",1000,0.1,0.8,0,47,1000,1000,11811,80824,91465,62000,71809,68164,68155,69600,68401,68125,69563,68352,68109,69586,67710,69759,68916,68601,68719,69249
"948",1000,0.1,0.8,0,48,1000,1000,11850,81280,91633,62124,71835,68264,68780,68473,69480,68277,68031,69416,68206,68933,67975,69680,68276,69337,69115,68462
"949",1000,0.1,0.8,0,49,1000,1000,11835,81378,91840,61416,72048,68210,69572,68345,69450,68435,68594,68564,69394,68379,69347,69250,68415,68035,69492,67659
"950",1000,0.1,0.8,0,50,1000,1000,11846,80959,92112,62351,71698,68434,69436,68290,68823,68552,69367,68334,68067,69613,68327,68782,67998,69509,68961,67953
"951",1000,0.1,0.8,0,51,1000,1000,11857,80783,91632,61985,71912,66833,69983,68202,69398,68346,68794,69249,68458,68060,69646,68263,68057,68919,69305,68485
"952",1000,0.1,0.8,0,52,1000,1000,11833,81011,91421,62429,71581,67626,69814,68207,68671,68591,68768,68604,68684,68687,69312,68325,68824,68507,68754,68607
"953",1000,0.1,0.8,0,53,1000,1000,11844,80755,91140,61683,71821,68261,69584,69133,68447,68630,69384,68408,68094,69545,68381,68853,67796,69552,67588,69666
"954",1000,0.1,0.8,0,54,1000,1000,11862,80987,90257,62444,71585,67081,69899,68261,68695,69352,68407,69318,68985,67986,69506,68248,68767,68536,69375,68181
"955",1000,0.1,0.8,0,55,1000,1000,11849,81417,91112,61553,71911,68194,69451,67685,69684,68396,68776,68585,68802,68091,69519,68295,69400,69062,69288,68455
"956",1000,0.1,0.8,0,56,1000,1000,11852,80745,90935,62243,71743,68168,69495,68980,67852,69498,68342,68756,69246,68374,68165,69379,68454,68770,69099,69147
"957",1000,0.1,0.8,0,57,1000,1000,11818,81202,91263,62267,71756,67757,69499,69024,69182,68529,69401,69061,68643,69232,68667,68623,69094,68510,68796,69419
"958",1000,0.1,0.8,0,58,1000,1000,11795,80573,91105,62352,71708,68415,68227,69431,68402,68173,69454,68421,68793,69212,68530,69357,69013,67815,69009,69154
"959",1000,0.1,0.8,0,59,1000,1000,11850,81355,90527,62174,71720,67572,68324,69351,68271,68304,69500,68283,68240,69593,68265,68057,69440,68263,68149,68738
"960",1000,0.1,0.8,0,60,1000,1000,11818,80402,91356,62117,71806,68306,68692,69288,68563,69340,69071,68477,69442,68836,69339,68446,69345,69214,68297,68688
"961",1000,0.1,0.8,0,61,1000,1000,11836,81062,91103,62145,71815,67061,69823,68167,69530,68248,68101,69596,68377,69399,68315,68082,69483,68291,68913,68623
"962",1000,0.1,0.8,0,62,1000,1000,11810,80720,91808,62005,71834,68245,69484,68954,68633,67910,69686,68245,68136,69392,68485,68035,69502,68428,68051,69708
"963",1000,0.1,0.8,0,63,1000,1000,11864,81213,90900,62097,71790,67094,69912,68273,69486,69067,68536,68015,69528,68352,68202,69497,68359,68747,68044,69640
"964",1000,0.1,0.8,0,64,1000,1000,11787,80656,91639,62008,71857,66910,69921,68883,69272,68437,69309,68492,69433,69118,68433,68113,69491,68369,68190,69511
"965",1000,0.1,0.8,0,65,1000,1000,11843,81088,90940,61719,71903,68257,69431,68269,68144,69519,68306,68066,69432,68420,68769,69261,68448,68843,68544,69345
"966",1000,0.1,0.8,0,66,1000,1000,11876,81163,91260,61970,71869,68277,67981,69607,68179,68129,69408,68381,68114,69548,68323,68183,69554,68378,68715,69367
"967",1000,0.1,0.8,0,67,1000,1000,11848,80341,91976,62005,71857,68185,68878,67834,69631,68316,68025,69476,68274,68773,69262,68412,69440,68415,68676,69404
"968",1000,0.1,0.8,0,68,1000,1000,11852,81064,91963,62044,71757,68299,69530,67842,69665,68303,68003,69536,68275,68192,69433,68320,68784,69416,69037,68473
"969",1000,0.1,0.8,0,69,1000,1000,11827,80854,91740,62087,71032,68439,69282,68541,67894,68952,69166,68555,68003,69640,68376,68055,69628,68375,69205,69202
"970",1000,0.1,0.8,0,70,1000,1000,11846,80883,91452,62143,71799,68298,69465,68406,67955,69542,68267,68617,69413,68343,68171,69583,68272,68196,69398,68256
"971",1000,0.1,0.8,0,71,1000,1000,11844,80886,91894,61975,71773,67687,69682,68296,68075,69370,68473,68192,69489,69074,68542,68660,68400,69362,68312,68755
"972",1000,0.1,0.8,0,72,1000,1000,11814,81091,90792,62242,71729,68209,68936,69293,68252,68076,69523,68273,68005,69543,68277,68069,68828,69330,68394,68710
"973",1000,0.1,0.8,0,73,1000,1000,11835,80885,92381,61994,71882,68195,69459,68480,68673,67940,69665,68430,68774,69286,68472,68050,69508,68178,68922,68539
"974",1000,0.1,0.8,0,74,1000,1000,11843,80978,91159,61467,71865,68153,69504,68354,68776,69340,68336,68032,69458,68404,68123,68129,69492,69185,68974,68476
"975",1000,0.1,0.8,0,75,1000,1000,11856,80591,91077,62029,71874,67740,69514,68383,69306,69184,68606,68198,68875,69287,68592,68026,69509,68228,68737,69338
"976",1000,0.1,0.8,0,76,1000,1000,11856,81215,91260,61951,71914,68199,69532,68099,69633,68963,68586,68648,68047,68935,69206,68316,68901,68012,69414,69060
"977",1000,0.1,0.8,0,77,1000,1000,11858,81085,91602,61951,71807,67742,69632,67677,69744,68235,68209,68699,69374,68445,67941,69677,68392,68739,68787,68678
"978",1000,0.1,0.8,0,78,1000,1000,11807,80692,90490,62357,71676,66929,69971,68285,69497,68312,69443,68279,68657,69328,68473,68724,69361,68294,69451,67685
"979",1000,0.1,0.8,0,79,1000,1000,11828,80403,91502,62118,71752,68353,69441,67786,69725,68370,68138,69418,68296,68097,69599,68326,69386,68605,68659,69491
"980",1000,0.1,0.8,0,80,1000,1000,11857,80803,91553,62114,71847,66986,69192,69089,68435,68703,69364,68415,68036,68789,68603,69429,69082,68615,68166,68715
"981",1000,0.1,0.8,0,81,1000,1000,11866,80913,91598,61977,71796,68402,69597,68974,68449,68131,68789,68606,69359,68486,68741,67964,69288,69014,68479,69417
"982",1000,0.1,0.8,0,82,1000,1000,11865,81282,91189,61735,72044,68191,68861,67962,69529,68301,68110,69493,68315,68085,68774,67934,68933,69244,68306,69523
"983",1000,0.1,0.8,0,83,1000,1000,11840,80981,90600,62189,71682,67663,68377,69469,68365,67928,69562,69077,68530,68775,69288,68470,68666,68600,69416,68518
"984",1000,0.1,0.8,0,84,1000,1000,11844,80920,91595,61976,71632,67632,69681,68251,69460,68433,68124,69516,68488,68587,68655,69339,68491,69433,69144,68357
"985",1000,0.1,0.8,0,85,1000,1000,11843,81207,91271,62155,71784,67701,68909,69225,68477,68120,69466,68231,68074,69580,69097,67760,68877,68474,69451,68430
"986",1000,0.1,0.8,0,86,1000,1000,11807,80664,92487,61613,71937,67551,68342,69528,68305,68725,68695,69404,68432,69538,69006,68425,68098,69589,68389,68755
"987",1000,0.1,0.8,0,87,1000,1000,11830,80730,91233,61875,71795,68164,68798,69365,69131,69243,67765,69878,68148,68187,69572,68495,68743,69311,68522,68646
"988",1000,0.1,0.8,0,88,1000,1000,11827,80907,91785,62044,71806,67655,69689,68258,68207,69462,68476,68894,68672,69170,68498,68009,68831,69241,68334,69359
"989",1000,0.1,0.8,0,89,1000,1000,11874,80937,91051,62090,71788,68260,68816,67962,69505,68374,68673,67959,68218,68676,69347,68515,68009,69629,67589,69681
"990",1000,0.1,0.8,0,90,1000,1000,11857,81001,90065,62367,71581,67631,69611,69033,69186,68481,68736,68549,68689,69293,68465,68016,68193,68753,68002,68797
"991",1000,0.1,0.8,0,91,1000,1000,11824,80532,91970,61918,71799,67599,69807,67510,69753,68958,68378,68667,69408,68338,68175,68872,68429,69549,68350,68837
"992",1000,0.1,0.8,0,92,1000,1000,11866,81359,91646,62026,71811,67627,69029,69329,68727,69211,69144,68322,69495,69061,68499,68756,69301,68423,68686,68685
"993",1000,0.1,0.8,0,93,1000,1000,11839,80664,91471,62041,71785,67476,69058,67874,69580,68337,68208,69558,68292,68841,68643,67967,69573,68244,69534,68400
"994",1000,0.1,0.8,0,94,1000,1000,11870,81187,91214,62135,71825,68247,68121,69368,68403,69388,67623,69621,68276,68794,69222,68561,67975,68820,69256,68405
"995",1000,0.1,0.8,0,95,1000,1000,11824,80735,91225,62109,71673,67010,69825,68854,68512,68126,69495,68283,68733,68555,68641,67905,69606,68238,68852,69233
"996",1000,0.1,0.8,0,96,1000,1000,11858,81229,91283,62145,71767,67217,69751,68947,69366,69122,68386,68712,69285,68425,68701,67895,69508,68356,68821,67955
"997",1000,0.1,0.8,0,97,1000,1000,11834,80629,91546,61986,71714,68320,69421,68375,68703,68694,68533,68075,69481,68445,68801,69269,68329,68080,68814,68092
"998",1000,0.1,0.8,0,98,1000,1000,11816,80907,90355,62219,71628,68367,69535,68107,68819,68532,67985,68865,69259,69161,67736,69679,68117,69540,69144,68444
"999",1000,0.1,0.8,0,99,1000,1000,11869,80553,90536,61669,71980,67113,69841,68890,68481,68645,68723,68597,69286,68413,68010,69494,68365,68108,69527,68197
"1000",1000,0.1,0.8,0,100,1000,1000,11841,80861,92102,62415,71596,67545,69704,68231,69440,69122,69037,68583,69501,68250,68801,68000,69611,68296,68698,68592
"1001",1000,0.1,0.9,0,1,1000,1000,11859,81122,91924,61887,71121,68505,69536,68254,68192,69459,68314,68126,69520,68954,67820,69695,68280,69502,68361,68833
"1002",1000,0.1,0.9,0,2,1000,1000,11857,80803,91114,62243,70155,68766,68552,69320,68447,68101,69616,68422,68033,69542,68361,67958,69553,68247,68104,69450
"1003",1000,0.1,0.9,0,3,1000,1000,11824,80805,90929,62267,71596,67537,69022,68594,68198,69485,68330,68084,69497,68393,68182,69560,68410,68785,69327,68344
"1004",1000,0.1,0.9,0,4,1000,1000,11844,81133,91889,61484,71891,67601,69621,68995,68522,68655,68802,68162,69409,68445,68004,69626,68248,68859,67850,69562
"1005",1000,0.1,0.9,0,5,1000,1000,11839,81040,91858,61374,72023,67474,69909,68020,68262,69569,68337,68834,69155,67820,69576,67692,69516,68373,69350,68372
"1006",1000,0.1,0.9,0,6,1000,1000,11831,80364,92779,61690,71912,67384,69662,68213,68171,69474,68388,69382,68288,68038,69454,68381,68692,68591,69220,69158
"1007",1000,0.1,0.9,0,7,1000,1000,11809,80682,92269,61916,71837,68192,69512,68335,68749,68008,69508,69147,68190,69514,68295,68839,68001,69484,68276,69530
"1008",1000,0.1,0.9,0,8,1000,1000,11847,80873,89226,62756,71558,68303,69393,68435,69456,68450,69363,69094,69151,68022,68776,69304,69000,68441,68234,69524
"1009",1000,0.1,0.9,0,9,1000,1000,11871,81013,91474,61558,72010,67563,69761,68972,68544,68542,68686,67993,68924,67864,69688,68275,68851,69236,68420,68741
"1010",1000,0.1,0.9,0,10,1000,1000,11848,81116,90566,62238,70966,68579,68588,68040,69633,68397,68211,69600,68324,68703,67949,69587,68300,69452,69015,68460
"1011",1000,0.1,0.9,0,11,1000,1000,11840,80586,90498,62328,71703,68232,68914,69245,69109,69193,67770,69550,68319,68798,69233,68510,68814,67823,69023,69173
"1012",1000,0.1,0.9,0,12,1000,1000,11851,81115,91489,62133,71650,68249,68153,69607,68204,68198,69460,68256,68188,69037,68599,69385,68296,68054,69475,69015
"1013",1000,0.1,0.9,0,13,1000,1000,11859,81279,90840,61789,71768,67526,69682,68244,68186,69546,68314,68155,69683,68205,68722,68517,68623,69408,68320,68715
"1014",1000,0.1,0.9,0,14,1000,1000,11839,80850,90752,62271,71751,67371,68997,68471,68746,67833,68775,67887,68828,68516,68040,69482,68393,68099,68864,68557
"1015",1000,0.1,0.9,0,15,1000,1000,11853,80675,92161,62025,71803,67612,69737,67657,69754,68285,68782,69162,68415,69370,68408,68195,69332,68360,69582,68254
"1016",1000,0.1,0.9,0,16,1000,1000,11831,80745,91732,62025,71785,67449,69784,68867,68585,67952,68910,69217,68512,68685,69365,68365,68770,68713,68651,69347
"1017",1000,0.1,0.9,0,17,1000,1000,11815,80732,91317,61950,71894,68146,68862,68758,69185,68529,68760,68635,68654,68551,68633,68696,68592,69493,69054,68687
"1018",1000,0.1,0.9,0,18,1000,1000,11855,81097,90688,62224,71645,67643,69695,68183,69391,68247,68108,69597,68598,68640,68890,67838,69583,68313,69564,67802
"1019",1000,0.1,0.9,0,19,1000,1000,11788,80688,91127,62027,71722,67112,69874,68226,69523,68381,69425,68470,67871,69758,68297,69501,68433,69467,68373,68985
"1020",1000,0.1,0.9,0,20,1000,1000,11855,80810,92592,61804,71805,68247,68870,68623,69332,68402,68069,68121,68842,69264,68437,68705,68018,68831,69135,68409
"1021",1000,0.1,0.9,0,21,1000,1000,11839,81070,90921,62074,71769,68214,68796,69113,69254,68256,69520,68993,68597,68691,68507,69435,68329,69441,68362,68838
"1022",1000,0.1,0.9,0,22,1000,1000,11803,80514,91387,61934,71846,67418,69758,68945,68458,68113,68819,67852,69006,69244,69165,69179,68519,68055,68965,69212
"1023",1000,0.1,0.9,0,23,1000,1000,11873,81208,90908,62229,71834,67559,68951,68521,68679,68016,69549,68248,68193,69575,68324,68155,69376,68263,68215,69446
"1024",1000,0.1,0.9,0,24,1000,1000,11838,80186,92057,61855,71927,68137,68187,69486,68225,68126,69448,68284,68036,68827,67985,68820,68531,68693,68720,68619
"1025",1000,0.1,0.9,0,25,1000,1000,11839,80685,92844,61703,72000,67346,69072,68477,68047,69696,68227,68080,69532,68440,68692,68684,68596,68151,69511,68252
"1026",1000,0.1,0.9,0,26,1000,1000,11871,80866,91325,61578,72018,67569,69700,68910,68603,68781,69342,68381,68108,69553,68261,68754,68669,68648,68565,69423
"1027",1000,0.1,0.9,0,27,1000,1000,11802,80818,91411,61896,71762,66959,70008,68836,68510,68035,69615,68250,68191,69003,68259,69488,68361,68036,69580,68235
"1028",1000,0.1,0.9,0,28,1000,1000,11856,80577,90915,62284,71704,68220,69442,68375,68720,68563,68622,68692,68023,69708,68329,69434,68290,68835,68570,69399
"1029",1000,0.1,0.9,0,29,1000,1000,11865,81296,91235,62195,71668,68253,69415,68431,69341,68518,67954,69679,68265,68073,68807,68538,68144,69514,69047,68506
"1030",1000,0.1,0.9,0,30,1000,1000,11811,80650,91252,61624,72022,68208,69447,69085,69187,69092,67866,68946,69331,69079,68496,68709,69358,68526,68668,69190
"1031",1000,0.1,0.9,0,31,1000,1000,11833,80429,92929,61334,72181,68111,68786,69412,68994,68058,69504,68328,68151,69481,68362,68688,68539,68718,69313,68436
"1032",1000,0.1,0.9,0,32,1000,1000,11825,81089,91927,61390,72076,68043,69618,68336,68060,69651,68111,68784,68604,69429,68448,68757,69432,69277,68436,69473
"1033",1000,0.1,0.9,0,33,1000,1000,11843,80862,92283,61841,71865,68231,68125,69578,68325,68170,69320,68294,68815,68630,69454,68321,69506,69231,68472,68696
"1034",1000,0.1,0.9,0,34,1000,1000,11858,81050,91601,61954,71740,66960,69884,68110,69517,68259,67988,69611,68352,68704,67919,69547,68376,68617,67881,68940
"1035",1000,0.1,0.9,0,35,1000,1000,11834,81064,91343,62107,71839,67531,69794,68314,68780,69019,68606,69363,68313,69337,68994,68477,68806,68545,68769,67985
"1036",1000,0.1,0.9,0,36,1000,1000,11846,81254,91086,62139,71775,68156,69574,67687,69737,68897,69254,68529,69319,68486,68628,68010,69591,68330,69489,69042
"1037",1000,0.1,0.9,0,37,1000,1000,11842,80926,90990,62078,71824,67035,69218,69202,68490,68064,69581,68438,68089,69448,68235,68150,69576,68388,69364,68465
"1038",1000,0.1,0.9,0,38,1000,1000,11836,80840,91039,61648,71945,66955,69947,68081,68837,67837,69754,68347,68785,68575,68559,68034,69573,68261,68747,68669
"1039",1000,0.1,0.9,0,39,1000,1000,11851,81181,90596,62283,71655,67537,69075,68464,68032,69538,68336,68094,68833,69195,68414,68817,69381,69162,69119,68440
"1040",1000,0.1,0.9,0,40,1000,1000,11882,80463,91554,62588,71582,67691,69681,68297,69444,68252,68229,69470,68501,68035,69638,68280,68716,67943,68717,69155
"1041",1000,0.1,0.9,0,41,1000,1000,11831,81241,91776,62036,71850,68155,69511,69035,68587,68687,69354,68442,68397,68972,69210,68359,69382,68443,68739,69214
"1042",1000,0.1,0.9,0,42,1000,1000,11826,80907,91339,62170,71765,68248,69561,68990,68545,69233,69006,68384,68198,69468,68309,68713,69284,68414,68044,69557
"1043",1000,0.1,0.9,0,43,1000,1000,11822,80502,91110,62144,71757,68257,68736,69178,69007,68627,69351,68355,68141,69454,68356,69449,69037,69349,68499,68638
"1044",1000,0.1,0.9,0,44,1000,1000,11845,80908,91672,62133,71725,68208,68232,69627,68198,68226,69579,68463,68131,68142,68982,69262,68364,68252,69576,68411
"1045",1000,0.1,0.9,0,45,1000,1000,11869,81030,90836,62152,71746,68281,68864,68611,69404,68384,68185,69564,68305,68086,69446,68312,69339,69174,68471,68728
"1046",1000,0.1,0.9,0,46,1000,1000,11848,80520,92006,61807,71810,67597,69689,69110,68529,68750,68694,68083,69621,68334,69418,69210,68446,68766,68027,69565
"1047",1000,0.1,0.9,0,47,1000,1000,11825,80915,91046,62318,71656,67673,68984,68527,68731,67972,68176,68713,69358,68599,68563,69612,69060,69192,68550,69079
"1048",1000,0.1,0.9,0,48,1000,1000,11870,81355,90875,62659,71536,68463,68792,68542,68610,68128,69493,68382,68756,69348,69121,68432,67987,69435,68394,69403
"1049",1000,0.1,0.9,0,49,1000,1000,11835,80716,91087,62110,71764,67636,69788,68955,69165,68536,68096,69479,68377,69243,68497,69322,68428,68728,67921,68929
"1050",1000,0.1,0.9,0,50,1000,1000,11869,81341,89874,61826,71833,68173,69585,68335,68724,69342,69014,68554,69368,69195,68502,69323,69095,68564,69276,69042
"1051",1000,0.1,0.9,0,51,1000,1000,11834,81067,91202,62576,71528,67700,68948,69248,68543,69233,69138,68463,69433,69031,68486,68655,69309,68341,68703,69216
"1052",1000,0.1,0.9,0,52,1000,1000,11821,80583,91563,62042,71648,68357,69489,67720,69700,68227,67991,69556,68292,68041,68936,69184,68491,68656,67885,68834
"1053",1000,0.1,0.9,0,53,1000,1000,11893,81299,90545,62099,71733,68280,69380,67821,69658,68236,68759,68539,68681,68164,69512,68440,69357,69111,68620,68662
"1054",1000,0.1,0.9,0,54,1000,1000,11830,80955,90859,62202,71616,68176,68921,69288,68411,68756,69243,68451,68078,69649,68290,68189,69547,68307,69518,68335
"1055",1000,0.1,0.9,0,55,1000,1000,11845,81137,90837,62197,71786,66860,69926,68771,68552,69500,68468,68733,68600,68018,69678,68177,68193,69585,68368,68697
"1056",1000,0.1,0.9,0,56,1000,1000,11847,81292,91270,62568,71572,68254,69577,68913,68636,68593,69334,69154,68393,68123,69547,68338,68058,69517,68170,68808
"1057",1000,0.1,0.9,0,57,1000,1000,11818,80906,91349,62046,71831,68269,68887,67966,69541,68226,68129,69502,68281,68061,69583,68125,69554,68371,68855,68622
"1058",1000,0.1,0.9,0,58,1000,1000,11845,81108,91295,62126,71800,67550,69659,68436,68767,68004,69513,68295,68214,68800,68439,68784,68713,69304,68440,67969
"1059",1000,0.1,0.9,0,59,1000,1000,11834,81109,91094,62186,71781,67609,69612,68347,68714,68036,69636,68337,68729,69309,69015,68455,68064,69510,68217,69515
"1060",1000,0.1,0.9,0,60,1000,1000,11840,80777,91713,62039,71729,66923,70127,68305,69468,69160,68397,68036,68189,68767,69276,68218,68796,68653,68635,68669
"1061",1000,0.1,0.9,0,61,1000,1000,11846,81145,89991,62491,71681,67686,69651,69021,69176,69002,69232,69185,68526,69385,69019,68539,69244,69159,68607,68675
"1062",1000,0.1,0.9,0,62,1000,1000,11843,81054,91711,62035,71742,67637,69826,68904,68656,67998,69462,68329,68108,69516,68250,68810,68638,68019,68270,68766
"1063",1000,0.1,0.9,0,63,1000,1000,11854,81068,91529,62117,71788,67591,69767,68185,69558,68982,68584,68741,68585,69378,68432,68800,69246,69226,68322,68636
"1064",1000,0.1,0.9,0,64,1000,1000,11826,81042,91312,62270,71657,67564,69761,68925,69096,68560,68124,68248,69625,68321,69586,68380,69417,68368,69209,68471
"1065",1000,0.1,0.9,0,65,1000,1000,11822,80921,90326,62182,71687,68266,69443,67683,69688,68415,67982,68736,67941,69686,69023,68554,68770,67854,69580,69037
"1066",1000,0.1,0.9,0,66,1000,1000,11865,81256,90648,62352,71491,68337,69292,69185,68457,68754,67985,69545,68416,69390,68186,68816,67883,69616,69097,69126
"1067",1000,0.1,0.9,0,67,1000,1000,11833,81099,91287,62032,71823,68263,69352,69113,69111,68408,67989,68261,69370,69022,68508,68624,69330,68319,68860,68536
