"","budget","at","bb","extinct","","","","","","","","","","","","","","","","","","","","","","",""
"226",1000,0.1,0.1,0,26,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"227",1000,0.1,0.1,0,27,1000,1000,68,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"228",1000,0.1,0.1,0,28,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"229",1000,0.1,0.1,0,29,1000,1000,66,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"230",1000,0.1,0.1,0,30,1000,1000,52,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"231",1000,0.1,0.1,0,31,1000,1000,58,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"232",1000,0.1,0.1,0,32,1000,1000,66,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"233",1000,0.1,0.1,0,33,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"234",1000,0.1,0.1,0,34,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"235",1000,0.1,0.1,0,35,1000,1000,49,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"236",1000,0.1,0.1,0,36,1000,1000,65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"237",1000,0.1,0.1,0,37,1000,1000,76,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"238",1000,0.1,0.1,0,38,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"239",1000,0.1,0.1,0,39,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"240",1000,0.1,0.1,0,40,1000,1000,64,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"241",1000,0.1,0.1,0,41,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"242",1000,0.1,0.1,0,42,1000,1000,58,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"243",1000,0.1,0.1,0,43,1000,1000,65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"244",1000,0.1,0.1,0,44,1000,1000,53,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"245",1000,0.1,0.1,0,45,1000,1000,61,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"246",1000,0.1,0.1,0,46,1000,1000,51,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"247",1000,0.1,0.1,0,47,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"248",1000,0.1,0.1,0,48,1000,1000,65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"249",1000,0.1,0.1,0,49,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"250",1000,0.1,0.1,0,50,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"251",1000,0.1,0.1,0,51,1000,1000,49,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"252",1000,0.1,0.1,0,52,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"253",1000,0.1,0.1,0,53,1000,1000,54,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"254",1000,0.1,0.1,0,54,1000,1000,55,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"255",1000,0.1,0.1,0,55,1000,1000,51,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"256",1000,0.1,0.1,0,56,1000,1000,63,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"257",1000,0.1,0.1,0,57,1000,1000,69,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"258",1000,0.1,0.1,0,58,1000,1000,68,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"259",1000,0.1,0.1,0,59,1000,1000,65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"260",1000,0.1,0.1,0,60,1000,1000,65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"261",1000,0.1,0.1,0,61,1000,1000,69,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"262",1000,0.1,0.1,0,62,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"263",1000,0.1,0.1,0,63,1000,1000,46,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"264",1000,0.1,0.1,0,64,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"265",1000,0.1,0.1,0,65,1000,1000,64,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"266",1000,0.1,0.1,0,66,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"267",1000,0.1,0.1,0,67,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"268",1000,0.1,0.1,0,68,1000,1000,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"269",1000,0.1,0.1,0,69,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"270",1000,0.1,0.1,0,70,1000,1000,63,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"271",1000,0.1,0.1,0,71,1000,1000,50,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"272",1000,0.1,0.1,0,72,1000,1000,53,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"273",1000,0.1,0.1,0,73,1000,1000,55,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"274",1000,0.1,0.1,0,74,1000,1000,67,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"275",1000,0.1,0.1,0,75,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"276",1000,0.1,0.1,0,76,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"277",1000,0.1,0.1,0,77,1000,1000,49,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"278",1000,0.1,0.1,0,78,1000,1000,50,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"279",1000,0.1,0.1,0,79,1000,1000,48,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"280",1000,0.1,0.1,0,80,1000,1000,46,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"281",1000,0.1,0.1,0,81,1000,1000,55,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"282",1000,0.1,0.1,0,82,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"283",1000,0.1,0.1,0,83,1000,1000,65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"284",1000,0.1,0.1,0,84,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"285",1000,0.1,0.1,0,85,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"286",1000,0.1,0.1,0,86,1000,1000,71,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"287",1000,0.1,0.1,0,87,1000,1000,51,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"288",1000,0.1,0.1,0,88,1000,1000,54,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"289",1000,0.1,0.1,0,89,1000,1000,51,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"290",1000,0.1,0.1,0,90,1000,1000,70,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"291",1000,0.1,0.1,0,91,1000,1000,61,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"292",1000,0.1,0.1,0,92,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"293",1000,0.1,0.1,0,93,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"294",1000,0.1,0.1,0,94,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"295",1000,0.1,0.1,0,95,1000,1000,53,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"296",1000,0.1,0.1,0,96,1000,1000,55,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"297",1000,0.1,0.1,0,97,1000,1000,74,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"298",1000,0.1,0.1,0,98,1000,1000,58,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"299",1000,0.1,0.1,0,99,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"300",1000,0.1,0.1,0,100,1000,1000,67,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"301",1000,0.1,0.2,0,1,1000,1000,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"302",1000,0.1,0.2,0,2,1000,1000,63,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"303",1000,0.1,0.2,0,3,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"304",1000,0.1,0.2,0,4,1000,1000,66,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"305",1000,0.1,0.2,0,5,1000,1000,55,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"306",1000,0.1,0.2,0,6,1000,1000,77,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"307",1000,0.1,0.2,0,7,1000,1000,55,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"308",1000,0.1,0.2,0,8,1000,1000,66,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"309",1000,0.1,0.2,0,9,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"310",1000,0.1,0.2,0,10,1000,1000,67,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"311",1000,0.1,0.2,0,11,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"312",1000,0.1,0.2,0,12,1000,1000,65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"313",1000,0.1,0.2,0,13,1000,1000,61,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"314",1000,0.1,0.2,0,14,1000,1000,69,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"315",1000,0.1,0.2,0,15,1000,1000,58,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"316",1000,0.1,0.2,0,16,1000,1000,53,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"317",1000,0.1,0.2,0,17,1000,1000,58,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"318",1000,0.1,0.2,0,18,1000,1000,63,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"319",1000,0.1,0.2,0,19,1000,1000,67,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"320",1000,0.1,0.2,0,20,1000,1000,54,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"321",1000,0.1,0.2,0,21,1000,1000,50,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"322",1000,0.1,0.2,0,22,1000,1000,46,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"323",1000,0.1,0.2,0,23,1000,1000,61,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"324",1000,0.1,0.2,0,24,1000,1000,66,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"325",1000,0.1,0.2,0,25,1000,1000,51,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"326",1000,0.1,0.2,0,26,1000,1000,63,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"327",1000,0.1,0.2,0,27,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"328",1000,0.1,0.2,0,28,1000,1000,63,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"329",1000,0.1,0.2,0,29,1000,1000,68,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"330",1000,0.1,0.2,0,30,1000,1000,64,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"331",1000,0.1,0.2,0,31,1000,1000,58,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"332",1000,0.1,0.2,0,32,1000,1000,63,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"333",1000,0.1,0.2,0,33,1000,1000,48,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"334",1000,0.1,0.2,0,34,1000,1000,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"335",1000,0.1,0.2,0,35,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"336",1000,0.1,0.2,0,36,1000,1000,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"337",1000,0.1,0.2,0,37,1000,1000,61,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"338",1000,0.1,0.2,0,38,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"339",1000,0.1,0.2,0,39,1000,1000,58,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"340",1000,0.1,0.2,0,40,1000,1000,48,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"341",1000,0.1,0.2,0,41,1000,1000,53,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"342",1000,0.1,0.2,0,42,1000,1000,67,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"343",1000,0.1,0.2,0,43,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"344",1000,0.1,0.2,0,44,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"345",1000,0.1,0.2,0,45,1000,1000,74,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"346",1000,0.1,0.2,0,46,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"347",1000,0.1,0.2,0,47,1000,1000,61,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"348",1000,0.1,0.2,0,48,1000,1000,70,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"349",1000,0.1,0.2,0,49,1000,1000,54,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"350",1000,0.1,0.2,0,50,1000,1000,65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"351",1000,0.1,0.2,0,51,1000,1000,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"352",1000,0.1,0.2,0,52,1000,1000,66,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"353",1000,0.1,0.2,0,53,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"354",1000,0.1,0.2,0,54,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"355",1000,0.1,0.2,0,55,1000,1000,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"356",1000,0.1,0.2,0,56,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"357",1000,0.1,0.2,0,57,1000,1000,70,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"358",1000,0.1,0.2,0,58,1000,1000,68,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"359",1000,0.1,0.2,0,59,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"360",1000,0.1,0.2,0,60,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"361",1000,0.1,0.2,0,61,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"362",1000,0.1,0.2,0,62,1000,1000,65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"363",1000,0.1,0.2,0,63,1000,1000,69,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"364",1000,0.1,0.2,0,64,1000,1000,65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"365",1000,0.1,0.2,0,65,1000,1000,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"366",1000,0.1,0.2,0,66,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"367",1000,0.1,0.2,0,67,1000,1000,72,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"368",1000,0.1,0.2,0,68,1000,1000,81,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"369",1000,0.1,0.2,0,69,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"370",1000,0.1,0.2,0,70,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"371",1000,0.1,0.2,0,71,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"372",1000,0.1,0.2,0,72,1000,1000,54,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"373",1000,0.1,0.2,0,73,1000,1000,65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"374",1000,0.1,0.2,0,74,1000,1000,61,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"375",1000,0.1,0.2,0,75,1000,1000,51,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"376",1000,0.1,0.2,0,76,1000,1000,61,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"377",1000,0.1,0.2,0,77,1000,1000,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"378",1000,0.1,0.2,0,78,1000,1000,51,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"379",1000,0.1,0.2,0,79,1000,1000,69,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"380",1000,0.1,0.2,0,80,1000,1000,61,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"381",1000,0.1,0.2,0,81,1000,1000,67,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"382",1000,0.1,0.2,0,82,1000,1000,50,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"383",1000,0.1,0.2,0,83,1000,1000,42,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"384",1000,0.1,0.2,0,84,1000,1000,61,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"385",1000,0.1,0.2,0,85,1000,1000,50,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"386",1000,0.1,0.2,0,86,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"387",1000,0.1,0.2,0,87,1000,1000,55,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"388",1000,0.1,0.2,0,88,1000,1000,68,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"389",1000,0.1,0.2,0,89,1000,1000,78,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"390",1000,0.1,0.2,0,90,1000,1000,65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"391",1000,0.1,0.2,0,91,1000,1000,66,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"392",1000,0.1,0.2,0,92,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"393",1000,0.1,0.2,0,93,1000,1000,65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"394",1000,0.1,0.2,0,94,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"395",1000,0.1,0.2,0,95,1000,1000,64,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"396",1000,0.1,0.2,0,96,1000,1000,58,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"397",1000,0.1,0.2,0,97,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"398",1000,0.1,0.2,0,98,1000,1000,53,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"399",1000,0.1,0.2,0,99,1000,1000,66,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"400",1000,0.1,0.2,0,100,1000,1000,52,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"401",1000,0.1,0.3,0,1,1000,1000,68,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"402",1000,0.1,0.3,0,2,1000,1000,43,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"403",1000,0.1,0.3,0,3,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"404",1000,0.1,0.3,0,4,1000,1000,45,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"405",1000,0.1,0.3,0,5,1000,1000,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"406",1000,0.1,0.3,0,6,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"407",1000,0.1,0.3,0,7,1000,1000,52,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"408",1000,0.1,0.3,0,8,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"409",1000,0.1,0.3,0,9,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"410",1000,0.1,0.3,0,10,1000,1000,65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"411",1000,0.1,0.3,0,11,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"412",1000,0.1,0.3,0,12,1000,1000,53,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"413",1000,0.1,0.3,0,13,1000,1000,66,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"414",1000,0.1,0.3,0,14,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"415",1000,0.1,0.3,0,15,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"416",1000,0.1,0.3,0,16,1000,1000,68,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"417",1000,0.1,0.3,0,17,1000,1000,59,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"418",1000,0.1,0.3,0,18,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"419",1000,0.1,0.3,0,19,1000,1000,48,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"420",1000,0.1,0.3,0,20,1000,1000,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"421",1000,0.1,0.3,0,21,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"422",1000,0.1,0.3,0,22,1000,1000,52,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"423",1000,0.1,0.3,0,23,1000,1000,63,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"424",1000,0.1,0.3,0,24,1000,1000,55,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"425",1000,0.1,0.3,0,25,1000,1000,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"426",1000,0.1,0.3,0,26,1000,1000,68,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"427",1000,0.1,0.3,0,27,1000,1000,50,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"428",1000,0.1,0.3,0,28,1000,1000,65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"429",1000,0.1,0.3,0,29,1000,1000,67,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"430",1000,0.1,0.3,0,30,1000,1000,53,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"431",1000,0.1,0.3,0,31,1000,1000,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"432",1000,0.1,0.3,0,32,1000,1000,66,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"433",1000,0.1,0.3,0,33,1000,1000,63,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"434",1000,0.1,0.3,0,34,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"435",1000,0.1,0.3,0,35,1000,1000,65,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"436",1000,0.1,0.3,0,36,1000,1000,63,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"437",1000,0.1,0.3,0,37,1000,1000,67,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"438",1000,0.1,0.3,0,38,1000,1000,52,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"439",1000,0.1,0.3,0,39,1000,1000,51,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"440",1000,0.1,0.3,0,40,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"441",1000,0.1,0.3,0,41,1000,1000,60,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"442",1000,0.1,0.3,0,42,1000,1000,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"443",1000,0.1,0.3,0,43,1000,1000,63,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
