"","rep","memory","budget","ratio","at","bb","ext_prob","ext_prob_sd","ext_prob_95ci_inf","ext_prob_95ci_sup","act_dev","act_dev_sd","act_dev_95ci_inf","act_dev_95ci_sup","abs_act_dev","abs_act_dev_sd","abs_act_dev_95ci_inf","abs_act_dev_95ci_sup","fin_yield","fin_yield_sd","fin_yield_95ci_inf","fin_yield_95ci_sup","max_diff_yield","max_diff_yield_sd","max_diff_yield_95ci_inf","max_diff_yield_95ci_sup","inac_ts","inac_ts_sd","inac_ts_95ci_inf","inac_ts_95ci_sup","SumAbsDev","SumAbsDev_sd","SumAbsDev_95ci_inf","SumAbsDev_95ci_sup"
"11",100,1,1000,0.5,0.3,0.4,0.99,0.0328170779634721,0.97,1,-0.92662,0.0319347421429565,-0.94615,-0.9063,0.926775,0.0308398450286134,0.90693,0.944385,39559.54125,273.467118640051,39376.591875,39704.541875,0.0104927438166038,0.00401786859366589,0.008035429276443,0.0129208081705972,0.0199162781662782,0.0212569402749803,0.00827991452991453,0.0339180264180264,1222.9642543845,61.7905663408547,1182.34279220779,1258.71514435564
"12",100,1,1000,0.5,0.3,0.5,0.98,0.0437424856461662,0.95,1,-0.88738,0.0402888335346135,-0.91006,-0.861875,0.883655,0.0426709320964021,0.856535,0.909085,39391.7446875,291.815086507471,39203.935625,39554.235,0.014509492171959,0.00458900741312544,0.0117395752379699,0.0174585670975922,0.0382683337903926,0.0310502404216435,0.0204906188582659,0.0588945335710042,1166.45279400991,73.1254865290253,1118.50668667607,1210.73414741957
"13",100,1,1000,0.5,0.3,0.6,0.97,0.0546596817414885,0.93,1,-0.94044,0.0294935347652539,-0.955605,-0.920825,0.939225,0.0251892342442534,0.92258,0.95292,39703.153125,158.154708338022,39593.214375,39786.044375,0.00886321345999997,0.00355956291706775,0.00676245526426839,0.0110555906528327,0.0485112387612388,0.0297184020443446,0.031275974025974,0.068248001998002,1161.53835392385,74.6786154712208,1111.86654417804,1205.64720709846
"14",100,1,1000,0.5,0.3,0.7,0.99,0.0327369528332752,0.96,1,-0.93898,0.0269676694343093,-0.95539,-0.921285,0.93996,0.0264466798142933,0.922955,0.95484,39605.395,232.24075878159,39446.175625,39733.5525,0.0100676772172234,0.00397586228833944,0.00789739919178519,0.0127343734738494,0.0394478153425522,0.0311602433882911,0.0223989898989899,0.0594483849483849,1204.08347602836,71.8271525050444,1156.86552642679,1247.04856746032
"15",100,1,1000,0.5,0.3,0.8,1,0,1,1,-0.927425,0.0298678638185692,-0.943955,-0.90814,0.927425,0.0299381064219553,0.90812,0.94456,39595.873125,159.101807779007,39494.731875,39689.78,0.011383817392399,0.003543666026105,0.00935451724916566,0.0136615686762299,0.0205701585995704,0.0207453327655438,0.00950000000000001,0.0347839023721377,1231.1561070743,62.8268835954252,1192.22081711426,1269.0463557423
"16",100,1,1000,0.5,0.3,0.9,0.97,0.0546427793339004,0.93,1,-0.917365,0.0295800842286451,-0.93446,-0.8978,0.91446,0.0287196596765767,0.89466,0.93011,39564.393125,159.849915965908,39464.808125,39660.839375,0.0130714414926476,0.003765384856855,0.010735138513837,0.0152741119596108,0.040953812527342,0.0245983310629468,0.0270726381461676,0.0569539512774807,1147.61465823719,70.3675654691347,1104.31231852135,1190.38185198135
"17",100,1,1000,0.5,0.3,1,0.99,0.0309708236763558,0.97,1,-0.920245,0.0301253829138831,-0.93754,-0.89947,0.920245,0.0303314723086742,0.900615,0.93827,39557.6475,184.80677148397,39440.141875,39668.856875,0.0121348412313681,0.00397701331679238,0.00976678469147167,0.0144976073287509,0.0219749417249417,0.0178292307249803,0.0116969696969697,0.0328094405594406,1190.31630316905,61.6615773817416,1152.6831468254,1228.76038095238
"18",100,1,1000,0.5,0.5,0,1,0,1,1,-0.910805,0.0372612282314053,-0.932785,-0.886485,0.910805,0.036630236229818,0.88805,0.932025,39666.4375,179.760881360825,39543.18,39761.006875,0.00911078892131573,0.00362600827763953,0.0069236275226186,0.011392693866128,0.0541032578532579,0.0345093969247506,0.03325,0.0754430846930847,1200.32036213786,57.3163225907963,1163.86323587524,1234.62813095238
"19",100,1,1000,0.5,0.5,0.1,0.99,0.0305007203094278,0.97,1,-0.917715,0.0277193632999624,-0.933995,-0.899935,0.908715,0.0380108025273804,0.882745,0.930485,39597.2925,170.437515835407,39496.53875,39697.05375,0.0111881612280474,0.0037967311049381,0.00879390230821842,0.0135059126974979,0.0531567391157175,0.0377306296541006,0.0321323398823399,0.0777282064340888,1194.57185108339,69.1240967338384,1148.49652148488,1235.5530540909
"20",100,1,1000,0.5,0.5,0.2,0.99,0.0294169606818512,0.97,1,-0.912855,0.0324190295091151,-0.93232,-0.892685,0.904855,0.0394010872214982,0.880655,0.92845,39584.495625,156.472509331932,39478.56375,39669.3825,0.0120131994594936,0.00357749831131636,0.00975366172166382,0.0142558574818079,0.0571566489066489,0.0375345408840233,0.035733571983572,0.0831547619047619,1184.41006401931,62.231499013392,1145.45724891775,1220.5359512987
"21",100,1,1000,0.5,0.5,0.3,0.99,0.0313809921236832,0.97,1,-0.92218,0.0284344153048429,-0.937955,-0.90448,0.91518,0.034950163605544,0.89175,0.93481,39632.593125,146.946624222887,39541.82875,39717.92625,0.0111184933571437,0.00398457932113073,0.00870234868498632,0.0135324608454607,0.06739783174342,0.0371533651660182,0.0446829216535099,0.0913602410661234,1152.43177584507,72.6423145259748,1108.79907497241,1196.22830743195
"22",100,1,1000,0.5,0.5,0.4,0.98,0.046515328200237,0.95,1,-0.90887,0.0357805468455333,-0.93018,-0.88635,0.899885,0.0437751953148848,0.871555,0.92525,39503.5759375,214.553161923432,39365.2240625,39622.5025,0.012717702666456,0.00396766103634348,0.0103639275932334,0.0151145448358833,0.0329879875026934,0.0280699418427802,0.0162363535157653,0.0509161100337571,1207.41036188321,58.5001376761615,1169.60849400273,1242.16407710264
"23",100,1,1000,0.5,0.5,0.5,0.94,0.0786943903382386,0.89,0.98,-0.876605,0.07652202040312,-0.917375,-0.825975,0.88647,0.0455503118019132,0.858865,0.91287,39447.51671875,465.544601300142,39148.580625,39707.80625,0.0119896065578704,0.00627293766485911,0.00848231582348064,0.016497992886038,0.0811810167386793,0.045051094028598,0.0552932411156095,0.108369738448686,1126.93568986333,81.014674633989,1075.09389601171,1174.56407878671
"24",100,1,1000,0.5,0.5,0.6,0.89,0.101496076453002,0.82,0.95,-0.818425,0.10444500243785,-0.876725,-0.745615,0.87063,0.0487083101600147,0.83877,0.897505,39102.5484375,597.222744222673,38698.999375,39438.6003125,0.0169773399632334,0.00878482171347695,0.012199352495914,0.022738630139062,0.0840129102923221,0.0501905730437006,0.0542382908629039,0.116846400503521,1148.4143526175,87.1856214992017,1093.12775847708,1198.42812865497
"25",100,1,1000,0.5,0.5,0.7,0.89,0.100236281461416,0.83,0.95,-0.848355,0.0917623491185095,-0.90172,-0.78445,0.90227,0.036029976797439,0.880175,0.92293,39052.15453125,608.046124039395,38670.19875,39405.92796875,0.0180285041756514,0.0078216908114064,0.0131546984585498,0.0226023715816968,0.0905288178024246,0.049276986206178,0.0615245083863505,0.121325098662947,1127.33959316797,88.4085645368835,1073.83362604428,1181.85036139415
"26",100,1,1000,0.5,0.5,0.8,0.97,0.0539265400074186,0.93,1,-0.90198,0.0513309379025019,-0.931985,-0.869615,0.912665,0.0351798693423447,0.891555,0.9336,39485.0584375,391.638423348315,39220.3578125,39683.9625,0.0115326370857195,0.00515851924830065,0.00871760229071555,0.014847569295844,0.0332576232247285,0.0304293568112479,0.0158134920634921,0.0526954887218045,1217.67571814954,68.5139775645626,1172.80565267335,1255.93972619048
