"","rep","scar","at","bb","extinct","act_dev","fin_yield","max_diff_yield","inac_ts","abs_act_dev"
"378",78,0,0.1,0.2,1,-0.316,9709.015625,0.1,7,0.316
"379",79,0,0.1,0.2,0,0.562,9343.515625,0.1,4,0.562
"380",80,0,0.1,0.2,0,0.194,9488.03125,0.1,2,0.194
"381",81,0,0.1,0.2,0,-0.00600000000000001,9575.125,0.1,5,0.00600000000000001
"382",82,0,0.1,0.2,0,-0.14,9628.8125,0.1,5,0.14
"383",83,0,0.1,0.2,0,1.479,8973.21875,0.1,1,1.479
"384",84,0,0.1,0.2,0,-0.257,9677.5625,0.1,2,0.257
"385",85,0,0.1,0.2,0,-0.504,9785.75,0.1,2,0.504
"386",86,0,0.1,0.2,0,0.232,9469.09375,0.1,7,0.232
"387",87,0,0.1,0.2,0,0.285,9447.6875,0.1,5,0.285
"388",88,0,0.1,0.2,0,-0.087,9613.125,0,6,0.087
"389",89,0,0.1,0.2,0,0.189,9491.9375,0.1,5,0.189
"390",90,0,0.1,0.2,0,0.466,9374.40625,0.1,6,0.466
"391",91,0,0.1,0.2,0,-0.801,9914.3125,0.1,4,0.801
"392",92,0,0.1,0.2,0,0.201,9486.5,0.1,3,0.201
"393",93,0,0.1,0.2,0,-0.497,9781.1875,0.1,2,0.497
"394",94,0,0.1,0.2,0,0.018,9557.375,0.1,4,0.018
"395",95,0,0.1,0.2,0,0.609,9311.3125,0.1,3,0.609
"396",96,0,0.1,0.2,0,0.052,9545.40625,0.1,4,0.052
"397",97,0,0.1,0.2,0,-0.989,9995.125,0.1,1,0.989
"398",98,0,0.1,0.2,0,-0.113,9613.625,0.1,3,0.113
"399",99,0,0.1,0.2,0,-0.217,9660.53125,0.1,5,0.217
"400",100,0,0.1,0.2,0,-0.295,9695.53125,0.1,5,0.295
"401",1,0,0.1,0.3,0,-0.354,9720.5625,0.1,5,0.354
"402",2,0,0.1,0.3,0,-0.149,9636.90625,0.1,7,0.149
"403",3,0,0.1,0.3,0,-0.174,9639.515625,0.1,3,0.174
"404",4,0,0.1,0.3,0,1.277,9073.67578125,0.1,2,1.277
"405",5,0,0.1,0.3,0,-0.106,9613.8125,0.1,2,0.106
"406",6,0,0.1,0.3,0,-0.049,9586.34375,0.1,7,0.049
"407",7,0,0.1,0.3,0,-0.206,9654.625,0.1,2,0.206
"408",8,0,0.1,0.3,0,-0.107,9611.8125,0.1,7,0.107
"409",9,0,0.1,0.3,0,0.438,9394.703125,0.1,3,0.438
"410",10,0,0.1,0.3,0,0.0840000000000001,9538.46875,0.1,4,0.0840000000000001
"411",11,0,0.1,0.3,0,1.095,9121.09375,0.2,5,1.095
"412",12,0,0.1,0.3,0,-0.0669999999999999,9604.4375,0.1,6,0.0669999999999999
"413",13,0,0.1,0.3,0,-0.166,9639.96875,0.1,5,0.166
"414",14,0,0.1,0.3,0,-0.201,9651.125,0.1,8,0.201
"415",15,0,0.1,0.3,0,0.118,9517.1875,0.1,4,0.118
"416",16,0,0.1,0.3,0,-0.392,9736.625,0.1,7,0.392
"417",17,0,0.1,0.3,0,-0.764,9897.75,0.1,3,0.764
"418",18,0,0.1,0.3,0,1.225,9071.90625,0.2,3,1.225
"419",19,0,0.1,0.3,0,-0.153,9633.25,0.1,2,0.153
"420",20,0,0.1,0.3,0,-0.505,9784.5,0.1,2,0.505
"421",21,0,0.1,0.3,0,0.0469999999999999,9549.75,0.1,4,0.0469999999999999
"422",22,0,0.1,0.3,1,-0.989,9995.625,0.1,0,0.989
"423",23,0,0.1,0.3,0,1.222,9076,0.2,2,1.222
"424",24,0,0.1,0.3,0,-0.424,9750.9375,0.1,3,0.424
"425",25,0,0.1,0.3,0,0.324,9436.546875,0.1,2,0.324
"426",26,0,0.1,0.3,0,-0.0629999999999999,9595.90625,0.1,6,0.0629999999999999
"427",27,0,0.1,0.3,0,0.591,9337.21875,0.1,1,0.591
"428",28,0,0.1,0.3,0,0.343,9429.171875,0.1,4,0.343
"429",29,0,0.1,0.3,0,0.532,9348.75,0.1,7,0.532
"430",30,0,0.1,0.3,0,0.0589999999999999,9553.25,0.1,3,0.0589999999999999
"431",31,0,0.1,0.3,1,-0.938,9973.9375,0.1,0,0.938
"432",32,0,0.1,0.3,0,0.201,9488.96875,0.1,11,0.201
"433",33,0,0.1,0.3,0,0.378,9414.53125,0,5,0.378
"434",34,0,0.1,0.3,0,-0.419,9744.75,0.1,3,0.419
"435",35,0,0.1,0.3,1,-0.99,9996,0.1,1,0.99
"436",36,0,0.1,0.3,0,-0.169,9643.28125,0.1,5,0.169
"437",37,0,0.1,0.3,0,-0.331,9713.8125,0.1,4,0.331
"438",38,0,0.1,0.3,0,-0.243,9675.453125,0.1,6,0.243
"439",39,0,0.1,0.3,0,0.202,9479.515625,0.1,4,0.202
"440",40,0,0.1,0.3,0,-0.375,9727.5625,0.1,2,0.375
"441",41,0,0.1,0.3,0,0.0669999999999999,9541.0625,0.1,5,0.0669999999999999
"442",42,0,0.1,0.3,0,0.178,9496.5,0.1,7,0.178
"443",43,0,0.1,0.3,0,0.046,9547.0625,0.1,2,0.046
"444",44,0,0.1,0.3,0,0.718,9276.015625,0.1,4,0.718
"445",45,0,0.1,0.3,0,-0.191,9650.25,0.1,6,0.191
"446",46,0,0.1,0.3,1,-0.975,9988.75,0.1,1,0.975
"447",47,0,0.1,0.3,0,-0.972,9987.875,0.1,1,0.972
"448",48,0,0.1,0.3,0,1.292,9044.140625,0.2,2,1.292
"449",49,0,0.1,0.3,0,0.269,9461.03125,0.1,6,0.269
"450",50,0,0.1,0.3,0,-0.194,9650.125,0.1,3,0.194
"451",51,0,0.1,0.3,0,-0.126,9628.21875,0.1,6,0.126
"452",52,0,0.1,0.3,0,1.331,9031.9375,0.1,2,1.331
"453",53,0,0.1,0.3,0,0.231,9476.359375,0.1,8,0.231
"454",54,0,0.1,0.3,0,0.286,9448.625,0.1,5,0.286
"455",55,0,0.1,0.3,0,0.198,9485.0625,0.1,6,0.198
"456",56,0,0.1,0.3,0,1.158,9111.7578125,0.1,4,1.158
"457",57,0,0.1,0.3,0,-0.214,9660.625,0.1,2,0.214
"458",58,0,0.1,0.3,0,-0.49,9779.25,0.1,2,0.49
"459",59,0,0.1,0.3,0,-0.219,9653.9375,0.1,4,0.219
"460",60,0,0.1,0.3,0,0.212,9492.640625,0.1,3,0.212
"461",61,0,0.1,0.3,0,0.0109999999999999,9571.46875,0.1,9,0.0109999999999999
"462",62,0,0.1,0.3,0,0.219,9480.46875,0.1,5,0.219
"463",63,0,0.1,0.3,0,0.024,9554.59375,0.1,6,0.024
"464",64,0,0.1,0.3,0,-0.044,9592,0.1,4,0.044
"465",65,0,0.1,0.3,0,-0.46,9766.875,0.1,3,0.46
"466",66,0,0.1,0.3,0,-0.367,9729.125,0.1,4,0.367
"467",67,0,0.1,0.3,0,-0.177,9646.703125,0.1,4,0.177
"468",68,0,0.1,0.3,0,1.218,9080.46875,0.1,2,1.218
"469",69,0,0.1,0.3,0,0.0700000000000001,9540.375,0.1,6,0.0700000000000001
"470",70,0,0.1,0.3,0,-0.077,9602.53125,0.1,4,0.077
"471",71,0,0.1,0.3,1,-0.978,9990.125,0.1,6,0.978
"472",72,0,0.1,0.3,1,-0.969,9986.875,0.1,1,0.969
"473",73,0,0.1,0.3,0,0.239,9472.46875,0.1,5,0.239
"474",74,0,0.1,0.3,0,0.436,9390.484375,0.1,4,0.436
"475",75,0,0.1,0.3,1,-0.96,9983.125,0.1,1,0.96
"476",76,0,0.1,0.3,0,-0.241,9672.078125,0.1,4,0.241
"477",77,0,0.1,0.3,1,-0.982,9992.625,0,5,0.982
"478",78,0,0.1,0.3,0,-0.253,9678.75,0.1,3,0.253
"479",79,0,0.1,0.3,0,-0.481,9775.125,0.1,4,0.481
"480",80,0,0.1,0.3,1,-0.986,9994,0.1,3,0.986
"481",81,0,0.1,0.3,0,0.318,9450.890625,0.2,1,0.318
"482",82,0,0.1,0.3,1,-0.975,9989.125,0.1,2,0.975
"483",83,0,0.1,0.3,0,1.326,9041.625,0.2,2,1.326
"484",84,0,0.1,0.3,0,-0.455,9763.46875,0.1,4,0.455
"485",85,0,0.1,0.3,0,-0.27,9680.9375,0.1,2,0.27
"486",86,0,0.1,0.3,0,0.132,9511.6875,0.1,8,0.132
"487",87,0,0.1,0.3,0,0.598,9329.1875,0.1,5,0.598
"488",88,0,0.1,0.3,0,1.014,9160.375,0.2,3,1.014
"489",89,0,0.1,0.3,0,1.054,9143.78125,0.2,9,1.054
"490",90,0,0.1,0.3,0,-0.037,9591.0078125,0.1,2,0.037
"491",91,0,0.1,0.3,0,0.542,9350.046875,0.1,6,0.542
"492",92,0,0.1,0.3,0,-0.215,9657.875,0.2,3,0.215
"493",93,0,0.1,0.3,0,0.034,9555.3125,0.1,3,0.034
"494",94,0,0.1,0.3,1,-0.963,9984.375,0.1,1,0.963
"495",95,0,0.1,0.3,0,-0.133,9631.21875,0.1,4,0.133
"496",96,0,0.1,0.3,0,-0.281,9688.09375,0.1,6,0.281
"497",97,0,0.1,0.3,0,0.0589999999999999,9549.359375,0.1,5,0.0589999999999999
"498",98,0,0.1,0.3,0,-0.305,9699.9375,0.1,3,0.305
"499",99,0,0.1,0.3,0,-0.209,9659.59375,0.1,2,0.209
"500",100,0,0.1,0.3,0,1.085,9133.703125,0.2,5,1.085
"501",1,0,0.1,0.4,0,0.509,9364.1875,0.1,2,0.509
"502",2,0,0.1,0.4,1,-0.958,9980.625,0.1,1,0.958
"503",3,0,0.1,0.4,0,0.135,9510.4375,0.1,5,0.135
"504",4,0,0.1,0.4,0,1.361,9016.796875,0.1,4,1.361
"505",5,0,0.1,0.4,0,0.468,9374.4375,0.1,3,0.468
"506",6,0,0.1,0.4,0,-0.212,9659.125,0.1,9,0.212
"507",7,0,0.1,0.4,0,0.196,9482.96875,0.1,5,0.196
"508",8,0,0.1,0.4,0,-0.371,9725.4375,0.1,1,0.371
"509",9,0,0.1,0.4,0,-0.104,9608,0.1,7,0.104
"510",10,0,0.1,0.4,0,-0.005,9570.4375,0.1,2,0.005
"511",11,0,0.1,0.4,0,-0.21,9661.4375,0.1,8,0.21
"512",12,0,0.1,0.4,0,-0.199,9653.625,0.1,4,0.199
"513",13,0,0.1,0.4,0,-0.559,9808.65625,0.1,4,0.559
"514",14,0,0.1,0.4,0,-0.742,9885.625,0.1,1,0.742
"515",15,0,0.1,0.4,0,-0.076,9600.0625,0.1,7,0.076
"516",16,0,0.1,0.4,0,0.05,9546.65625,0.1,6,0.05
"517",17,0,0.1,0.4,1,-0.985,9993,0.1,0,0.985
"518",18,0,0.1,0.4,0,-0.09,9605.25,0.1,1,0.09
"519",19,0,0.1,0.4,0,1.222,9069.15625,0.2,2,1.222
"520",20,0,0.1,0.4,0,0.0609999999999999,9549.8125,0.2,5,0.0609999999999999
"521",21,0,0.1,0.4,0,0.083,9539.6875,0.1,3,0.083
"522",22,0,0.1,0.4,0,-0.085,9607.9375,0.1,6,0.085
"523",23,0,0.1,0.4,0,-0.437,9756.125,0.1,3,0.437
"524",24,0,0.1,0.4,0,0.846,9229.78125,0.2,1,0.846
"525",25,0,0.1,0.4,0,-0.356,9720.34375,0.1,5,0.356
"526",26,0,0.1,0.4,1,-0.979,9991.5,0.1,4,0.979
"527",27,0,0.1,0.4,0,0.014,9567.28125,0.1,3,0.014
"528",28,0,0.1,0.4,0,-0.177,9644.75,0.1,6,0.177
"529",29,0,0.1,0.4,0,1.079,9144.109375,0.2,3,1.079
"530",30,0,0.1,0.4,0,-0.164,9637.953125,0.1,4,0.164
"531",31,0,0.1,0.4,0,0.224,9472.03125,0.1,9,0.224
"532",32,0,0.1,0.4,0,1.136,9107.046875,0.2,4,1.136
"533",33,0,0.1,0.4,1,-0.99,9995.5,0.1,1,0.99
"534",34,0,0.1,0.4,0,0.342,9430.734375,0.1,6,0.342
"535",35,0,0.1,0.4,0,-0.231,9666.40625,0.1,2,0.231
"536",36,0,0.1,0.4,0,-0.479,9773.375,0.1,3,0.479
"537",37,0,0.1,0.4,0,1.172,9090.28125,0.1,1,1.172
"538",38,0,0.1,0.4,0,1.358,9030.0703125,0.1,3,1.358
"539",39,0,0.1,0.4,0,-0.116,9620.875,0.1,3,0.116
"540",40,0,0.1,0.4,0,-0.106,9611.8125,0.1,7,0.106
"541",41,0,0.1,0.4,0,0.002,9569.0625,0.1,7,0.002
"542",42,0,0.1,0.4,0,0.0600000000000001,9540.875,0.1,7,0.0600000000000001
"543",43,0,0.1,0.4,0,-0.126,9621,0.1,5,0.126
"544",44,0,0.1,0.4,0,-0.719,9880.59375,0.1,8,0.719
"545",45,0,0.1,0.4,0,0.237,9470.765625,0.1,7,0.237
"546",46,0,0.1,0.4,0,0.01,9568.9375,0.1,5,0.01
"547",47,0,0.1,0.4,0,-0.534,9798.75,0.1,4,0.534
"548",48,0,0.1,0.4,0,0.91,9191.203125,0.1,6,0.91
"549",49,0,0.1,0.4,1,-0.958,9982.625,0.1,0,0.958
"550",50,0,0.1,0.4,0,-0.104,9609.75,0.1,6,0.104
"551",51,0,0.1,0.4,0,0.877,9221.796875,0.1,7,0.877
"552",52,0,0.1,0.4,0,0.0629999999999999,9545.625,0.1,3,0.0629999999999999
"553",53,0,0.1,0.4,0,0.0580000000000001,9548.53125,0.1,6,0.0580000000000001
"554",54,0,0.1,0.4,0,0.046,9549,0.1,5,0.046
"555",55,0,0.1,0.4,0,-0.221,9664.2734375,0.1,4,0.221
"556",56,0,0.1,0.4,0,1.347,9030.4609375,0.1,2,1.347
"557",57,0,0.1,0.4,0,-0.302,9694.1875,0.1,4,0.302
"558",58,0,0.1,0.4,0,1.096,9137.04296875,0.2,4,1.096
"559",59,0,0.1,0.4,0,-0.1,9612.375,0.1,3,0.1
"560",60,0,0.1,0.4,0,-0.131,9623.75,0.1,5,0.131
"561",61,0,0.1,0.4,0,-0.882,9948.8125,0.1,1,0.882
"562",62,0,0.1,0.4,0,-0.558,9805.75,0.1,3,0.558
"563",63,0,0.1,0.4,0,1.3,9048.328125,0.1,3,1.3
"564",64,0,0.1,0.4,0,-0.648,9847.625,0.1,8,0.648
"565",65,0,0.1,0.4,0,-0.172,9642.65625,0.1,4,0.172
"566",66,0,0.1,0.4,0,0.934,9192.34375,0.1,3,0.934
"567",67,0,0.1,0.4,0,-0.265,9677.625,0.1,2,0.265
"568",68,0,0.1,0.4,0,1.338,9030.484375,0.1,3,1.338
"569",69,0,0.1,0.4,0,-0.562,9807.875,0.1,0,0.562
"570",70,0,0.1,0.4,0,0.37,9418.609375,0.1,5,0.37
"571",71,0,0.1,0.4,0,0.173,9497.34375,0.1,4,0.173
"572",72,0,0.1,0.4,0,0.283,9451.265625,0.1,2,0.283
"573",73,0,0.1,0.4,0,1.257,9060.921875,0.1,3,1.257
"574",74,0,0.1,0.4,0,-0.374,9728.6875,0.1,5,0.374
"575",75,0,0.1,0.4,0,-0.1,9608.5,0.1,3,0.1
"576",76,0,0.1,0.4,0,-0.78,9903.625,0.1,3,0.78
"577",77,0,0.1,0.4,1,-0.947,9977.125,0.1,2,0.947
"578",78,0,0.1,0.4,0,-0.128,9627.8125,0.1,2,0.128
"579",79,0,0.1,0.4,0,0.683,9289.78125,0.1,5,0.683
"580",80,0,0.1,0.4,0,-0.165,9641.6875,0.1,3,0.165
"581",81,0,0.1,0.4,0,-0.923,9967.625,0.1,1,0.923
"582",82,0,0.1,0.4,0,0.147,9506.40625,0.1,4,0.147
"583",83,0,0.1,0.4,1,-0.924,9966.25,0.1,3,0.924
"584",84,0,0.1,0.4,0,0.255,9462.6875,0.1,6,0.255
"585",85,0,0.1,0.4,0,-0.272,9686.25,0.1,6,0.272
"586",86,0,0.1,0.4,0,-0.017,9577.625,0.1,7,0.017
"587",87,0,0.1,0.4,0,-0.072,9592.375,0.1,7,0.072
"588",88,0,0.1,0.4,0,-0.045,9589.625,0,3,0.045
"589",89,0,0.1,0.4,0,-0.083,9614,0.1,10,0.083
"590",90,0,0.1,0.4,0,0.0740000000000001,9542.21875,0.1,4,0.0740000000000001
"591",91,0,0.1,0.4,0,-0.258,9684.875,0.1,7,0.258
"592",92,0,0.1,0.4,0,-0.0610000000000001,9598,0.1,6,0.0610000000000001
"593",93,0,0.1,0.4,0,-0.608,9828.5,0.1,5,0.608
"594",94,0,0.1,0.4,0,1.398,8998.7890625,0.1,1,1.398
"595",95,0,0.1,0.4,0,1.384,8993.125,0.1,2,1.384
"596",96,0,0.1,0.4,0,-0.454,9761.28125,0.1,1,0.454
"597",97,0,0.1,0.4,0,-0.812,9916.25,0.1,5,0.812
"598",98,0,0.1,0.4,1,-0.977,9989.75,0.1,3,0.977
"599",99,0,0.1,0.4,0,0.812,9239.5625,0.1,3,0.812
"600",100,0,0.1,0.4,0,-0.247,9680.0625,0.1,8,0.247
"601",1,0,0.1,0.5,0,-0.752,9891.625,0.1,5,0.752
"602",2,0,0.1,0.5,0,-0.209,9663.15625,0.1,4,0.209
"603",3,0,0.1,0.5,0,-0.269,9683.6875,0.1,3,0.269
"604",4,0,0.1,0.5,0,0.044,9549.90625,0.1,4,0.044
"605",5,0,0.1,0.5,0,-0.206,9656.125,0.1,2,0.206
"606",6,0,0.1,0.5,0,-0.284,9689,0.1,7,0.284
"607",7,0,0.1,0.5,0,-0.47,9768.4375,0.1,4,0.47
"608",8,0,0.1,0.5,0,-0.703,9873.84375,0.1,1,0.703
"609",9,0,0.1,0.5,0,1.5,8967.71875,0.1,2,1.5
"610",10,0,0.1,0.5,0,0.044,9558,0.1,6,0.044
"611",11,0,0.1,0.5,0,0.29,9450.375,0.1,6,0.29
"612",12,0,0.1,0.5,0,0.109,9520.125,0.1,8,0.109
"613",13,0,0.1,0.5,0,-0.00800000000000001,9570.53125,0.1,4,0.00800000000000001
"614",14,0,0.1,0.5,1,-0.978,9990.125,0.1,1,0.978
"615",15,0,0.1,0.5,0,0.0149999999999999,9562.46875,0.1,3,0.0149999999999999
"616",16,0,0.1,0.5,1,-0.961,9983.9375,0.1,2,0.961
"617",17,0,0.1,0.5,1,-0.943,9974.5,0.1,4,0.943
"618",18,0,0.1,0.5,0,0.286,9452.625,0.1,3,0.286
"619",19,0,0.1,0.5,1,-0.983,9993,0.1,1,0.983
"620",20,0,0.1,0.5,0,-0.218,9668.1875,0.1,2,0.218
"621",21,0,0.1,0.5,0,0.17,9497.59375,0.1,6,0.17
"622",22,0,0.1,0.5,0,0.281,9447.78125,0.1,3,0.281
"623",23,0,0.1,0.5,0,0.164,9505.984375,0.1,4,0.164
"624",24,0,0.1,0.5,0,0.0129999999999999,9564.625,0.1,2,0.0129999999999999
"625",25,0,0.1,0.5,0,1.216,9082.3125,0.2,2,1.216
"626",26,0,0.1,0.5,0,0.0189999999999999,9558.1875,0.1,6,0.0189999999999999
"627",27,0,0.1,0.5,0,0.142,9511.34375,0.1,5,0.142
"628",28,0,0.1,0.5,0,0.0429999999999999,9550.625,0.1,7,0.0429999999999999
"629",29,0,0.1,0.5,0,0.329,9437.46875,0.1,4,0.329
"630",30,0,0.1,0.5,0,0.149,9508.5625,0.1,5,0.149
"631",31,0,0.1,0.5,0,0.134,9518.1328125,0.1,2,0.134
"632",32,0,0.1,0.5,0,-0.367,9724.34375,0.1,2,0.367
"633",33,0,0.1,0.5,0,-0.197,9651.640625,0.1,2,0.197
"634",34,0,0.1,0.5,0,-0.577,9812.5625,0.1,7,0.577
"635",35,0,0.1,0.5,0,-0.026,9581.46875,0.1,7,0.026
"636",36,0,0.1,0.5,0,-0.987,9995.4375,0.1,1,0.987
"637",37,0,0.1,0.5,0,1.17,9092.1875,0.1,3,1.17
"638",38,0,0.1,0.5,0,0.473,9381.19140625,0.1,4,0.473
"639",39,0,0.1,0.5,0,-0.498,9782.78125,0.1,1,0.498
"640",40,0,0.1,0.5,0,-0.225,9668.28125,0.1,6,0.225
"641",41,0,0.1,0.5,0,-0.49,9775.5,0.1,4,0.49
"642",42,0,0.1,0.5,0,-0.093,9607.375,0.1,2,0.093
"643",43,0,0.1,0.5,0,0.562,9342.3125,0.1,6,0.562
"644",44,0,0.1,0.5,0,-1,10000,0.1,4,1
"645",45,0,0.1,0.5,0,1.563,8941.9140625,0.1,3,1.563
"646",46,0,0.1,0.5,0,0.326,9429.84375,0.1,7,0.326
"647",47,0,0.1,0.5,0,-0.861,9942.3125,0.1,2,0.861
"648",48,0,0.1,0.5,0,0.41,9397.28125,0.1,6,0.41
"649",49,0,0.1,0.5,0,0.00299999999999989,9568.6875,0.1,6,0.00299999999999989
"650",50,0,0.1,0.5,1,-0.99,9995.25,0.1,1,0.99
"651",51,0,0.1,0.5,0,0.00600000000000001,9573.171875,0.1,7,0.00600000000000001
"652",52,0,0.1,0.5,1,-0.986,9993.5,0.1,4,0.986
"653",53,0,0.1,0.5,0,0.747,9257.140625,0.1,4,0.747
"654",54,0,0.1,0.5,0,-0.834,9926.5,0.1,1,0.834
"655",55,0,0.1,0.5,0,0.151,9506.71875,0.1,8,0.151
"656",56,0,0.1,0.5,0,-0.087,9610.625,0.1,8,0.087
"657",57,0,0.1,0.5,0,-0.357,9720.1875,0.1,1,0.357
"658",58,0,0.1,0.5,0,-0.027,9582.34375,0.1,5,0.027
"659",59,0,0.1,0.5,0,-0.069,9596.28125,0.1,3,0.069
"660",60,0,0.1,0.5,0,0.271,9455.84375,0.1,7,0.271
"661",61,0,0.1,0.5,0,-0.253,9674.8125,0.1,4,0.253
"662",62,0,0.1,0.5,0,0.347,9429.90625,0.2,3,0.347
"663",63,0,0.1,0.5,0,-0.461,9766.25,0.1,7,0.461
"664",64,0,0.1,0.5,0,-0.458,9761.875,0.1,1,0.458
"665",65,0,0.1,0.5,0,-0.0659999999999999,9594.0625,0.1,5,0.0659999999999999
"666",66,0,0.1,0.5,0,-0.62,9832.875,0.1,4,0.62
"667",67,0,0.1,0.5,0,1.272,9061.9609375,0.2,6,1.272
"668",68,0,0.1,0.5,0,0.0429999999999999,9556.46875,0.1,6,0.0429999999999999
"669",69,0,0.1,0.5,0,0.052,9551.359375,0.1,5,0.052
"670",70,0,0.1,0.5,0,0.0760000000000001,9538.125,0.1,4,0.0760000000000001
"671",71,0,0.1,0.5,0,-0.07,9604.734375,0.1,3,0.07
"672",72,0,0.1,0.5,1,-0.973,9987.75,0,1,0.973
"673",73,0,0.1,0.5,0,-0.043,9587.71875,0.1,6,0.043
"674",74,0,0.1,0.5,0,0.0329999999999999,9560.78125,0.1,3,0.0329999999999999
"675",75,0,0.1,0.5,0,1.324,9034.71875,0.1,3,1.324
"676",76,0,0.1,0.5,1,-0.983,9992.875,0.1,1,0.983
"677",77,0,0.1,0.5,0,-0.227,9665.75,0.1,7,0.227
"678",78,0,0.1,0.5,0,0.00600000000000001,9580.203125,0.1,3,0.00600000000000001
"679",79,0,0.1,0.5,0,-0.397,9736.1875,0.1,5,0.397
"680",80,0,0.1,0.5,1,-0.968,9986.125,0.2,4,0.968
"681",81,0,0.1,0.5,0,0.0549999999999999,9555.0625,0.1,7,0.0549999999999999
"682",82,0,0.1,0.5,0,-0.204,9648.34375,0.1,6,0.204
"683",83,0,0.1,0.5,0,-0.153,9637.109375,0.1,2,0.153
"684",84,0,0.1,0.5,0,1.173,9084.484375,0.1,5,1.173
"685",85,0,0.1,0.5,0,1.208,9085.328125,0.2,1,1.208
"686",86,0,0.1,0.5,0,0.04,9562.78125,0.1,2,0.04
"687",87,0,0.1,0.5,0,-0.435,9747.9375,0.1,4,0.435
"688",88,0,0.1,0.5,0,-0.001,9574.0625,0.1,3,0.001
"689",89,0,0.1,0.5,0,-0.426,9751,0.1,2,0.426
"690",90,0,0.1,0.5,0,0.108,9519.90625,0.1,3,0.108
"691",91,0,0.1,0.5,0,-0.12,9620,0.1,10,0.12
"692",92,0,0.1,0.5,0,-0.013,9578.125,0.1,1,0.013
"693",93,0,0.1,0.5,0,0.288,9455.25,0.1,3,0.288
"694",94,0,0.1,0.5,0,0.165,9500.65625,0.1,7,0.165
"695",95,0,0.1,0.5,0,-0.173,9649.421875,0.1,8,0.173
"696",96,0,0.1,0.5,0,1.45,8987.0234375,0.2,3,1.45
"697",97,0,0.1,0.5,0,1.059,9133.359375,0.1,4,1.059
"698",98,0,0.1,0.5,0,-0.215,9654.1875,0.1,4,0.215
"699",99,0,0.1,0.5,0,0.872,9210.015625,0.1,4,0.872
"700",100,0,0.1,0.5,0,-0.13,9626.96875,0.1,2,0.13
"701",1,0,0.1,0.6,0,-0.115,9619.5625,0.1,5,0.115
"702",2,0,0.1,0.6,0,0.132,9511.9375,0.1,7,0.132
"703",3,0,0.1,0.6,0,-0.011,9573.71875,0.1,3,0.011
"704",4,0,0.1,0.6,0,0.0369999999999999,9556.34375,0.1,2,0.0369999999999999
"705",5,0,0.1,0.6,0,1.336,9038.53125,0.1,3,1.336
"706",6,0,0.1,0.6,0,-0.198,9656.25,0.1,7,0.198
"707",7,0,0.1,0.6,0,0.0980000000000001,9526.34375,0.1,9,0.0980000000000001
"708",8,0,0.1,0.6,0,-0.978,9990.125,0.1,0,0.978
"709",9,0,0.1,0.6,0,1.246,9078.859375,0.2,5,1.246
"710",10,0,0.1,0.6,0,1.309,9034.453125,0.1,3,1.309
"711",11,0,0.1,0.6,0,0.662,9302.4453125,0.1,3,0.662
"712",12,0,0.1,0.6,0,-0.072,9594,0.1,6,0.072
"713",13,0,0.1,0.6,0,0.125,9517.3125,0.1,2,0.125
"714",14,0,0.1,0.6,0,-0.269,9682.125,0.1,5,0.269
"715",15,0,0.1,0.6,0,0.167,9503.9375,0.1,4,0.167
"716",16,0,0.1,0.6,0,-0.239,9670.375,0.1,5,0.239
"717",17,0,0.1,0.6,0,-0.286,9691.25,0.1,5,0.286
"718",18,0,0.1,0.6,0,0.0269999999999999,9559.34375,0.1,5,0.0269999999999999
"719",19,0,0.1,0.6,0,-0.193,9652.34375,0.1,5,0.193
"720",20,0,0.1,0.6,0,0.184,9496.1875,0.1,6,0.184
"721",21,0,0.1,0.6,0,-0.372,9727.5,0.1,3,0.372
"722",22,0,0.1,0.6,0,-0.542,9803.28125,0.1,4,0.542
"723",23,0,0.1,0.6,0,-0.368,9725.875,0.1,2,0.368
"724",24,0,0.1,0.6,0,-0.416,9745.625,0.1,5,0.416
"725",25,0,0.1,0.6,0,0.052,9542.75,0.1,5,0.052
"726",26,0,0.1,0.6,0,0.808,9237.46875,0.1,3,0.808
"727",27,0,0.1,0.6,0,-0.155,9638.25,0.1,6,0.155
"728",28,0,0.1,0.6,1,-0.987,9994.25,0.1,2,0.987
"729",29,0,0.1,0.6,0,0.628,9314.125,0.1,7,0.628
"730",30,0,0.1,0.6,0,0.0820000000000001,9539.6875,0.1,5,0.0820000000000001
"731",31,0,0.1,0.6,0,-0.73,9882.8125,0.1,2,0.73
"732",32,0,0.1,0.6,1,-0.982,9992.625,0.1,1,0.982
"733",33,0,0.1,0.6,0,0.111,9519.65625,0.1,4,0.111
"734",34,0,0.1,0.6,0,0.587,9329.859375,0.1,5,0.587
"735",35,0,0.1,0.6,0,1.124,9114.29296875,0.2,3,1.124
"736",36,0,0.1,0.6,0,-0.182,9645.8125,0.1,6,0.182
"737",37,0,0.1,0.6,0,-0.42,9746.9375,0.1,2,0.42
"738",38,0,0.1,0.6,0,-0.43,9751.3125,0.1,0,0.43
"739",39,0,0.1,0.6,0,0.536,9348.109375,0.1,5,0.536
"740",40,0,0.1,0.6,0,0.872,9215.875,0.1,4,0.872
"741",41,0,0.1,0.6,0,-0.351,9722.96875,0.1,5,0.351
"742",42,0,0.1,0.6,0,-0.241,9671.6875,0.1,0,0.241
"743",43,0,0.1,0.6,0,-0.611,9833.3125,0.1,4,0.611
