"","budget","at","bb","extinct","","","","","","","","","","","","","","","","","","","",""
"750",1000,0.7,0.7,1,61,61,61,61,61,61,61,61,420,420,179,110,110,110,110,110,0,0,0,0
"751",1000,0.7,0.8,1,56,56,56,56,343,110,110,110,110,110,110,110,0,0,0,0,0,0,0,0
"752",1000,0.7,0.8,1,67,67,67,67,67,67,67,67,453,110,110,110,110,110,110,0,0,0,0,0
"753",1000,0.7,0.8,1,49,49,49,49,49,386,110,110,0,0,0,0,0,0,0,0,0,0,0,0
"754",1000,0.7,0.8,1,65,65,65,65,340,340,340,340,340,340,340,340,340,147,147,10,10,189,110,0
"755",1000,0.7,0.8,1,62,62,62,62,348,348,348,348,348,348,348,348,348,348,168,10,10,190,109,0
"756",1000,0.7,0.8,1,54,54,54,270,270,270,270,270,270,270,270,270,270,270,177,10,10,189,0,0
"757",1000,0.7,0.8,1,55,55,55,55,55,55,400,110,110,110,0,0,0,0,0,0,0,0,0,0
"758",1000,0.7,0.8,1,62,62,62,62,62,389,389,389,389,389,389,389,389,389,136,10,10,190,110,0
"759",1000,0.7,0.8,0,58,58,58,58,349,349,190,190,190,190,190,190,190,190,190,190,349,349,349,349
"760",1000,0.7,0.8,1,61,61,61,61,345,110,110,110,190,190,190,110,110,110,110,110,0,0,0,0
"761",1000,0.7,0.9,1,64,64,64,64,64,64,64,463,110,109,110,0,0,0,0,0,0,0,0,0
"762",1000,0.7,0.9,1,60,60,60,60,60,393,109,110,110,110,110,110,110,0,0,0,0,0,0,0
"763",1000,0.7,0.9,1,60,60,60,60,60,60,429,110,110,110,110,110,110,0,0,0,0,0,0,0
"764",1000,0.7,0.9,1,61,61,61,61,61,61,416,416,199,110,110,110,290,110,110,110,110,110,110,0
"765",1000,0.7,0.9,1,53,53,53,53,53,53,453,110,109,110,110,0,0,0,0,0,0,0,0,0
"766",1000,0.7,0.9,1,60,60,60,60,60,405,405,200,110,110,110,0,0,0,0,0,0,0,0,0
"767",1000,0.7,0.9,0,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
"768",1000,0.7,0.9,1,58,58,58,58,368,368,368,368,368,368,368,134,134,134,11,11,200,110,110,0
"769",1000,0.7,0.9,1,62,62,62,62,62,62,62,484,110,110,110,110,0,0,0,0,0,0,0,0
"770",1000,0.7,0.9,1,64,64,64,64,378,378,378,378,378,378,378,378,130,10,10,197,0,0,0,0
"771",1000,0.7,1,1,54,54,54,54,54,411,411,208,110,110,110,210,109,110,110,110,110,110,110,0
"772",1000,0.7,1,1,67,67,67,67,380,380,380,380,380,380,380,135,135,10,10,209,0,0,0,0
"773",1000,0.7,1,1,64,64,64,64,64,64,64,64,521,521,210,210,210,110,110,110,110,0,0,0
"774",1000,0.7,1,1,71,71,71,71,71,71,71,71,510,110,109,110,109,0,0,0,0,0,0,0
"775",1000,0.7,1,1,58,58,58,58,58,414,110,110,110,110,110,0,0,0,0,0,0,0,0,0
"776",1000,0.7,1,1,64,64,64,64,64,64,64,493,109,110,109,0,0,0,0,0,0,0,0,0
"777",1000,0.7,1,1,52,52,52,52,377,110,110,110,109,110,109,110,0,0,0,0,0,0,0,0
"778",1000,0.7,1,0,69,69,69,69,69,69,454,454,454,454,454,454,454,454,454,454,454,194,10,10
"779",1000,0.7,1,0,65,65,65,65,65,65,65,499,499,499,499,499,499,499,499,499,499,499,176,176
"780",1000,0.7,1,0,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
"781",1000,0.8,0,1,58,58,58,58,58,58,110,110,109,0,0,0,0,0,0,0,0,0,0,0
"782",1000,0.8,0,1,63,63,63,63,63,63,63,110,110,110,110,0,0,0,0,0,0,0,0,0
"783",1000,0.8,0,1,57,57,57,110,110,110,110,110,110,110,110,110,110,0,0,0,0,0,0,0
"784",1000,0.8,0,1,69,69,69,69,69,69,69,69,110,110,109,109,109,110,110,110,0,0,0,0
"785",1000,0.8,0,1,67,67,67,67,67,67,67,67,67,67,110,110,110,110,110,110,110,110,0,0
"786",1000,0.8,0,1,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,10,10,109,0
"787",1000,0.8,0,1,68,68,68,68,68,68,68,68,68,110,109,110,109,0,0,0,0,0,0,0
"788",1000,0.8,0,1,55,55,55,55,55,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0
"789",1000,0.8,0,1,65,65,65,65,65,65,65,110,110,110,109,0,0,0,0,0,0,0,0,0
"790",1000,0.8,0,1,56,56,56,56,56,110,110,110,109,0,0,0,0,0,0,0,0,0,0,0
"791",1000,0.8,0.1,1,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,249,110,0,0,0
"792",1000,0.8,0.1,1,67,67,67,67,67,67,67,67,67,67,200,110,110,110,110,0,0,0,0,0
"793",1000,0.8,0.1,1,65,65,65,65,65,65,65,65,65,65,200,110,109,110,0,0,0,0,0,0
"794",1000,0.8,0.1,1,52,52,52,52,52,52,52,170,0,0,0,0,0,0,0,0,0,0,0,0
"795",1000,0.8,0.1,1,58,58,58,58,58,150,110,110,110,0,0,0,0,0,0,0,0,0,0,0
"796",1000,0.8,0.1,1,56,56,56,56,56,56,56,169,110,0,0,0,0,0,0,0,0,0,0,0
"797",1000,0.8,0.1,1,55,55,55,55,55,150,110,109,0,0,0,0,0,0,0,0,0,0,0,0
"798",1000,0.8,0.1,0,67,67,67,67,67,67,67,170,170,170,170,170,170,170,170,170,170,170,170,170
"799",1000,0.8,0.1,1,59,59,59,59,59,59,160,110,109,110,0,0,0,0,0,0,0,0,0,0
"800",1000,0.8,0.1,0,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
"801",1000,0.8,0.2,0,66,66,66,66,66,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
"802",1000,0.8,0.2,1,66,66,66,66,66,66,210,210,130,110,110,109,0,0,0,0,0,0,0,0
"803",1000,0.8,0.2,1,59,59,59,59,59,59,209,209,130,130,130,149,110,110,110,0,0,0,0,0
"804",1000,0.8,0.2,1,49,49,49,49,170,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0
"805",1000,0.8,0.2,1,57,57,57,57,57,57,209,110,110,110,0,0,0,0,0,0,0,0,0,0
"806",1000,0.8,0.2,1,58,58,58,58,58,188,188,188,188,170,110,110,130,0,0,0,0,0,0,0
"807",1000,0.8,0.2,1,47,47,47,47,170,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0
"808",1000,0.8,0.2,1,59,59,59,59,59,59,59,229,229,130,110,110,110,0,0,0,0,0,0,0
"809",1000,0.8,0.2,0,61,61,61,61,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
"810",1000,0.8,0.2,1,59,59,59,59,59,190,109,110,110,0,0,0,0,0,0,0,0,0,0,0
"811",1000,0.8,0.3,1,62,62,62,62,62,62,259,110,110,109,0,0,0,0,0,0,0,0,0,0
"812",1000,0.8,0.3,1,55,55,55,55,55,230,110,110,0,0,0,0,0,0,0,0,0,0,0,0
"813",1000,0.8,0.3,1,56,56,56,56,56,56,260,109,110,110,0,0,0,0,0,0,0,0,0,0
"814",1000,0.8,0.3,1,53,53,53,53,53,230,110,110,0,0,0,0,0,0,0,0,0,0,0,0
"815",1000,0.8,0.3,1,64,64,64,64,64,64,64,289,110,109,110,0,0,0,0,0,0,0,0,0
"816",1000,0.8,0.3,1,51,51,51,51,51,230,230,140,110,110,110,0,0,0,0,0,0,0,0,0
"817",1000,0.8,0.3,1,57,57,57,57,57,230,110,110,110,109,0,0,0,0,0,0,0,0,0,0
"818",1000,0.8,0.3,1,53,53,53,53,53,53,260,110,110,110,0,0,0,0,0,0,0,0,0,0
"819",1000,0.8,0.3,0,65,65,65,65,65,230,230,230,230,230,230,230,289,289,289,289,289,289,289,289
"820",1000,0.8,0.3,1,57,57,57,57,57,57,260,260,140,140,140,170,110,110,0,0,0,0,0,0
"821",1000,0.8,0.4,1,44,44,44,44,228,228,150,109,110,0,0,0,0,0,0,0,0,0,0,0
"822",1000,0.8,0.4,1,41,41,41,189,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0
"823",1000,0.8,0.4,1,63,63,63,63,63,63,63,63,371,110,109,0,0,0,0,0,0,0,0,0
"824",1000,0.8,0.4,1,59,59,59,59,59,59,59,341,109,110,109,110,0,0,0,0,0,0,0,0
"825",1000,0.8,0.4,1,58,58,58,58,58,58,310,110,0,0,0,0,0,0,0,0,0,0,0,0
"826",1000,0.8,0.4,1,61,61,61,61,61,61,309,110,110,110,109,0,0,0,0,0,0,0,0,0
"827",1000,0.8,0.4,0,66,66,66,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
"828",1000,0.8,0.4,1,57,57,57,57,57,57,57,349,110,109,0,0,0,0,0,0,0,0,0,0
"829",1000,0.8,0.4,1,59,59,59,59,59,59,59,343,110,109,0,0,0,0,0,0,0,0,0,0
"830",1000,0.8,0.4,0,66,66,66,66,66,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270
"831",1000,0.8,0.5,1,63,63,63,63,63,63,63,63,63,423,0,0,0,0,0,0,0,0,0,0
"832",1000,0.8,0.5,1,54,54,54,54,54,308,110,110,110,0,0,0,0,0,0,0,0,0,0,0
"833",1000,0.8,0.5,1,60,60,60,60,60,60,60,398,110,110,0,0,0,0,0,0,0,0,0,0
"834",1000,0.8,0.5,1,64,64,64,64,64,64,64,64,64,424,110,110,0,0,0,0,0,0,0,0
"835",1000,0.8,0.5,0,52,52,52,52,258,258,258,209,209,209,209,209,209,209,209,209,209,209,209,209
"836",1000,0.8,0.5,1,60,60,60,60,60,60,360,360,360,206,110,110,110,160,110,0,0,0,0,0
"837",1000,0.8,0.5,1,61,61,61,61,61,308,110,110,159,110,110,109,0,0,0,0,0,0,0,0
"838",1000,0.8,0.5,1,56,56,56,56,56,310,110,110,110,110,0,0,0,0,0,0,0,0,0,0
"839",1000,0.8,0.5,1,60,60,60,60,60,60,359,359,160,160,160,210,110,110,0,0,0,0,0,0
"840",1000,0.8,0.5,1,54,54,54,54,259,259,259,208,110,110,110,110,0,0,0,0,0,0,0,0
"841",1000,0.8,0.6,1,54,54,54,54,54,350,110,109,0,0,0,0,0,0,0,0,0,0,0,0
"842",1000,0.8,0.6,1,63,63,63,63,63,63,63,404,110,110,0,0,0,0,0,0,0,0,0,0
"843",1000,0.8,0.6,1,53,53,53,53,53,53,394,0,0,0,0,0,0,0,0,0,0,0,0,0
"844",1000,0.8,0.6,1,64,64,64,64,64,64,64,389,389,169,110,110,110,109,0,0,0,0,0,0
"845",1000,0.8,0.6,1,70,70,70,70,70,70,70,70,70,451,451,170,110,110,110,0,0,0,0,0
"846",1000,0.8,0.6,1,82,82,82,82,82,82,82,82,82,82,82,82,506,110,109,110,110,0,0,0
"847",1000,0.8,0.6,1,68,68,68,68,68,68,68,68,68,429,110,110,110,110,110,0,0,0,0,0
"848",1000,0.8,0.6,1,59,59,59,59,59,59,59,59,59,417,110,110,0,0,0,0,0,0,0,0
"849",1000,0.8,0.6,1,63,63,63,63,63,63,63,385,385,170,110,110,170,110,110,0,0,0,0,0
"850",1000,0.8,0.6,1,67,67,67,67,67,67,67,67,67,433,433,433,230,110,110,110,110,0,0,0
"851",1000,0.8,0.7,1,56,56,56,56,56,56,389,110,109,0,0,0,0,0,0,0,0,0,0,0
"852",1000,0.8,0.7,1,68,68,68,68,68,68,68,68,441,110,110,109,0,0,0,0,0,0,0,0
"853",1000,0.8,0.7,1,54,54,54,54,54,364,110,109,0,0,0,0,0,0,0,0,0,0,0,0
"854",1000,0.8,0.7,1,63,63,63,63,63,63,63,63,63,63,512,110,110,110,0,0,0,0,0,0
"855",1000,0.8,0.7,1,66,66,66,66,66,66,66,66,436,110,110,110,0,0,0,0,0,0,0,0
"856",1000,0.8,0.7,1,65,65,65,65,65,65,65,65,451,110,110,110,110,110,0,0,0,0,0,0
"857",1000,0.8,0.7,1,62,62,62,62,62,62,388,110,110,110,0,0,0,0,0,0,0,0,0,0
"858",1000,0.8,0.7,1,56,56,56,56,56,56,403,110,109,110,0,0,0,0,0,0,0,0,0,0
"859",1000,0.8,0.7,1,68,68,68,68,68,68,68,68,68,492,110,109,110,110,0,0,0,0,0,0
"860",1000,0.8,0.7,1,67,67,67,67,67,67,67,67,436,110,110,109,110,0,0,0,0,0,0,0
"861",1000,0.8,0.8,0,59,59,59,59,59,384,384,384,384,384,384,384,384,384,384,384,384,212,10,10
"862",1000,0.8,0.8,0,72,72,72,72,72,72,72,72,477,477,477,477,477,477,477,477,477,477,477,477
"863",1000,0.8,0.8,1,57,57,57,57,57,393,110,110,110,109,110,0,0,0,0,0,0,0,0,0
"864",1000,0.8,0.8,1,58,58,58,58,58,58,58,437,110,110,0,0,0,0,0,0,0,0,0,0
"865",1000,0.8,0.8,1,57,57,57,57,57,57,410,109,110,110,0,0,0,0,0,0,0,0,0,0
"866",1000,0.8,0.8,1,62,62,62,62,62,376,110,109,110,110,110,0,0,0,0,0,0,0,0,0
"867",1000,0.8,0.8,1,45,45,45,45,345,110,109,0,0,0,0,0,0,0,0,0,0,0,0,0
"868",1000,0.8,0.8,1,64,64,64,64,64,64,64,464,110,110,109,0,0,0,0,0,0,0,0,0
"869",1000,0.8,0.8,0,56,56,56,56,56,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372
"870",1000,0.8,0.8,0,57,57,57,57,57,380,380,380,380,380,380,380,380,380,380,380,380,380,234,234
"871",1000,0.8,0.9,0,70,70,70,70,70,70,70,461,461,461,461,461,461,461,461,461,461,461,461,196
"872",1000,0.8,0.9,1,72,72,72,72,72,72,72,72,72,72,72,72,658,110,110,109,110,0,0,0
"873",1000,0.8,0.9,1,62,62,62,62,62,62,62,459,110,110,0,0,0,0,0,0,0,0,0,0
"874",1000,0.8,0.9,0,64,64,64,64,380,380,380,380,380,380,380,380,380,166,166,166,10,10,200,110
"875",1000,0.8,0.9,0,54,54,54,54,363,363,363,363,363,363,363,363,363,363,363,363,363,258,10,10
"876",1000,0.8,0.9,1,57,57,57,57,57,57,425,110,109,110,0,0,0,0,0,0,0,0,0,0
"877",1000,0.8,0.9,1,67,67,67,67,67,67,67,474,110,110,0,0,0,0,0,0,0,0,0,0
"878",1000,0.8,0.9,0,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
"879",1000,0.8,0.9,0,76,76,76,76,76,76,76,76,503,503,198,198,198,198,198,198,198,198,198,608
"880",1000,0.8,0.9,1,57,57,57,57,57,409,109,110,110,0,0,0,0,0,0,0,0,0,0,0
"881",1000,0.8,1,1,44,44,44,44,377,110,109,0,0,0,0,0,0,0,0,0,0,0,0,0
"882",1000,0.8,1,1,56,56,56,56,56,56,425,425,210,110,110,110,110,0,0,0,0,0,0,0
"883",1000,0.8,1,1,58,58,58,58,376,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0
"884",1000,0.8,1,1,56,56,56,56,56,56,56,482,110,110,110,0,0,0,0,0,0,0,0,0
"885",1000,0.8,1,1,58,58,58,58,58,58,457,457,210,109,110,110,110,0,0,0,0,0,0,0
"886",1000,0.8,1,1,57,57,57,57,57,57,452,110,109,0,0,0,0,0,0,0,0,0,0,0
"887",1000,0.8,1,0,64,64,64,64,64,64,445,445,445,445,445,445,445,445,445,445,445,445,445,445
"888",1000,0.8,1,1,65,65,65,65,65,65,65,497,110,109,110,110,0,0,0,0,0,0,0,0
"889",1000,0.8,1,0,50,50,50,50,364,364,364,364,408,408,408,408,408,408,408,408,408,408,408,408
"890",1000,0.8,1,0,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
"891",1000,0.9,0,1,63,63,63,63,63,63,63,63,63,63,110,110,0,0,0,0,0,0,0,0
"892",1000,0.9,0,1,65,65,65,65,65,65,110,110,109,110,109,0,0,0,0,0,0,0,0,0
"893",1000,0.9,0,1,71,71,71,71,71,71,71,71,110,110,0,0,0,0,0,0,0,0,0,0
"894",1000,0.9,0,1,52,52,52,52,52,52,110,0,0,0,0,0,0,0,0,0,0,0,0,0
"895",1000,0.9,0,1,68,68,68,68,68,68,68,68,110,110,110,110,110,0,0,0,0,0,0,0
"896",1000,0.9,0,1,52,52,52,52,52,52,110,110,0,0,0,0,0,0,0,0,0,0,0,0
"897",1000,0.9,0,1,62,62,62,62,62,62,62,62,110,110,0,0,0,0,0,0,0,0,0,0
"898",1000,0.9,0,1,69,69,69,69,69,69,69,69,69,69,69,69,110,110,110,0,0,0,0,0
"899",1000,0.9,0,1,38,38,38,109,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900",1000,0.9,0,1,69,69,69,69,69,69,69,69,69,110,110,109,0,0,0,0,0,0,0,0
"901",1000,0.9,0.1,1,52,52,52,52,52,149,110,0,0,0,0,0,0,0,0,0,0,0,0,0
"902",1000,0.9,0.1,1,47,47,47,47,140,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"903",1000,0.9,0.1,1,60,60,60,60,60,60,60,170,0,0,0,0,0,0,0,0,0,0,0,0
"904",1000,0.9,0.1,1,47,47,47,47,140,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0
"905",1000,0.9,0.1,1,60,60,60,60,60,60,159,159,120,110,0,0,0,0,0,0,0,0,0,0
"906",1000,0.9,0.1,1,53,53,53,53,53,53,53,170,0,0,0,0,0,0,0,0,0,0,0,0
"907",1000,0.9,0.1,1,62,62,62,62,62,62,62,62,180,0,0,0,0,0,0,0,0,0,0,0
"908",1000,0.9,0.1,1,44,44,44,44,140,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0
"909",1000,0.9,0.1,1,61,61,61,61,61,61,61,170,110,110,0,0,0,0,0,0,0,0,0,0
"910",1000,0.9,0.1,1,70,70,70,70,70,70,70,170,170,120,110,109,110,110,0,0,0,0,0,0
"911",1000,0.9,0.2,1,59,59,59,59,59,59,59,230,110,0,0,0,0,0,0,0,0,0,0,0
"912",1000,0.9,0.2,1,62,62,62,62,62,62,210,110,110,109,0,0,0,0,0,0,0,0,0,0
"913",1000,0.9,0.2,1,70,70,70,70,70,70,70,70,70,70,70,310,110,110,110,0,0,0,0,0
"914",1000,0.9,0.2,1,51,51,51,51,170,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0
"915",1000,0.9,0.2,1,52,52,52,52,170,110,109,110,0,0,0,0,0,0,0,0,0,0,0,0
"916",1000,0.9,0.2,1,62,62,62,62,62,62,62,229,110,0,0,0,0,0,0,0,0,0,0,0
"917",1000,0.9,0.2,1,58,58,58,58,58,58,58,228,110,110,0,0,0,0,0,0,0,0,0,0
"918",1000,0.9,0.2,1,69,69,69,69,69,69,69,230,230,230,230,230,190,110,110,0,0,0,0,0
"919",1000,0.9,0.2,1,64,64,64,64,64,64,64,64,249,110,110,110,110,0,0,0,0,0,0,0
"920",1000,0.9,0.2,1,61,61,61,61,61,61,210,210,130,110,0,0,0,0,0,0,0,0,0,0
"921",1000,0.9,0.3,1,48,48,48,48,199,199,140,110,0,0,0,0,0,0,0,0,0,0,0,0
"922",1000,0.9,0.3,1,61,61,61,61,61,61,61,61,320,110,0,0,0,0,0,0,0,0,0,0
"923",1000,0.9,0.3,1,63,63,63,63,63,63,63,63,320,0,0,0,0,0,0,0,0,0,0,0
"924",1000,0.9,0.3,1,49,49,49,49,200,200,200,169,110,110,0,0,0,0,0,0,0,0,0,0
"925",1000,0.9,0.3,1,47,47,47,47,200,200,140,110,110,0,0,0,0,0,0,0,0,0,0,0
"926",1000,0.9,0.3,1,64,64,64,64,64,64,64,64,320,320,140,110,0,0,0,0,0,0,0,0
"927",1000,0.9,0.3,1,42,42,42,42,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"928",1000,0.9,0.3,1,45,45,45,45,200,110,109,0,0,0,0,0,0,0,0,0,0,0,0,0
"929",1000,0.9,0.3,1,66,66,66,66,66,66,66,66,66,66,374,110,0,0,0,0,0,0,0,0
"930",1000,0.9,0.3,1,63,63,63,63,63,63,63,63,63,346,109,110,0,0,0,0,0,0,0,0
"931",1000,0.9,0.4,0,62,62,62,62,62,62,308,308,308,308,308,308,308,308,308,308,308,308,308,308
"932",1000,0.9,0.4,1,53,53,53,53,53,53,53,348,110,110,110,0,0,0,0,0,0,0,0,0
"933",1000,0.9,0.4,0,69,69,69,69,69,69,69,69,69,69,411,411,411,411,411,411,411,411,411,411
"934",1000,0.9,0.4,1,65,65,65,65,65,65,65,65,351,109,110,0,0,0,0,0,0,0,0,0
"935",1000,0.9,0.4,1,62,62,62,62,62,62,309,110,110,0,0,0,0,0,0,0,0,0,0,0
"936",1000,0.9,0.4,1,62,62,62,62,62,62,62,62,384,0,0,0,0,0,0,0,0,0,0,0
"937",1000,0.9,0.4,1,61,61,61,61,61,61,307,307,307,190,110,110,0,0,0,0,0,0,0,0
"938",1000,0.9,0.4,1,61,61,61,61,61,61,61,349,110,110,0,0,0,0,0,0,0,0,0,0
"939",1000,0.9,0.4,1,67,67,67,67,67,67,67,67,67,67,67,394,110,110,0,0,0,0,0,0
"940",1000,0.9,0.4,1,65,65,65,65,65,65,65,65,65,394,109,110,110,0,0,0,0,0,0,0
"941",1000,0.9,0.5,1,66,66,66,66,66,66,66,66,405,405,160,110,110,0,0,0,0,0,0,0
"942",1000,0.9,0.5,1,60,60,60,60,60,60,60,377,110,110,110,110,0,0,0,0,0,0,0,0
"943",1000,0.9,0.5,1,66,66,66,66,66,66,66,66,66,412,0,0,0,0,0,0,0,0,0,0
"944",1000,0.9,0.5,1,27,27,27,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"945",1000,0.9,0.5,1,61,61,61,61,61,61,61,370,110,110,0,0,0,0,0,0,0,0,0,0
"946",1000,0.9,0.5,1,62,62,62,62,62,62,62,62,400,110,110,0,0,0,0,0,0,0,0,0
"947",1000,0.9,0.5,1,59,59,59,59,59,59,59,59,398,0,0,0,0,0,0,0,0,0,0,0
"948",1000,0.9,0.5,1,70,70,70,70,70,70,70,371,110,109,0,0,0,0,0,0,0,0,0,0
"949",1000,0.9,0.5,1,64,64,64,64,64,64,64,64,409,110,110,110,0,0,0,0,0,0,0,0
"950",1000,0.9,0.5,0,54,54,54,54,54,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307
"951",1000,0.9,0.6,1,62,62,62,62,62,349,110,109,109,170,110,0,0,0,0,0,0,0,0,0
"952",1000,0.9,0.6,1,61,61,61,61,61,61,61,61,433,110,110,110,0,0,0,0,0,0,0,0
"953",1000,0.9,0.6,0,52,52,52,52,288,288,288,288,288,347,347,347,347,347,350,350,350,350,350,350
"954",1000,0.9,0.6,1,58,58,58,58,58,58,375,110,110,0,0,0,0,0,0,0,0,0,0,0
"955",1000,0.9,0.6,1,52,52,52,52,52,52,383,110,110,0,0,0,0,0,0,0,0,0,0,0
"956",1000,0.9,0.6,1,59,59,59,59,59,59,368,368,170,170,170,230,110,110,170,110,0,0,0,0
"957",1000,0.9,0.6,1,43,43,43,43,43,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"958",1000,0.9,0.6,1,55,55,55,55,55,55,371,0,0,0,0,0,0,0,0,0,0,0,0,0
"959",1000,0.9,0.6,1,65,65,65,65,65,65,65,65,65,429,110,110,0,0,0,0,0,0,0,0
"960",1000,0.9,0.6,1,54,54,54,54,54,350,110,110,0,0,0,0,0,0,0,0,0,0,0,0
"961",1000,0.9,0.7,1,56,56,56,56,56,56,390,110,110,0,0,0,0,0,0,0,0,0,0,0
"962",1000,0.9,0.7,1,52,52,52,52,320,320,320,320,320,320,458,110,109,110,0,0,0,0,0,0
"963",1000,0.9,0.7,1,50,50,50,50,50,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"964",1000,0.9,0.7,1,51,51,51,51,319,110,110,180,110,110,0,0,0,0,0,0,0,0,0,0
"965",1000,0.9,0.7,0,65,65,65,65,65,380,380,380,380,380,380,380,380,380,380,380,380,380,190,10
"966",1000,0.9,0.7,1,66,66,66,66,66,66,412,412,179,110,110,0,0,0,0,0,0,0,0,0
"967",1000,0.9,0.7,0,63,63,63,63,63,63,63,417,417,417,417,417,417,417,417,417,417,417,417,417
"968",1000,0.9,0.7,0,57,57,57,57,57,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366
"969",1000,0.9,0.7,1,51,51,51,51,51,51,391,110,0,0,0,0,0,0,0,0,0,0,0,0
"970",1000,0.9,0.7,1,55,55,55,55,55,359,110,110,110,110,0,0,0,0,0,0,0,0,0,0
"971",1000,0.9,0.8,1,51,51,51,51,51,379,110,0,0,0,0,0,0,0,0,0,0,0,0,0
"972",1000,0.9,0.8,0,63,63,63,63,63,63,63,447,447,447,447,447,447,447,588,588,588,588,588,588
"973",1000,0.9,0.8,1,59,59,59,59,59,59,59,434,110,110,0,0,0,0,0,0,0,0,0,0
"974",1000,0.9,0.8,1,53,53,53,53,53,53,418,0,0,0,0,0,0,0,0,0,0,0,0,0
"975",1000,0.9,0.8,1,54,54,54,54,54,54,400,400,190,190,190,110,110,0,0,0,0,0,0,0
"976",1000,0.9,0.8,1,62,62,62,62,62,62,62,62,466,110,110,0,0,0,0,0,0,0,0,0
"977",1000,0.9,0.8,0,69,69,69,69,69,69,69,69,69,492,492,492,492,492,492,492,492,492,492,492
"978",1000,0.9,0.8,0,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
"979",1000,0.9,0.8,1,53,53,53,53,53,369,110,109,0,0,0,0,0,0,0,0,0,0,0,0
"980",1000,0.9,0.8,1,63,63,63,63,63,63,63,63,458,110,109,110,110,0,0,0,0,0,0,0
"981",1000,0.9,0.9,1,62,62,62,62,62,62,62,62,506,110,110,0,0,0,0,0,0,0,0,0
"982",1000,0.9,0.9,1,62,62,62,62,62,62,419,110,110,0,0,0,0,0,0,0,0,0,0,0
"983",1000,0.9,0.9,1,58,58,58,58,58,58,58,460,110,0,0,0,0,0,0,0,0,0,0,0
"984",1000,0.9,0.9,1,67,67,67,67,67,67,67,67,67,67,599,110,109,110,0,0,0,0,0,0
"985",1000,0.9,0.9,1,68,68,68,68,68,68,68,68,484,110,109,0,0,0,0,0,0,0,0,0
"986",1000,0.9,0.9,1,64,64,64,64,64,64,64,64,64,64,64,618,110,110,0,0,0,0,0,0
"987",1000,0.9,0.9,1,55,55,55,55,55,55,415,110,110,0,0,0,0,0,0,0,0,0,0,0
"988",1000,0.9,0.9,0,59,59,59,59,59,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401
"989",1000,0.9,0.9,1,55,55,55,55,55,55,55,435,435,200,200,197,0,0,0,0,0,0,0,0
"990",1000,0.9,0.9,1,55,55,55,55,55,403,403,199,110,110,110,0,0,0,0,0,0,0,0,0
"991",1000,0.9,1,1,64,64,64,64,64,64,64,484,110,109,0,0,0,0,0,0,0,0,0,0
"992",1000,0.9,1,1,59,59,59,59,59,59,59,483,110,110,110,0,0,0,0,0,0,0,0,0
"993",1000,0.9,1,1,45,45,45,45,369,369,210,210,210,110,0,0,0,0,0,0,0,0,0,0
"994",1000,0.9,1,1,57,57,57,57,57,57,57,495,110,110,0,0,0,0,0,0,0,0,0,0
"995",1000,0.9,1,0,49,49,49,49,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379
"996",1000,0.9,1,0,67,67,67,67,67,67,67,67,67,67,652,652,652,652,652,652,652,652,652,652
"997",1000,0.9,1,1,60,60,60,60,60,60,60,60,520,110,110,0,0,0,0,0,0,0,0,0
"998",1000,0.9,1,0,68,68,68,68,68,68,68,68,68,569,569,569,569,569,569,569,569,569,569,569
"999",1000,0.9,1,1,55,55,55,55,55,55,426,426,426,310,110,110,109,0,0,0,0,0,0,0
"1000",1000,0.9,1,1,53,53,53,53,53,53,459,110,110,0,0,0,0,0,0,0,0,0,0,0
