"","budget","at","bb","extinct","","","","","","","","","","","","","","","","","","","","","","",""
"92",1000,0.1,0.8,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,2600,1000,1000,1000,1000
"93",1000,0.1,0.8,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1800,2600,3400,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"94",1000,0.1,0.8,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"95",1000,0.1,0.8,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1800,2600,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"96",1000,0.1,0.8,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,2600,3400,1000,1000,1000,1000
"97",1000,0.1,0.8,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,2600,1000,1000,1800,2600,1000,1800,1000,1000
"98",1000,0.1,0.8,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"99",1000,0.1,0.8,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1800,2600,3400,1000,1800,2600,3400,1000,1800,2600,1000,1800
"100",1000,0.1,0.8,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,2600,1000,1000,1000
"101",1000,0.1,0.9,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900
"102",1000,0.1,0.9,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1900,2800,3700,4600,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"103",1000,0.1,0.9,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1900,2800,1000,1000,1000,1000,1000,1000,1900,1000,1000,1000,1000
"104",1000,0.1,0.9,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1900,2800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"105",1000,0.1,0.9,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1900,1000,1900,1000,1000,1000,1000
"106",1000,0.1,0.9,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1900,2800,3700,4600,1000,1000,1000,1000,1000,1000,1000,1000,1000
"107",1000,0.1,0.9,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1900,1000,1000,1000,1000,1900,2800,1000,1900,2800,1000,1000
"108",1000,0.1,0.9,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1900,2800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"109",1000,0.1,0.9,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"110",1000,0.1,0.9,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"111",1000,0.1,1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2000,3000,4000,1000,1000,1000,1000,1000,1000,1000
"112",1000,0.1,1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"113",1000,0.1,1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"114",1000,0.1,1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,2000,3000,4000,5000,1000,1000,1000,2000,3000,1000,1000,2000,3000,4000
"115",1000,0.1,1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"116",1000,0.1,1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2000,3000,4000,1000,1000,1000,1000,1000,1000
"117",1000,0.1,1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"118",1000,0.1,1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2000,3000,1000,1000,1000,1000,1000,1000
"119",1000,0.1,1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,2000,3000,4000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"120",1000,0.1,1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,2000,3000,4000,1000,1000,1000,1000,1000
"121",1000,0.2,0,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"122",1000,0.2,0,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"123",1000,0.2,0,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"124",1000,0.2,0,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"125",1000,0.2,0,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"126",1000,0.2,0,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"127",1000,0.2,0,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"128",1000,0.2,0,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"129",1000,0.2,0,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"130",1000,0.2,0,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"131",1000,0.2,0.1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1200,1300,1400,1500,1600,1700,1000,1100,1200,1000
"132",1000,0.2,0.1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1100,1200,1300,1400,1000,1100,1200,1300,1400,1500,1600,1700,1000,1100
"133",1000,0.2,0.1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1200,1300,1400,1500,1000,1100,1200,1300,1400,1500
"134",1000,0.2,0.1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1100,1200,1300,1400,1500,1600,1000,1100,1200,1000,1100,1200
"135",1000,0.2,0.1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1100,1200,1300,1400,1000,1100,1200,1300,1400,1500,1600,1000,1100
"136",1000,0.2,0.1,0,1500,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1100,1200,1300,1400,1500,1000,1000,1100,1200,1300,1000
