"","rep","memory","budget","ratio","at","bb","ext_prob","ext_prob_sd","ext_prob_95ci_inf","ext_prob_95ci_sup","act_dev","act_dev_sd","act_dev_95ci_inf","act_dev_95ci_sup","abs_act_dev","abs_act_dev_sd","abs_act_dev_95ci_inf","abs_act_dev_95ci_sup","fin_yield","fin_yield_sd","fin_yield_95ci_inf","fin_yield_95ci_sup","max_diff_yield","max_diff_yield_sd","max_diff_yield_95ci_inf","max_diff_yield_95ci_sup","inac_ts","inac_ts_sd","inac_ts_95ci_inf","inac_ts_95ci_sup","SumAbsDev","SumAbsDev_sd","SumAbsDev_95ci_inf","SumAbsDev_95ci_sup"
"95",10,1,1000,0.5,0.3,0.5,1,0,1,1,-0.871,0.44864602759581,-0.94415,-0.78015,0.871,0.451163241099851,0.77795,0.94585,39377.1625,1659.59472368381,39056.9625,39678.15,0.0167181053155081,0.03985726823747,0.0091534699120573,0.0236241546910992,0.0166666666666667,0.168629552350488,0,0.0500000000000001,1192.69166666667,488.357095048738,1094.09666666667,1275.3
"96",10,1,1000,0.5,0.3,0.6,1,0,1,1,-0.8925,0.313214456172249,-0.94025,-0.8276,0.8925,0.316408447897826,0.8233,0.93955,39584.5125,1168.99680676418,39370.95,39795.625,0.0141246827582378,0.0339664641388819,0.00717867863992672,0.0201615749513344,0.0618803418803419,0.34693328682977,0,0.134529914529915,1051.78655067155,653.264986896899,932.855482295482,1162.74738095238
"97",10,1,1000,0.5,0.3,0.7,1,0,1,1,-0.95145,0.112776055471797,-0.97105,-0.93115,0.95145,0.112529620298144,0.9297,0.97,39655.7,1341.03862135926,39403.55,39893.825,0.00904310535095114,0.031320666653272,0.003503003003003,0.0151270092469262,0.0333333333333333,0.345267833056034,0,0.0999999999999999,1193.19761904762,562.14691068025,1085.91666666667,1284.92976190476
"98",10,1,1000,0.5,0.3,0.8,1,0,1,1,-0.94705,0.119808228390207,-0.9692,-0.92505,0.94705,0.126984382371963,0.92275,0.9702,39837.825,837.836272377272,39676,39967.7,0.00575511934759853,0.0239812051504481,0.00175363408521303,0.0105599135326158,0.05,0.403371554662833,0,0.13,1171.64666666667,716.868404504098,1023.32,1291.44047619048
"99",10,1,1000,0.5,0.3,0.9,1,0,1,1,-0.9508,0.123551789766253,-0.9724,-0.92735,0.9508,0.117218222226514,0.9285,0.97175,39823.3625,974.232163745541,39621.4875,39966.525,0.00520986989368284,0.0182194524255264,0.00205157736604907,0.00862141720175788,0.0469060351413293,0.269058733039914,0.00909090909090909,0.0991596638655463,1152.52413801884,858.556538611878,994.131721415839,1304.26142857143
"100",10,1,1000,0.5,0.5,0,1,0,1,1,-0.93215,0.15424468564139,-0.96075,-0.9029,0.93215,0.151005555085456,0.90375,0.95935,39532.45,1528.28048511795,39232.675,39812.8875,0.0135819030812901,0.0360254087577227,0.00719232058585808,0.0204224972897106,0.0972222222222222,0.50798656711202,0.0222222222222222,0.209722222222222,1116.11900793651,808.448930596416,957.687579365079,1263.22472222222
"101",10,1,1000,0.5,0.5,0.1,1,0,1,1,-0.95085,0.120943345955176,-0.973,-0.92815,0.95085,0.122052539723906,0.92865,0.972,39639.8375,1338.70557463144,39371.8375,39874.85,0.0116396021229423,0.0369810048202605,0.0049087814182582,0.0186204228276263,0.0285714285714286,0.190235800689422,0,0.0714285714285715,1249.24357142857,259.253791483974,1203.19761904762,1299.18714285714
"102",10,1,1000,0.5,0.5,0.2,1,0,1,1,-0.89975,0.491812704883113,-0.9765,-0.7951,0.89975,0.486784496752812,0.79115,0.9762,39614.2125,1576.67538887528,39296,39874.9,0.0113865561651829,0.0409436397452609,0.0042652610441767,0.0188834290294701,0.0606060606060606,0.402898887463131,0,0.142424242424243,1201.8253030303,713.799440308205,1070.58363636364,1327.59333333333
"103",10,1,1000,0.5,0.5,0.3,0.8,1.30089029343583,0.5,1,-0.83215,0.860606220616704,-0.9654,-0.66065,0.8232,0.864882329661093,0.6345,0.96745,39134.25,2855.44978197441,38538.675,39555.025,0.0239283190590557,0.0684614723044731,0.0129712384779731,0.0375552371482792,0.25219421101774,0.666241191286734,0.125303454715219,0.373398692810458,924.903884220355,1078.4236446659,732.628422035481,1118.55149859944
"104",10,1,1000,0.5,0.5,0.4,0.9,0.949254678389548,0.7,1,-0.84825,0.677526206600773,-0.94855,-0.701,0.85725,0.601377428515386,0.72925,0.94915,39787.325,804.230377862682,39625.55,39925.675,0.00814049340808035,0.029105701608446,0.00301062280261176,0.0140461847029307,0.125245098039216,0.583177054727144,0.025,0.23406862745098,1071.64676470588,917.651208198881,870.821666666667,1223.75333333333
