"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","SumSqDev"
"149",49,1000,0.1,0.2,1,-0.9395,0.9395,39606,0.0182957393483709,0,16336834
"150",50,1000,0.1,0.2,0,-0.0705,0.0705,30867.171875,0.0827917053543794,0.3,10852051
"151",51,1000,0.1,0.2,1,0,0,39553.375,0.014070351758794,0.333333333333333,11294254
"152",52,1000,0.1,0.2,0,-0.405,0.405,32832.75,0.0661178192462495,0.1,6981927
"153",53,1000,0.1,0.2,0,-0.3915,0.3915,32891.59375,0.0750036374217954,0.05,9084578
"154",54,1000,0.1,0.2,0,-0.146,0.146,33594.90625,0.0896771904930826,0.1,7112648
"155",55,1000,0.1,0.2,0,-0.168,0.168,30732.1875,0.0750625195373554,0.2,7487932
"156",56,1000,0.1,0.2,1,0.0489999999999999,0.0489999999999999,39147.375,0.0202839756592292,0.176470588235294,14499057
"157",57,1000,0.1,0.2,1,-0.084,0.084,39886.25,0.005005005005005,0.0833333333333334,8837813
"158",58,1000,0.1,0.2,0,-0.423,0.423,33049.09375,0.0626324636410144,0.05,8883196
"159",59,1000,0.1,0.2,0,0.294,0.294,33725.8125,0.0641738251642244,0,7066607
"160",60,1000,0.1,0.2,0,-0.1075,0.1075,30309.3125,0.0899404575368223,0.1,8752312
"161",61,1000,0.1,0.2,0,0.501,0.501,33852,0.0685351590358009,0.05,7249425
"162",62,1000,0.1,0.2,1,-0.9925,0.9925,40000,0,0,20912825
"163",63,1000,0.1,0.2,0,-0.301,0.301,35147.9375,0.0778285556017172,0.05,7282618
"164",64,1000,0.1,0.2,1,-0.9815,0.9815,40000,0,0.0666666666666667,20805071
"165",65,1000,0.1,0.2,0,-0.453,0.453,38807.625,0.0235113723485817,0.05,10129606
"166",66,1000,0.1,0.2,0,0.2465,0.2465,34863,0.0728778467908903,0.1,10185860
"167",67,1000,0.1,0.2,0,-0.211,0.211,32053.8125,0.0910243029670493,0.1,8708654
"168",68,1000,0.1,0.2,0,-0.0815,0.0815,33708.78125,0.0632055799237794,0.15,7772723
"169",69,1000,0.1,0.2,1,-0.899,0.899,39465.125,0.0150829562594268,0.142857142857143,11516422
"170",70,1000,0.1,0.2,1,-0.0885,0.0885,39790.75,0.00651302605210421,0.153846153846154,9898938
"171",71,1000,0.1,0.2,0,0.7775,0.7775,32606.84375,0.0789409945410169,0.25,11680463
"172",72,1000,0.1,0.2,0,0.138,0.138,40000,0,0.15,8627217
"173",73,1000,0.1,0.2,0,-0.2885,0.2885,32071.59375,0.0756613756613757,0.1,8358559
"174",74,1000,0.1,0.2,0,-0.7345,0.7345,36595.25,0.0550678371907422,0.1,12825291
"175",75,1000,0.1,0.2,1,-0.0335,0.0335,39493.125,0.0191050779286073,0.25,7771382
"176",76,1000,0.1,0.2,1,-0.9465,0.9465,39552.5,0.0205823293172691,0,14853427
"177",77,1000,0.1,0.2,0,0.2785,0.2785,34655,0.0625699888017917,0.15,8982713
"178",78,1000,0.1,0.2,0,-0.159,0.159,30418.5390625,0.0987702670948539,0.15,9199724
