"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","overK"
"183",83,1000,0.1,0,1,-0.952,0.952,9978.5,0.0784785748675975,0,0
"184",84,1000,0.1,0,1,-0.987,0.987,9994,0.0753768844221105,0,0
"185",85,1000,0.1,0,1,-0.982,0.982,9991.5,0.0939134569662387,0,0
"186",86,1000,0.1,0,1,-0.98,0.98,9990.75,0.0633582269332691,0,0
"187",87,1000,0.1,0,1,-0.941,0.941,9973.875,0.114953271028037,0,0
"188",88,1000,0.1,0,1,-0.944,0.944,9976.5,0.0660240963855422,0,0
"189",89,1000,0.1,0,1,-0.976,0.976,9989.375,0.0686958614051973,0,0
"190",90,1000,0.1,0,1,-0.945,0.945,9976.5,0.101873536299766,0,0
"191",91,1000,0.1,0,1,-0.981,0.981,9991.625,0.0817157919961658,0,0
"192",92,1000,0.1,0,1,-0.937,0.937,9973,0.107626514611547,0,0
"193",93,1000,0.1,0,1,-0.943,0.943,9974.625,0.0838352204288123,0,0
"194",94,1000,0.1,0,1,-0.974,0.974,9989.25,0.0804199976136499,0,0
"195",95,1000,0.1,0,1,-0.95,0.95,9978.125,0.129106894956039,0,0
"196",96,1000,0.1,0,1,-0.99,0.99,9995.75,0.103170847136772,0,0
"197",97,1000,0.1,0,1,-0.935,0.935,9973.4375,0.0939918473444792,0,0
"198",98,1000,0.1,0,1,-0.955,0.955,9979.375,0.101709095255169,0,0
"199",99,1000,0.1,0,1,-0.984,0.984,9993,0.0927736704030527,0,0
"200",100,1000,0.1,0,1,-0.952,0.952,9978.125,0.105892296546728,0,0
"201",1,1000,0.1,0.1,1,-0.979,0.979,9991,0.104261979292078,0,0
"202",2,1000,0.1,0.1,1,-0.945,0.945,9975.125,0.079030303030303,0,0
"203",3,1000,0.1,0.1,1,-0.959,0.959,9982.25,0.130589070262598,0,0
"204",4,1000,0.1,0.1,1,-0.941,0.941,9974.125,0.0828889966068832,0,0
"205",5,1000,0.1,0.1,1,-0.961,0.961,9982.875,0.133776091081594,0,0
"206",6,1000,0.1,0.1,1,-0.933,0.933,9971.25,0.131822386679001,0,0
"207",7,1000,0.1,0.1,1,-0.988,0.988,9995.5,0.123553910226747,0,0
"208",8,1000,0.1,0.1,1,-0.967,0.967,9984.625,0.0821220930232558,0,0
"209",9,1000,0.1,0.1,1,-0.985,0.985,9993.25,0.0855704697986577,0,0
"210",10,1000,0.1,0.1,1,-0.955,0.955,9980.75,0.0725227381522259,0,0
"211",11,1000,0.1,0.1,1,-0.925,0.925,9966.375,0.0925703294061072,0,0
"212",12,1000,0.1,0.1,1,-0.951,0.951,9977.875,0.0695714973519499,0,0
"213",13,1000,0.1,0.1,1,-0.987,0.987,9993.75,0.115458015267176,0,0
"214",14,1000,0.1,0.1,1,-0.934,0.934,9972.125,0.086516168395363,0,0
"215",15,1000,0.1,0.1,1,-0.983,0.983,9992,0.124338624338624,0,0
"216",16,1000,0.1,0.1,1,-0.941,0.941,9973.4375,0.0771836438422453,0,0
"217",17,1000,0.1,0.1,1,-0.968,0.968,9985.25,0.075998075998076,0,0
"218",18,1000,0.1,0.1,1,-0.942,0.942,9975.40625,0.086526873945529,0,0
"219",19,1000,0.1,0.1,1,-0.964,0.964,9984.375,0.145416953824948,0,0
"220",20,1000,0.1,0.1,1,-0.972,0.972,9987.625,0.096958174904943,0,0
"221",21,1000,0.1,0.1,1,-0.975,0.975,9989.125,0.0543345543345543,0,0
