"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts"
"343",43,100,0.4,1,1,-0.988,0.988,9995,0.14815668202765,2
"344",44,100,0.4,1,0,-0.734,0.734,9883.3125,0.112117240557608,4
"345",45,100,0.4,1,0,1.235,1.235,9064.921875,0.154529193816277,5
"346",46,100,0.4,1,1,-0.988,0.988,9994.875,0.068466730954677,2
"347",47,100,0.4,1,1,-0.844,0.844,9933.75,0.0817708021326304,0
"348",48,100,0.4,1,0,0.756,0.756,9260.015625,0.216765755053508,10
"349",49,100,0.4,1,0,-0.965,0.965,9985.625,0.0620192307692308,2
"350",50,100,0.4,1,0,-0.983,0.983,9992.75,0.0585365853658537,2
"351",51,100,0.4,1,0,-0.499,0.499,9782.5625,0.100603136308806,11
"352",52,100,0.4,1,1,-0.99,0.99,9995,0.0261857707509881,1
"353",53,100,0.4,1,0,1.469,1.469,8975.984375,0.15883809106007,7
"354",54,100,0.4,1,0,-0.992,0.992,9996.5,0.0938086303939962,2
"355",55,100,0.4,1,1,-0.989,0.989,9995,0.0796545105566219,2
"356",56,100,0.4,1,0,-0.969,0.969,9986.8125,0.122235434007134,3
"357",57,100,0.4,1,0,1.394,1.394,9000.625,0.134972677595628,10
"358",58,100,0.4,1,1,-0.983,0.983,9992.25,0.0884532632082238,1
"359",59,100,0.4,1,0,0.31,0.31,9440.40625,0.120281847529178,16
"360",60,100,0.4,1,0,-0.585,0.585,9819.5625,0.117074329137972,8
"361",61,100,0.4,1,1,-0.986,0.986,9993.25,0.0930568948891032,1
"362",62,100,0.4,1,0,1.355,1.355,9025.46875,0.157662872210432,6
"363",63,100,0.4,1,1,-0.99,0.99,9995.5,0.0862895493767977,1
"364",64,100,0.4,1,0,-0.0600000000000001,0.0600000000000001,9592.125,0.119566526189043,8
"365",65,100,0.4,1,0,1.576,1.576,8929.328125,0.198697068403909,3
"366",66,100,0.4,1,1,-0.989,0.989,9995.375,0.071051368218915,2
"367",67,100,0.4,1,0,-0.939,0.939,9973.375,0.110588511964254,2
"368",68,100,0.4,1,0,1.429,1.429,8999.58203125,0.15504967411251,8
"369",69,100,0.4,1,0,1.354,1.354,9025.140625,0.196920380570856,9
"370",70,100,0.4,1,0,1.441,1.441,8986.34375,0.109744062109349,3
"371",71,100,0.4,1,0,1.235,1.235,9062.359375,0.160486692490316,11
"372",72,100,0.4,1,0,-0.977,0.977,9990.375,0.0902629708599858,2
"373",73,100,0.4,1,0,-0.448,0.448,9762.1875,0.143151016456922,12
"374",74,100,0.4,1,0,-0.972,0.972,9987.625,0.0762299074525085,2
"375",75,100,0.4,1,0,0.431,0.431,9397.6953125,0.152229376746446,12
"376",76,100,0.4,1,0,-0.771,0.771,9900.625,0.111418269230769,7
"377",77,100,0.4,1,0,-0.018,0.018,9585.9375,0.139559189695982,9
"378",78,100,0.4,1,0,-0.765,0.765,9896.625,0.0889840590054723,8
"379",79,100,0.4,1,0,-0.38,0.38,9732.796875,0.0877972542289777,11
"380",80,100,0.4,1,0,1.501,1.501,8967.3203125,0.0986695862778275,3
"381",81,100,0.4,1,1,-0.987,0.987,9993.75,0.106660231660232,1
"382",82,100,0.4,1,1,-0.862,0.862,9939.25,0.0960667461263409,0
"383",83,100,0.4,1,0,1.474,1.474,8972.453125,0.153028410864814,7
"384",84,100,0.4,1,0,-0.651,0.651,9849.5,0.0747743352037082,4
"385",85,100,0.4,1,1,-0.989,0.989,9994.75,0.0678863745787193,1
"386",86,100,0.4,1,0,-0.969,0.969,9987.25,0.0927438731379145,3
"387",87,100,0.4,1,0,0.0620000000000001,0.0620000000000001,9550.8515625,0.137194153777041,11
"388",88,100,0.4,1,1,-0.99,0.99,9996.125,0.075133301017935,3
"389",89,100,0.4,1,1,-0.986,0.986,9994.25,0.110189573459716,2
"390",90,100,0.4,1,1,-0.986,0.986,9994.5,0.0910815939278937,2
"391",91,100,0.4,1,0,1.148,1.148,9111.890625,0.17877094972067,7
"392",92,100,0.4,1,1,-0.851,0.851,9935.15625,0.067369935267322,0
"393",93,100,0.4,1,0,1.262,1.262,9055.3828125,0.16850358987278,11
"394",94,100,0.4,1,0,0.943,0.943,9201.87890625,0.128771451582925,8
"395",95,100,0.4,1,1,-0.987,0.987,9994,0.147615788272872,1
"396",96,100,0.4,1,0,-0.826,0.826,9925.125,0.0928723081589324,3
"397",97,100,0.4,1,1,-0.989,0.989,9995,0.108309317963497,1
"398",98,100,0.4,1,0,-0.822,0.822,9923.265625,0.0965649771799183,4
"399",99,100,0.4,1,1,-0.987,0.987,9993.75,0.0508557457212714,1
"400",100,100,0.4,1,0,1.276,1.276,9067.09375,0.171716688969604,7
"401",1,100,0.4,1.5,1,-0.848,0.848,9935.78125,0.0689321562462208,0
"402",2,100,0.4,1.5,0,-0.98,0.98,9991.625,0.101187648456057,2
"403",3,100,0.4,1.5,0,1.476,1.476,8962.5703125,0.156096948386287,4
"404",4,100,0.4,1.5,0,-0.986,0.986,9993.5,0.0813165537270087,1
"405",5,100,0.4,1.5,0,-0.949,0.949,9977.6875,0.0617103984450923,2
"406",6,100,0.4,1.5,0,-0.963,0.963,9984.125,0.107771777412538,2
"407",7,100,0.4,1.5,1,-0.99,0.99,9995.5,0.107457707886586,1
"408",8,100,0.4,1.5,0,-0.964,0.964,9984.25,0.0592745861733203,2
"409",9,100,0.4,1.5,0,0.104,0.104,9528.328125,0.0836480956877557,16
"410",10,100,0.4,1.5,0,0.113,0.113,9525.609375,0.125543019186678,6
"411",11,100,0.4,1.5,1,-0.986,0.986,9993.25,0.0934668574153553,1
"412",12,100,0.4,1.5,0,0.696,0.696,9294.90625,0.176959546825934,7
"413",13,100,0.4,1.5,1,-0.982,0.982,9992,0.104587592108391,2
"414",14,100,0.4,1.5,0,-0.981,0.981,9991.5,0.0834136933461909,2
"415",15,100,0.4,1.5,0,-0.465,0.465,9770.21875,0.0746517075576378,6
"416",16,100,0.4,1.5,0,1.464,1.464,8969.125,0.152409543371781,7
"417",17,100,0.4,1.5,0,-0.991,0.991,9996.25,0.0905814512253724,3
"418",18,100,0.4,1.5,0,1.654,1.654,8893.578125,0.13663829510753,4
"419",19,100,0.4,1.5,0,-0.889,0.889,9950.5,0.120401337792642,5
"420",20,100,0.4,1.5,0,-0.181,0.181,9650.25,0.0948308036825081,8
"421",21,100,0.4,1.5,0,-0.967,0.967,9985.625,0.101328502415459,3
"422",22,100,0.4,1.5,0,-0.803,0.803,9917.75,0.0955296635358459,3
"423",23,100,0.4,1.5,0,1.627,1.627,8902.5,0.114808652246256,8
"424",24,100,0.4,1.5,1,-0.988,0.988,9995.125,0.0906915530031108,1
"425",25,100,0.4,1.5,0,1.37,1.37,9019.109375,0.160968479918658,6
"426",26,100,0.4,1.5,0,-0.978,0.978,9990.625,0.124761904761905,5
"427",27,100,0.4,1.5,1,-0.979,0.979,9991.375,0.101053639846743,1
"428",28,100,0.4,1.5,0,-0.956,0.956,9981.875,0.126733847065797,2
"429",29,100,0.4,1.5,0,-0.081,0.081,9607.03125,0.10106513222331,9
"430",30,100,0.4,1.5,0,1.572,1.572,8918.703125,0.132349222404855,4
"431",31,100,0.4,1.5,0,-0.965,0.965,9985.0625,0.141121495327103,1
"432",32,100,0.4,1.5,0,-0.706,0.706,9875.9375,0.104293730178092,3
"433",33,100,0.4,1.5,0,1.391,1.391,9012.890625,0.173387483611013,5
"434",34,100,0.4,1.5,0,0.902,0.902,9210.171875,0.178485316846986,8
"435",35,100,0.4,1.5,1,-0.99,0.99,9995.5,0.13369223867205,1
"436",36,100,0.4,1.5,1,-0.984,0.984,9993.3125,0.0606133784110118,1
"437",37,100,0.4,1.5,0,1.453,1.453,8994.328125,0.116372026517613,7
"438",38,100,0.4,1.5,0,-0.985,0.985,9992.75,0.110209923664122,2
"439",39,100,0.4,1.5,1,-0.855,0.855,9938.125,0.113160987074031,0
"440",40,100,0.4,1.5,1,-0.986,0.986,9993.75,0.102649006622517,1
"441",41,100,0.4,1.5,1,-0.986,0.986,9993.75,0.109095249462879,1
"442",42,100,0.4,1.5,1,-0.875,0.875,9945.875,0.0513984298331698,0
"443",43,100,0.4,1.5,0,-0.0590000000000001,0.0590000000000001,9593.09375,0.149602689486553,7
"444",44,100,0.4,1.5,1,-0.826,0.826,9925.1875,0.12643544832386,0
"445",45,100,0.4,1.5,1,-0.989,0.989,9995.25,0.0558809175207418,2
"446",46,100,0.4,1.5,1,-0.99,0.99,9995.5,0.114292589027911,1
"447",47,100,0.4,1.5,0,-0.983,0.983,9991.75,0.0844402277039848,2
"448",48,100,0.4,1.5,1,-0.989,0.989,9995,0.0764790764790765,1
"449",49,100,0.4,1.5,1,-0.799,0.799,9913.125,0.166854058916123,0
"450",50,100,0.4,1.5,0,-0.746,0.746,9890.875,0.114149821640904,7
"451",51,100,0.4,1.5,1,-0.987,0.987,9995,0.0938697318007663,1
"452",52,100,0.4,1.5,1,-0.882,0.882,9947.375,0.0817549748261808,0
"453",53,100,0.4,1.5,0,-0.811,0.811,9918.5,0.109333812604841,2
"454",54,100,0.4,1.5,0,-0.016,0.016,9582.5625,0.156409951196286,7
"455",55,100,0.4,1.5,1,-0.985,0.985,9992.75,0.0887404580152672,2
"456",56,100,0.4,1.5,0,-0.973,0.973,9988.375,0.0904988123515439,3
"457",57,100,0.4,1.5,1,-0.976,0.976,9989.125,0.0682478218780252,1
"458",58,100,0.4,1.5,0,1.388,1.388,9012.25390625,0.135669155193588,10
"459",59,100,0.4,1.5,1,-0.987,0.987,9994.375,0.0813027744270205,2
"460",60,100,0.4,1.5,0,1.18,1.18,9101.578125,0.124910638850978,8
"461",61,100,0.4,1.5,1,-0.987,0.987,9994,0.0894151764137264,2
"462",62,100,0.4,1.5,0,-0.988,0.988,9994.75,0.0727228799226866,2
"463",63,100,0.4,1.5,0,-0.86,0.86,9937.34375,0.126753864447087,6
"464",64,100,0.4,1.5,0,-0.733,0.733,9881.75,0.0951178451178451,7
"465",65,100,0.4,1.5,1,-0.983,0.983,9992.5,0.0965417867435159,1
"466",66,100,0.4,1.5,1,-0.977,0.977,9989.375,0.107859334434742,1
"467",67,100,0.4,1.5,0,-0.044,0.044,9587.5,0.0792085427135678,16
"468",68,100,0.4,1.5,0,-0.972,0.972,9987.875,0.084143161886703,3
"469",69,100,0.4,1.5,1,-0.98,0.98,9991.5,0.141989724427837,1
"470",70,100,0.4,1.5,0,-0.875,0.875,9944.9375,0.0668681983071342,2
"471",71,100,0.4,1.5,0,-0.856,0.856,9937.5,0.0884550494094963,4
"472",72,100,0.4,1.5,1,-0.809,0.809,9917.03125,0.112597014925373,0
"473",73,100,0.4,1.5,1,-0.986,0.986,9994,0.0800959232613909,2
"474",74,100,0.4,1.5,1,-0.99,0.99,9995.75,0.129078014184397,1
"475",75,100,0.4,1.5,1,-0.99,0.99,9995.875,0.0874818753020783,1
"476",76,100,0.4,1.5,0,-0.884,0.884,9950.8125,0.0917793466554984,4
"477",77,100,0.4,1.5,0,-0.948,0.948,9978.25,0.108713498299519,2
"478",78,100,0.4,1.5,0,-0.873,0.873,9943.3125,0.0844721248034829,3
"479",79,100,0.4,1.5,1,-0.813,0.813,9921.6875,0.0691244239631336,0
"480",80,100,0.4,1.5,1,-0.842,0.842,9929.625,0.0963710646479212,0
"481",81,100,0.4,1.5,1,-0.979,0.979,9990.75,0.0744219653179191,1
"482",82,100,0.4,1.5,0,-0.66,0.66,9855.28125,0.128660364307125,5
"483",83,100,0.4,1.5,0,-0.853,0.853,9937,0.1110454115421,3
"484",84,100,0.4,1.5,0,0.469,0.469,9384.09375,0.121237562189055,9
"485",85,100,0.4,1.5,1,-0.982,0.982,9991.5,0.0994263862332696,2
"486",86,100,0.4,1.5,0,-0.603,0.603,9828.6875,0.0980666342412451,5
"487",87,100,0.4,1.5,0,-0.542,0.542,9801.90625,0.103944595001506,9
"488",88,100,0.4,1.5,0,-0.656,0.656,9846.9375,0.101927710843374,9
"489",89,100,0.4,1.5,1,-0.988,0.988,9994.25,0.0883765609990394,3
"490",90,100,0.4,1.5,1,-0.987,0.987,9994.25,0.0417073170731707,1
"491",91,100,0.4,1.5,1,-0.989,0.989,9994.75,0.105440539239287,1
"492",92,100,0.4,1.5,1,-0.893,0.893,9952.9375,0.12621359223301,0
"493",93,100,0.4,1.5,0,-0.968,0.968,9985.5,0.08174584036653,1
"494",94,100,0.4,1.5,0,-0.984,0.984,9993.125,0.0766265060240964,1
"495",95,100,0.4,1.5,0,-0.979,0.979,9991.125,0.0988066825775656,1
"496",96,100,0.4,1.5,0,-0.985,0.985,9993.625,0.0907558979297063,2
"497",97,100,0.4,1.5,0,-0.42,0.42,9750.34375,0.145902612826603,8
"498",98,100,0.4,1.5,0,-0.201,0.201,9651.96875,0.1143798828125,8
"499",99,100,0.4,1.5,1,-0.987,0.987,9994.25,0.10344009489917,2
"500",100,100,0.4,1.5,1,-0.989,0.989,9995,0.117674858223062,2
"501",1,100,0.8,0,0,1.644,1.644,8900.25,0.132533718210322,14
"502",2,100,0.8,0,0,-0.894,0.894,9955.6875,0.0667989417989418,9
"503",3,100,0.8,0,0,-0.832,0.832,9927.90625,0.0997754827121688,7
"504",4,100,0.8,0,0,1.453,1.453,8976.765625,0.0977542067701172,15
"505",5,100,0.8,0,0,1.539,1.539,8956.65625,0.0895697304537083,11
"506",6,100,0.8,0,1,-0.984,0.984,9993.375,0.0973963355834137,4
"507",7,100,0.8,0,1,-0.987,0.987,9994.375,0.107447817836812,3
"508",8,100,0.8,0,1,-0.989,0.989,9995,0.0806142034548944,1
"509",9,100,0.8,0,0,-0.107,0.107,9614.78125,0.132790028763183,13
"510",10,100,0.8,0,0,1.545,1.545,8948.984375,0.140743356014893,13
"511",11,100,0.8,0,0,-0.91,0.91,9960.5,0.0928725701943845,6
"512",12,100,0.8,0,0,-0.966,0.966,9985.125,0.105865522174535,9
"513",13,100,0.8,0,0,0.884,0.884,9220.28125,0.171685254027261,18
"514",14,100,0.8,0,1,-0.984,0.984,9993.25,0.0708071532141131,1
"515",15,100,0.8,0,0,-0.973,0.973,9989.25,0.0888238164958516,7
"516",16,100,0.8,0,0,-0.447,0.447,9763.03125,0.0957230769230769,15
"517",17,100,0.8,0,0,1.492,1.492,8964.140625,0.0991406588282317,9
"518",18,100,0.8,0,1,-0.987,0.987,9994.25,0.10188679245283,5
"519",19,100,0.8,0,0,-0.972,0.972,9987.5,0.0930678819860878,9
"520",20,100,0.8,0,1,-0.986,0.986,9994.25,0.115679442508711,4
"521",21,100,0.8,0,0,1.717,1.717,8880.3203125,0.128609521331946,6
"522",22,100,0.8,0,0,0.335,0.335,9431.78125,0.122421884648635,17
"523",23,100,0.8,0,0,-0.68,0.68,9864,0.0828863968795709,11
"524",24,100,0.8,0,0,-0.976,0.976,9989.875,0.0712388312001932,4
"525",25,100,0.8,0,0,1.266,1.266,9058.6875,0.184922843410068,11
"526",26,100,0.8,0,0,-0.568,0.568,9817.125,0.0761241446725318,15
"527",27,100,0.8,0,0,1.48,1.48,8975.1171875,0.138357776858715,8
"528",28,100,0.8,0,1,-0.986,0.986,9993.5,0.0845605700712589,6
"529",29,100,0.8,0,1,-0.984,0.984,9993.375,0.100428367444074,2
"530",30,100,0.8,0,0,1.778,1.778,8850.328125,0.105921795127133,9
"531",31,100,0.8,0,1,-0.987,0.987,9994.25,0.116658778987222,4
"532",32,100,0.8,0,1,-0.961,0.961,9982.375,0.124153771760155,2
"533",33,100,0.8,0,0,1.464,1.464,8978.015625,0.100576426157822,10
"534",34,100,0.8,0,0,1.53,1.53,8938.59375,0.121735224282872,12
"535",35,100,0.8,0,1,-0.836,0.836,9926.875,0.0962373371924747,1
"536",36,100,0.8,0,0,0.796,0.796,9246.9375,0.0716545448615505,19
"537",37,100,0.8,0,0,1.499,1.499,8948.5625,0.154223521767381,14
"538",38,100,0.8,0,0,-0.656,0.656,9848.75,0.0771309260623925,18
"539",39,100,0.8,0,1,-0.988,0.988,9994.75,0.095078834209269,5
"540",40,100,0.8,0,0,0.382,0.382,9408.875,0.0511175898931001,20
"541",41,100,0.8,0,0,1.413,1.413,8982.796875,0.112410887880752,12
"542",42,100,0.8,0,0,1.559,1.559,8929.84375,0.10599217608838,11
"543",43,100,0.8,0,0,-0.439,0.439,9757.25,0.0949825111566759,16
"544",44,100,0.8,0,0,-0.531,0.531,9795.8125,0.146147403685092,17
"545",45,100,0.8,0,0,1.358,1.358,9023.015625,0.0892603950275332,15
"546",46,100,0.8,0,0,-0.597,0.597,9827.1875,0.115497076023392,8
"547",47,100,0.8,0,0,1.716,1.716,8874.55859375,0.0944932650222237,11
"548",48,100,0.8,0,0,-0.119,0.119,9618.5625,0.0947277654594728,18
"549",49,100,0.8,0,0,-0.927,0.927,9968.875,0.0937649880095923,9
"550",50,100,0.8,0,1,-0.983,0.983,9991.75,0.0884997633696167,4
"551",51,100,0.8,0,0,1.62,1.62,8908.20703125,0.105609739915074,9
"552",52,100,0.8,0,0,-0.326,0.326,9709.5625,0.158282992565056,15
"553",53,100,0.8,0,0,1.478,1.478,8962.90625,0.121305039099257,12
"554",54,100,0.8,0,0,1.51,1.51,8954.296875,0.109403820816864,15
"555",55,100,0.8,0,0,1.458,1.458,8969.921875,0.143372407574391,7
"556",56,100,0.8,0,0,-0.976,0.976,9990,0.12225595516114,3
"557",57,100,0.8,0,0,1.416,1.416,8987.4375,0.1193724420191,16
"558",58,100,0.8,0,1,-0.989,0.989,9994.75,0.08935546875,3
"559",59,100,0.8,0,0,1.596,1.596,8916.21875,0.0731049366064203,8
"560",60,100,0.8,0,1,-0.99,0.99,9995.75,0.0682036503362152,3
"561",61,100,0.8,0,0,-0.779,0.779,9905.0625,0.0893243568165424,15
"562",62,100,0.8,0,0,-0.018,0.018,9576.1875,0.0988517224163754,19
"563",63,100,0.8,0,1,-0.99,0.99,9995.875,0.0633675316837658,2
"564",64,100,0.8,0,0,-0.802,0.802,9913.625,0.147632311977716,13
"565",65,100,0.8,0,0,1.478,1.478,8974.328125,0.0799358374548857,7
"566",66,100,0.8,0,0,-0.918,0.918,9963.625,0.107991360691145,11
"567",67,100,0.8,0,0,-0.806,0.806,9915.375,0.118906064209275,14
"568",68,100,0.8,0,0,1.401,1.401,8996.25,0.0833779622439416,11
"569",69,100,0.8,0,1,-0.987,0.987,9994,0.161922538497434,8
"570",70,100,0.8,0,0,1.178,1.178,9089.28125,0.10551038258447,16
"571",71,100,0.8,0,1,-0.988,0.988,9994.75,0.0967665240133143,3
"572",72,100,0.8,0,0,1.525,1.525,8950.46875,0.163241261945281,14
"573",73,100,0.8,0,0,1.596,1.596,8914.2265625,0.124128816175082,8
"574",74,100,0.8,0,1,-0.988,0.988,9995,0.0553253716792591,4
"575",75,100,0.8,0,0,1.639,1.639,8902.328125,0.0885758842657111,13
"576",76,100,0.8,0,1,-0.987,0.987,9994.5,0.102196752626552,4
"577",77,100,0.8,0,1,-0.983,0.983,9992.625,0.086073500967118,5
"578",78,100,0.8,0,0,-0.317,0.317,9706.46875,0.0726686507936508,17
"579",79,100,0.8,0,0,1.434,1.434,8983.640625,0.122027689312058,13
"580",80,100,0.8,0,0,0.388,0.388,9406.34375,0.0957406230133503,19
"581",81,100,0.8,0,0,-0.96,0.96,9983.125,0.0882213812677389,6
"582",82,100,0.8,0,1,-0.988,0.988,9994.625,0.103530534351145,4
"583",83,100,0.8,0,0,1.555,1.555,8922.609375,0.072816031133718,6
"584",84,100,0.8,0,0,-0.833,0.833,9929.375,0.0842615012106537,9
"585",85,100,0.8,0,0,1.558,1.558,8935.21875,0.0719354296283841,10
"586",86,100,0.8,0,0,-0.755,0.755,9892.6875,0.124760994263862,9
"587",87,100,0.8,0,0,-0.52,0.52,9789.03125,0.06884437596302,17
"588",88,100,0.8,0,0,1.524,1.524,8962.953125,0.12222909410501,17
"589",89,100,0.8,0,0,-0.372,0.372,9732.125,0.111835355181363,17
"590",90,100,0.8,0,0,1.479,1.479,8967.015625,0.121008624662585,9
"591",91,100,0.8,0,1,-0.975,0.975,9988.25,0.0393272322532773,2
"592",92,100,0.8,0,0,1.604,1.604,8919.296875,0.0629754291484349,7
"593",93,100,0.8,0,0,1.423,1.423,8979.828125,0.120575943581037,9
"594",94,100,0.8,0,1,-0.99,0.99,9995.75,0.129062209842154,5
"595",95,100,0.8,0,0,1.467,1.467,8966.4453125,0.0793902397895518,8
"596",96,100,0.8,0,1,-0.989,0.989,9995.25,0.101813110181311,4
"597",97,100,0.8,0,1,-0.985,0.985,9993.5,0.0861650485436893,2
"598",98,100,0.8,0,0,1.57,1.57,8930.609375,0.106816401149125,16
"599",99,100,0.8,0,0,-0.904,0.904,9958.5,0.0827519846042819,10
"600",100,100,0.8,0,0,1.456,1.456,8973.359375,0.111317314579671,14
"601",1,100,0.8,0.5,1,-0.986,0.986,9993.5,0.0814316598606774,5
"602",2,100,0.8,0.5,0,-0.652,0.652,9847.34375,0.112331281079801,14
"603",3,100,0.8,0.5,0,1.35,1.35,9006.515625,0.110046399031672,15
"604",4,100,0.8,0.5,0,-0.558,0.558,9808.3125,0.0957433980465453,12
"605",5,100,0.8,0.5,0,-0.18,0.18,9642.5625,0.058262845600303,19
"606",6,100,0.8,0.5,0,1.496,1.496,8965.96875,0.0812994388479481,10
"607",7,100,0.8,0.5,0,1.413,1.413,8983.3125,0.078297617463064,12
"608",8,100,0.8,0.5,0,-0.722,0.722,9880.375,0.1426735218509,15
"609",9,100,0.8,0.5,0,1.536,1.536,8933.34375,0.0734868376758904,15
"610",10,100,0.8,0.5,0,1.213,1.213,9069.234375,0.128816059517701,12
"611",11,100,0.8,0.5,0,-0.784,0.784,9905.5625,0.106478124244622,12
"612",12,100,0.8,0.5,0,-0.991,0.991,9996.125,0.0784688995215311,8
"613",13,100,0.8,0.5,0,0.361,0.361,9416.375,0.162933996919066,14
"614",14,100,0.8,0.5,0,1.523,1.523,8953.25,0.138408986402155,17
"615",15,100,0.8,0.5,1,-0.99,0.99,9996.125,0.0911259541984733,4
"616",16,100,0.8,0.5,0,-0.966,0.966,9984.5,0.101386896221903,6
"617",17,100,0.8,0.5,0,1.612,1.612,8907.875,0.155582977588047,11
"618",18,100,0.8,0.5,1,-0.99,0.99,9995.875,0.0879730055435045,5
"619",19,100,0.8,0.5,0,-0.978,0.978,9990.25,0.129120879120879,7
"620",20,100,0.8,0.5,0,1.416,1.416,8986.6875,0.0638541246131073,10
"621",21,100,0.8,0.5,0,1.608,1.608,8908.390625,0.09994640943194,7
"622",22,100,0.8,0.5,0,1.618,1.618,8904.015625,0.0868602194506918,14
"623",23,100,0.8,0.5,1,-0.99,0.99,9995.5,0.058852140077821,1
"624",24,100,0.8,0.5,0,-0.811,0.811,9921.4375,0.111543062200957,11
"625",25,100,0.8,0.5,0,-0.989,0.989,9994.75,0.0995283018867925,7
"626",26,100,0.8,0.5,0,-0.961,0.961,9983,0.0726577437858509,8
"627",27,100,0.8,0.5,0,1.639,1.639,8908.671875,0.0671622877418265,10
"628",28,100,0.8,0.5,0,-0.68,0.68,9861.4375,0.111164236194119,19
"629",29,100,0.8,0.5,0,-0.431,0.431,9755.15625,0.0999938860357056,19
"630",30,100,0.8,0.5,0,1.713,1.713,8875.15625,0.0964679837654714,6
"631",31,100,0.8,0.5,0,-0.793,0.793,9910.9375,0.146350148367953,10
"632",32,100,0.8,0.5,0,1.268,1.268,9056.1875,0.166215800799262,12
"633",33,100,0.8,0.5,0,0.674,0.674,9293.265625,0.133088601294176,14
"634",34,100,0.8,0.5,0,1.194,1.194,9082.59375,0.137271268057785,18
"635",35,100,0.8,0.5,1,-0.983,0.983,9993.3125,0.0473170731707317,3
"636",36,100,0.8,0.5,0,0.167,0.167,9495.4375,0.118198175839176,20
"637",37,100,0.8,0.5,0,1.586,1.586,8930.5,0.156450194699158,6
"638",38,100,0.8,0.5,0,1.333,1.333,9027.078125,0.114334248007317,16
"639",39,100,0.8,0.5,1,-0.987,0.987,9994,0.112778429073857,5
"640",40,100,0.8,0.5,0,-0.973,0.973,9987.25,0.0551790900290416,5
"641",41,100,0.8,0.5,0,1.481,1.481,8971.109375,0.091809225853691,13
"642",42,100,0.8,0.5,0,-0.728,0.728,9881.8125,0.068524829600779,10
"643",43,100,0.8,0.5,0,-0.946,0.946,9975.8125,0.0577109602327837,6
"644",44,100,0.8,0.5,0,1.695,1.695,8883.484375,0.149156467085676,5
"645",45,100,0.8,0.5,0,-0.647,0.647,9844.90625,0.0971951219512195,17
"646",46,100,0.8,0.5,0,-0.993,0.993,9996.75,0.0981220657276995,5
"647",47,100,0.8,0.5,0,-0.522,0.522,9790.875,0.107286017448715,18
"648",48,100,0.8,0.5,0,-0.949,0.949,9977.5,0.128444652031761,10
"649",49,100,0.8,0.5,1,-0.988,0.988,9994.5,0.115203021718602,2
"650",50,100,0.8,0.5,0,1.439,1.439,8986.5078125,0.121012550660217,11
"651",51,100,0.8,0.5,0,1.281,1.281,9053.953125,0.127148765671449,15
"652",52,100,0.8,0.5,0,-0.81,0.81,9920.03125,0.0966569767441861,16
"653",53,100,0.8,0.5,0,-0.984,0.984,9993,0.0925706147638262,6
"654",54,100,0.8,0.5,1,-0.988,0.988,9995,0.0415749572022499,1
"655",55,100,0.8,0.5,0,1.633,1.633,8904.703125,0.121565775118194,11
"656",56,100,0.8,0.5,1,-0.983,0.983,9992.25,0.0711872586872587,2
"657",57,100,0.8,0.5,0,0.455,0.455,9386.546875,0.136030325627641,17
"658",58,100,0.8,0.5,0,0.336,0.336,9432.34375,0.131277695716396,17
"659",59,100,0.8,0.5,0,-0.987,0.987,9994.625,0.118824482239963,9
"660",60,100,0.8,0.5,0,1.548,1.548,8942.15625,0.1184659922584,17
"661",61,100,0.8,0.5,0,1.065,1.065,9144.53125,0.122502918666494,17
"662",62,100,0.8,0.5,0,-0.969,0.969,9986.25,0.0865770228827554,6
"663",63,100,0.8,0.5,0,0.34,0.34,9428.5625,0.126214499252616,17
"664",64,100,0.8,0.5,0,1.434,1.434,8987.09375,0.105167488963905,14
"665",65,100,0.8,0.5,0,0.574,0.574,9337.703125,0.0981616818518399,19
"666",66,100,0.8,0.5,0,1.737,1.737,8859.3046875,0.104260014712767,6
"667",67,100,0.8,0.5,0,-0.886,0.886,9951,0.0932347235693501,8
"668",68,100,0.8,0.5,0,1.394,1.394,8998.84375,0.133531925916332,10
"669",69,100,0.8,0.5,0,-0.798,0.798,9913.65625,0.101142071274815,13
"670",70,100,0.8,0.5,1,-0.986,0.986,9994.25,0.0395577395577396,4
"671",71,100,0.8,0.5,0,-0.468,0.468,9773.1875,0.121982962612399,18
"672",72,100,0.8,0.5,0,-0.793,0.793,9909.875,0.105475231097416,15
"673",73,100,0.8,0.5,0,1.018,1.018,9158.0625,0.173219515234594,18
"674",74,100,0.8,0.5,0,1.33,1.33,9033.9375,0.19240112114606,13
"675",75,100,0.8,0.5,0,1.632,1.632,8914.453125,0.0459535139406641,11
"676",76,100,0.8,0.5,0,1.482,1.482,8963.75,0.101684836471754,9
"677",77,100,0.8,0.5,0,-0.621,0.621,9837.6875,0.0696991929567131,15
"678",78,100,0.8,0.5,0,-0.114,0.114,9620.375,0.0866482504604052,20
"679",79,100,0.8,0.5,1,-0.99,0.99,9995.75,0.109668444238349,2
"680",80,100,0.8,0.5,0,1.485,1.485,8978.5546875,0.153824200913242,14
"681",81,100,0.8,0.5,0,1.016,1.016,9155.890625,0.15108793614008,17
"682",82,100,0.8,0.5,0,-0.969,0.969,9986.375,0.0386686245717083,6
"683",83,100,0.8,0.5,0,1.622,1.622,8903.3203125,0.0827277668603922,8
"684",84,100,0.8,0.5,0,1.449,1.449,8979.828125,0.0688360870002346,7
"685",85,100,0.8,0.5,1,-0.975,0.975,9988.875,0.0556635877491492,2
