"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","overK"
"2059",59,1000,0.2,0.8,1,-0.967,0.967,9984.75,0.0778097982708934,6,0
"2060",60,1000,0.2,0.8,0,0.00800000000000001,0.00800000000000001,9574.71875,0.0987723562036518,8,0
"2061",61,1000,0.2,0.8,0,0.00299999999999989,0.00299999999999989,9595.25,0.111097115505731,10,0
"2062",62,1000,0.2,0.8,0,-0.432,0.432,9765.40625,0.0955801777669548,4,0
"2063",63,1000,0.2,0.8,0,-0.365,0.365,9729.75,0.116432998375354,5,0
"2064",64,1000,0.2,0.8,0,0.597,0.597,9431.65625,0.105922295890586,6,1
"2065",65,1000,0.2,0.8,0,-0.312,0.312,9703.5625,0.142270531400966,4,0
"2066",66,1000,0.2,0.8,0,-0.51,0.51,9787.5625,0.104242424242424,4,0
"2067",67,1000,0.2,0.8,0,-0.798,0.798,9906.6875,0.092410633552354,9,1
"2068",68,1000,0.2,0.8,0,-0.235,0.235,9691.9375,0.0775126715292372,5,0
"2069",69,1000,0.2,0.8,0,-0.936,0.936,9935.875,0.0891468230226158,0,0
"2070",70,1000,0.2,0.8,0,-0.49,0.49,9776.625,0.0931974459724951,7,0
"2071",71,1000,0.2,0.8,0,-0.598,0.598,9812.625,0.118018455560952,4,0
"2072",72,1000,0.2,0.8,0,-0.511,0.511,9784.90625,0.096470875564782,0,0
"2073",73,1000,0.2,0.8,0,-0.253,0.253,9708.125,0.0509769539078156,6,0
"2074",74,1000,0.2,0.8,0,-0.889,0.889,9924.25,0.0696140693698095,4,0
"2075",75,1000,0.2,0.8,0,0.183,0.183,9447.0625,0.0789389376561799,6,0
"2076",76,1000,0.2,0.8,0,-0.421,0.421,9435.34375,0.073407069773372,8,0
"2077",77,1000,0.2,0.8,0,-0.498,0.498,9781.15625,0.110661392696164,7,0
"2078",78,1000,0.2,0.8,0,-0.181,0.181,9657.6875,0.12209791892217,6,1
"2079",79,1000,0.2,0.8,0,-0.004,0.004,9611.5625,0.124288894385357,7,0
"2080",80,1000,0.2,0.8,0,-0.305,0.305,9596.84375,0.0596207686434207,6,0
"2081",81,1000,0.2,0.8,0,-0.214,0.214,9556.78125,0.173993123772102,4,0
"2082",82,1000,0.2,0.8,0,-0.642,0.642,9829.625,0.12212117633164,6,1
"2083",83,1000,0.2,0.8,0,-0.237,0.237,9374.625,0.0900638795775093,9,0
"2084",84,1000,0.2,0.8,1,-0.967,0.967,9984.875,0.115786970993818,0,0
"2085",85,1000,0.2,0.8,0,-0.202,0.202,9660.875,0.0420370840741681,8,1
"2086",86,1000,0.2,0.8,0,-0.096,0.096,9627.59375,0.0811180124223602,7,0
"2087",87,1000,0.2,0.8,0,-0.323,0.323,9710.625,0.119690185162774,5,0
"2088",88,1000,0.2,0.8,0,-0.025,0.025,9618.125,0.0996637114032406,9,1
"2089",89,1000,0.2,0.8,0,-0.0600000000000001,0.0600000000000001,9633.03125,0.102350881580593,5,0
"2090",90,1000,0.2,0.8,0,-0.549,0.549,9673.34375,0.118239980685659,5,0
"2091",91,1000,0.2,0.8,1,-0.982,0.982,9992.375,0.103024574669187,3,0
"2092",92,1000,0.2,0.8,0,-0.278,0.278,9497,0.0637892732465884,8,1
"2093",93,1000,0.2,0.8,0,-0.023,0.023,9625.25,0.076194602624412,7,0
"2094",94,1000,0.2,0.8,0,-0.457,0.457,9794.5625,0.118425847200292,9,0
"2095",95,1000,0.2,0.8,0,-0.047,0.047,9536.6875,0.123052324670032,6,0
"2096",96,1000,0.2,0.8,0,-0.192,0.192,9672.515625,0.132684918347743,8,0
"2097",97,1000,0.2,0.8,0,-0.471,0.471,9783.75,0.0442334124703236,8,0
"2098",98,1000,0.2,0.8,0,-0.75,0.75,9873.8125,0.0759601361205639,0,0
"2099",99,1000,0.2,0.8,1,-0.968,0.968,9985.75,0.0756180319922443,6,0
"2100",100,1000,0.2,0.8,0,-0.152,0.152,9681.3125,0.0893811358270163,7,0
"2101",1,1000,0.2,0.9,0,-0.038,0.038,9615.4375,0.130276564774381,3,0
"2102",2,1000,0.2,0.9,1,-0.97,0.97,9987.3125,0.080952380952381,1,0
"2103",3,1000,0.2,0.9,0,-0.29,0.29,9635.9375,0.0681254649144557,4,0
"2104",4,1000,0.2,0.9,0,-0.405,0.405,9612.75,0.0898993618065783,5,0
"2105",5,1000,0.2,0.9,1,-0.967,0.967,9986.5,0.0693045563549161,7,1
"2106",6,1000,0.2,0.9,0,-0.044,0.044,9511.78125,0.0436571722497267,6,0
"2107",7,1000,0.2,0.9,1,-0.242,0.242,9669.5,0.0820563519525457,8,2
"2108",8,1000,0.2,0.9,0,-0.094,0.094,9633.875,0.0722914072229141,8,0
"2109",9,1000,0.2,0.9,0,-0.716,0.716,9857.25,0.0863439306358381,3,0
"2110",10,1000,0.2,0.9,0,-0.661,0.661,9841.375,0.0846379647749511,5,0
"2111",11,1000,0.2,0.9,0,-0.221,0.221,9686.3125,0.0909708498023715,2,0
"2112",12,1000,0.2,0.9,0,-0.371,0.371,9622.1875,0.0710894552723638,7,0
"2113",13,1000,0.2,0.9,0,-0.581,0.581,9807.375,0.140230713770728,11,0
"2114",14,1000,0.2,0.9,0,-0.248,0.248,9676.9375,0.0655372820576234,1,0
"2115",15,1000,0.2,0.9,0,-0.409,0.409,9748.125,0.0881583862532686,7,0
"2116",16,1000,0.2,0.9,0,-0.082,0.082,9653.34375,0.0937087008636322,4,0
"2117",17,1000,0.2,0.9,0,-1,1,9993.625,0.106423777564717,4,0
"2118",18,1000,0.2,0.9,0,-0.381,0.381,9736,0.123625702418764,3,0
"2119",19,1000,0.2,0.9,0,-0.157,0.157,9662,0.132519776782977,7,0
"2120",20,1000,0.2,0.9,0,-0.222,0.222,9677.46875,0.120543497865689,6,0
"2121",21,1000,0.2,0.9,0,0.0580000000000001,0.0580000000000001,9618.546875,0.075307568037778,7,0
"2122",22,1000,0.2,0.9,0,-0.404,0.404,9741.8125,0.0851528384279476,1,0
"2123",23,1000,0.2,0.9,0,0.295,0.295,9416.953125,0.0633501748931209,6,0
"2124",24,1000,0.2,0.9,0,0.182,0.182,9490.8125,0.114653586756591,10,0
"2125",25,1000,0.2,0.9,0,-0.289,0.289,9697.59375,0.102418120599939,7,0
"2126",26,1000,0.2,0.9,0,0.107,0.107,9418.65625,0.131299237213955,9,0
"2127",27,1000,0.2,0.9,1,-0.969,0.969,9986.375,0.0789664332286887,2,0
"2128",28,1000,0.2,0.9,0,-0.614,0.614,9831.875,0.155903841621494,0,0
"2129",29,1000,0.2,0.9,0,-0.715,0.715,9856.703125,0.103522516595897,2,0
"2130",30,1000,0.2,0.9,0,-0.425,0.425,9680,0.0981507823613087,3,0
"2131",31,1000,0.2,0.9,0,-0.955,0.955,9965.75,0.081294964028777,6,1
"2132",32,1000,0.2,0.9,1,-0.949,0.949,9978.6875,0.0942139995286354,2,0
"2133",33,1000,0.2,0.9,0,-0.256,0.256,9711.890625,0.0773315222424598,6,0
"2134",34,1000,0.2,0.9,0,-0.035,0.035,9606.25,0.095821281309619,10,0
"2135",35,1000,0.2,0.9,0,-0.00600000000000001,0.00600000000000001,9608.59375,0.079898187236156,6,0
"2136",36,1000,0.2,0.9,0,-0.903,0.903,9924.75,0.0791699628795716,4,0
"2137",37,1000,0.2,0.9,0,-0.04,0.04,9616.625,0.0870239424389034,6,0
"2138",38,1000,0.2,0.9,0,-0.353,0.353,9727.40625,0.0915225125751442,6,0
"2139",39,1000,0.2,0.9,0,-0.466,0.466,9557.59375,0.128392260280274,9,1
"2140",40,1000,0.2,0.9,0,-0.809,0.809,9891,0.116678428605034,4,0
"2141",41,1000,0.2,0.9,0,-0.944,0.944,9940.625,0.137569256159378,3,0
"2142",42,1000,0.2,0.9,0,-0.159,0.159,9674.71875,0.0834475028023415,6,0
"2143",43,1000,0.2,0.9,0,-0.825,0.825,9742.84375,0.0787886248922812,6,0
"2144",44,1000,0.2,0.9,0,-0.218,0.218,9670.5,0.0850666334537302,6,0
"2145",45,1000,0.2,0.9,0,-0.339,0.339,9712.421875,0.0523581510343317,5,0
"2146",46,1000,0.2,0.9,0,0.191,0.191,9424.046875,0.100391920410009,4,0
"2147",47,1000,0.2,0.9,0,-0.886,0.886,9915.25,0.10720603844793,0,0
"2148",48,1000,0.2,0.9,0,0.574,0.574,9384.75,0.0971310168951227,10,1
"2149",49,1000,0.2,0.9,0,-0.908,0.908,9926.25,0.116345808920244,4,0
"2150",50,1000,0.2,0.9,0,-0.486,0.486,9793.5625,0.0633411532287937,11,1
"2151",51,1000,0.2,0.9,0,-0.465,0.465,9764.25,0.109529553679131,4,0
"2152",52,1000,0.2,0.9,0,-0.561,0.561,9824.6875,0.143443103246221,6,0
"2153",53,1000,0.2,0.9,0,-0.979,0.979,9978.125,0.113461538461538,8,1
"2154",54,1000,0.2,0.9,0,-0.268,0.268,9695.8125,0.0702662721893491,4,0
"2155",55,1000,0.2,0.9,0,0.108,0.108,9577,0.112937367700162,10,1
"2156",56,1000,0.2,0.9,0,0.157,0.157,9350.7265625,0.0934917355371901,7,1
"2157",57,1000,0.2,0.9,0,-0.036,0.036,9435.0625,0.0825833942824435,9,0
"2158",58,1000,0.2,0.9,0,-0.373,0.373,9727.25,0.0929041697147037,1,0
"2159",59,1000,0.2,0.9,0,-0.228,0.228,9658.78125,0.107142857142857,2,0
"2160",60,1000,0.2,0.9,0,-0.071,0.071,9645.71875,0.0867150657731447,5,0
"2161",61,1000,0.2,0.9,0,-0.204,0.204,9662.53125,0.0772093023255814,4,0
"2162",62,1000,0.2,0.9,0,0.107,0.107,9590.625,0.0871033296857902,5,0
"2163",63,1000,0.2,0.9,0,-0.209,0.209,9667.0625,0.0751503006012024,6,0
"2164",64,1000,0.2,0.9,0,-0.267,0.267,9680.25,0.0421378482532061,5,0
"2165",65,1000,0.2,0.9,0,-0.078,0.078,9628.9375,0.097087976359047,5,0
"2166",66,1000,0.2,0.9,1,-0.948,0.948,9976.875,0.122815360836999,2,0
"2167",67,1000,0.2,0.9,0,-0.245,0.245,9703.4375,0.0823074325361496,3,0
"2168",68,1000,0.2,0.9,0,-0.17,0.17,9491.3125,0.109948304123061,8,0
"2169",69,1000,0.2,0.9,0,-0.015,0.015,9624.0625,0.0728455900935052,9,0
"2170",70,1000,0.2,0.9,0,-0.962,0.962,9947.25,0.0600363856882959,4,0
"2171",71,1000,0.2,0.9,0,-0.427,0.427,9749.875,0.0866641763167725,7,0
"2172",72,1000,0.2,0.9,0,-0.432,0.432,9761.5,0.0888766721641928,7,1
"2173",73,1000,0.2,0.9,0,0.407,0.407,9471.84375,0.0933316413933126,11,0
"2174",74,1000,0.2,0.9,0,-0.614,0.614,9819.125,0.10006013229104,8,0
"2175",75,1000,0.2,0.9,0,-0.502,0.502,9573.65625,0.169740807715491,8,0
"2176",76,1000,0.2,0.9,0,-0.221,0.221,9689.625,0.109322033898305,6,0
"2177",77,1000,0.2,0.9,0,-0.304,0.304,9704.25,0.0616498190440534,1,0
"2178",78,1000,0.2,0.9,0,-0.233,0.233,9665,0.080456915818227,8,0
"2179",79,1000,0.2,0.9,0,0.132,0.132,9534.25,0.0972563976377953,7,0
"2180",80,1000,0.2,0.9,0,-0.415,0.415,9746.21875,0.0581714000996512,1,0
"2181",81,1000,0.2,0.9,0,-0.173,0.173,9660.1875,0.105793606628331,8,0
"2182",82,1000,0.2,0.9,1,-0.964,0.964,9984.125,0.0950615807724501,0,0
"2183",83,1000,0.2,0.9,0,-0.462,0.462,9764.375,0.089768574908648,6,0
"2184",84,1000,0.2,0.9,0,-0.0679999999999999,0.0679999999999999,9622.71875,0.065070653545294,8,0
"2185",85,1000,0.2,0.9,0,-0.488,0.488,9761.28125,0.0863485833435545,7,0
"2186",86,1000,0.2,0.9,0,-0.303,0.303,9704.03125,0.0792060842144315,5,0
"2187",87,1000,0.2,0.9,0,-0.336,0.336,9568.4375,0.0891309730131221,10,0
"2188",88,1000,0.2,0.9,0,-0.186,0.186,9678.375,0.0902641878669276,3,0
"2189",89,1000,0.2,0.9,0,-0.154,0.154,9665.46875,0.095470638505677,5,0
"2190",90,1000,0.2,0.9,0,-0.146,0.146,9647.1875,0.118670108161259,6,0
"2191",91,1000,0.2,0.9,1,-0.97,0.97,9987.3125,0.0906460945033751,3,0
"2192",92,1000,0.2,0.9,0,0.101,0.101,9584.9375,0.0675658720200753,9,1
"2193",93,1000,0.2,0.9,0,-0.001,0.001,9601.421875,0.0647257278520555,6,0
"2194",94,1000,0.2,0.9,0,-0.195,0.195,9695.4375,0.0617114303560275,6,0
"2195",95,1000,0.2,0.9,0,0.186,0.186,9472.28125,0.109480882810071,5,0
"2196",96,1000,0.2,0.9,0,-0.47,0.47,9769.53125,0.114481762369086,8,0
"2197",97,1000,0.2,0.9,0,0.29,0.29,9345.4375,0.0630549478831553,6,1
"2198",98,1000,0.2,0.9,0,-0.474,0.474,9768.125,0.0781717214865442,7,0
"2199",99,1000,0.2,0.9,0,-0.169,0.169,9661.15625,0.0763325152602102,6,0
"2200",100,1000,0.2,0.9,0,-0.005,0.005,9606.9375,0.133992213237496,8,0
"2201",1,1000,0.2,1,0,-0.977,0.977,9959.1875,0.0822147651006711,0,0
"2202",2,1000,0.2,1,1,-0.977,0.977,9989,0.0594541910331384,3,0
"2203",3,1000,0.2,1,0,-1,1,9993,0.132608192548021,5,0
"2204",4,1000,0.2,1,0,-0.904,0.904,9928.25,0.0897728638384809,3,0
"2205",5,1000,0.2,1,0,0.0249999999999999,0.0249999999999999,9602.5625,0.0564921992954202,9,1
"2206",6,1000,0.2,1,0,-0.306,0.306,9711.9375,0.0926015473887814,8,0
"2207",7,1000,0.2,1,0,-0.436,0.436,9760.59375,0.113523515805705,7,0
"2208",8,1000,0.2,1,0,0.0309999999999999,0.0309999999999999,9591.46875,0.130286961946351,7,0
"2209",9,1000,0.2,1,0,-0.639,0.639,9838.6875,0.121513944223108,5,0
"2210",10,1000,0.2,1,0,-0.078,0.078,9647.25,0.0798261949099938,3,0
"2211",11,1000,0.2,1,0,-0.564,0.564,9797.9375,0.105340160936357,3,0
"2212",12,1000,0.2,1,0,-0.238,0.238,9679.71875,0.0898444819186809,5,0
"2213",13,1000,0.2,1,0,-0.582,0.582,9817.890625,0.0727081138040042,2,0
"2214",14,1000,0.2,1,0,0.355,0.355,9489.890625,0.113287059990084,9,0
"2215",15,1000,0.2,1,0,-0.264,0.264,9691.6875,0.0922490787583536,8,0
"2216",16,1000,0.2,1,0,0.3,0.3,9434.671875,0.110965129219735,11,0
"2217",17,1000,0.2,1,1,-0.951,0.951,9978.8125,0.0902447718631179,0,0
"2218",18,1000,0.2,1,0,-0.849,0.849,9906.9375,0.0856701520912548,4,0
"2219",19,1000,0.2,1,0,-0.35,0.35,9719.34375,0.0938428874734607,3,0
"2220",20,1000,0.2,1,0,0.115,0.115,9463.78125,0.0862615755423062,8,0
"2221",21,1000,0.2,1,0,-0.69,0.69,9853.625,0.0676488643339472,6,0
"2222",22,1000,0.2,1,0,-0.419,0.419,9745.09375,0.106572369223265,2,0
"2223",23,1000,0.2,1,0,-0.052,0.052,9602.5625,0.109659299059714,5,0
"2224",24,1000,0.2,1,0,-0.238,0.238,9684.625,0.109740026356775,6,0
"2225",25,1000,0.2,1,0,-0.656,0.656,9845.25,0.07342529296875,5,0
"2226",26,1000,0.2,1,0,0.129,0.129,9583.96875,0.119005658102217,8,0
"2227",27,1000,0.2,1,0,-0.329,0.329,9710.3125,0.12130356065178,6,0
"2228",28,1000,0.2,1,0,-0.487,0.487,9780.625,0.0837261225502357,0,0
"2229",29,1000,0.2,1,1,-0.979,0.979,9991.8125,0.0832540437678402,5,1
"2230",30,1000,0.2,1,1,-0.339,0.339,9717.15625,0.107290400972053,6,1
"2231",31,1000,0.2,1,0,0.218,0.218,9520.40625,0.0938961203083533,6,0
"2232",32,1000,0.2,1,0,-1,1,9988.75,0.0712890625,7,3
"2233",33,1000,0.2,1,0,-0.277,0.277,9695.875,0.119334975369458,8,0
"2234",34,1000,0.2,1,1,-0.965,0.965,9985.25,0.0835319351763584,3,0
"2235",35,1000,0.2,1,0,-0.767,0.767,9880.375,0.0360517155643958,7,0
"2236",36,1000,0.2,1,0,-0.51,0.51,9787.0625,0.0947200196693097,1,0
"2237",37,1000,0.2,1,0,-0.394,0.394,9736.78125,0.0921476343819668,5,0
"2238",38,1000,0.2,1,0,-0.401,0.401,9734,0.0909536050924226,1,0
"2239",39,1000,0.2,1,0,0.371,0.371,9479.90625,0.0591384063080967,9,0
"2240",40,1000,0.2,1,0,-0.5,0.5,9797.1875,0.0762381747356706,5,0
"2241",41,1000,0.2,1,0,0.163,0.163,9539.5,0.109294051557331,12,0
"2242",42,1000,0.2,1,0,0.044,0.044,9502.6875,0.099333623964626,4,0
"2243",43,1000,0.2,1,0,-0.856,0.856,9910.875,0.084030556566024,4,0
"2244",44,1000,0.2,1,0,-0.308,0.308,9711.375,0.109837165335122,5,0
"2245",45,1000,0.2,1,0,0.0189999999999999,0.0189999999999999,9376.6953125,0.13316862745098,11,0
"2246",46,1000,0.2,1,0,0.093,0.093,9506,0.0951244031163609,10,0
"2247",47,1000,0.2,1,0,-0.521,0.521,9789.9375,0.0871576384662203,7,0
"2248",48,1000,0.2,1,0,-0.00800000000000001,0.00800000000000001,9633.53125,0.129411764705882,10,0
"2249",49,1000,0.2,1,0,-0.034,0.034,9624.0625,0.0903480622068625,7,0
"2250",50,1000,0.2,1,1,-0.975,0.975,9989,0.156470320673186,5,0
"2251",51,1000,0.2,1,0,-0.576,0.576,9805.8125,0.0890119250425894,8,0
"2252",52,1000,0.2,1,0,0.479,0.479,9441.28125,0.0870435058748809,7,0
"2253",53,1000,0.2,1,0,-0.465,0.465,9766.375,0.103485576923077,0,0
"2254",54,1000,0.2,1,1,-0.944,0.944,9976.78125,0.0875299760191846,0,0
"2255",55,1000,0.2,1,0,-0.818,0.818,9895.25,0.103614457831325,3,0
"2256",56,1000,0.2,1,0,-0.183,0.183,9688.40625,0.120998796630566,5,0
"2257",57,1000,0.2,1,0,-0.643,0.643,9830.5,0.102304597000366,6,0
"2258",58,1000,0.2,1,0,0.266,0.266,9535.03125,0.0777963893541783,5,0
"2259",59,1000,0.2,1,0,-0.208,0.208,9580.09375,0.0752101367457032,11,1
"2260",60,1000,0.2,1,0,-0.449,0.449,9757.0625,0.120175230878522,2,0
"2261",61,1000,0.2,1,1,-0.205,0.205,9652.3125,0.132719786873335,7,2
"2262",62,1000,0.2,1,0,-0.278,0.278,9730.1875,0.0800736874424317,9,0
"2263",63,1000,0.2,1,0,-0.196,0.196,9675.28125,0.0819732482513192,7,0
"2264",64,1000,0.2,1,0,0.267,0.267,9355.15625,0.0694908716893803,9,1
"2265",65,1000,0.2,1,0,-0.533,0.533,9627.0625,0.122851609779714,8,0
"2266",66,1000,0.2,1,0,-0.789,0.789,9892.8125,0.0914172376487559,8,2
"2267",67,1000,0.2,1,0,-0.702,0.702,9850.875,0.10820537428023,7,0
"2268",68,1000,0.2,1,0,0.022,0.022,9595.75,0.0775109865613655,8,0
"2269",69,1000,0.2,1,0,-0.978,0.978,9966.25,0.0732121212121212,6,0
"2270",70,1000,0.2,1,0,-0.31,0.31,9719.5,0.0916398713826367,6,0
"2271",71,1000,0.2,1,0,-0.428,0.428,9753,0.0627186406796602,8,0
"2272",72,1000,0.2,1,0,-0.055,0.055,9626.3125,0.0682673019057172,8,0
"2273",73,1000,0.2,1,0,0.079,0.079,9581.78125,0.0684432153855823,7,2
"2274",74,1000,0.2,1,0,-0.035,0.035,9656.3125,0.0573915237134208,11,0
"2275",75,1000,0.2,1,0,-0.999,0.999,9981.875,0.0893881453154876,5,0
"2276",76,1000,0.2,1,0,0.012,0.012,9381.078125,0.0892104254503641,10,0
"2277",77,1000,0.2,1,0,0.278,0.278,9445.65625,0.118830887361447,8,0
"2278",78,1000,0.2,1,1,-0.967,0.967,9985.625,0.0926724137931035,2,0
"2279",79,1000,0.2,1,0,-0.493,0.493,9776.15625,0.0724142141897668,2,0
"2280",80,1000,0.2,1,0,0.141,0.141,9532.3125,0.0631309904153355,8,0
"2281",81,1000,0.2,1,0,-0.423,0.423,9745.34375,0.0965157217433532,5,0
"2282",82,1000,0.2,1,0,-0.019,0.019,9450.09375,0.0517795194655017,8,0
"2283",83,1000,0.2,1,1,-0.94,0.94,9972.75,0.0767374517374517,4,0
"2284",84,1000,0.2,1,0,-0.031,0.031,9615.859375,0.0662474453702248,6,0
"2285",85,1000,0.2,1,0,-0.688,0.688,9672.3125,0.0907024603003962,4,0
"2286",86,1000,0.2,1,0,0.226,0.226,9514.203125,0.104442519490162,8,0
"2287",87,1000,0.2,1,0,-0.135,0.135,9556.03125,0.124066767830046,6,0
"2288",88,1000,0.2,1,0,-0.172,0.172,9668.9375,0.0760829549637992,7,1
"2289",89,1000,0.2,1,0,-0.583,0.583,9814.375,0.081156433723256,1,0
"2290",90,1000,0.2,1,0,-0.105,0.105,9556.390625,0.0803139717425432,7,0
"2291",91,1000,0.2,1,0,-0.151,0.151,9682.3828125,0.0972495088408644,8,0
"2292",92,1000,0.2,1,1,-0.969,0.969,9986.375,0.117576913904126,0,0
"2293",93,1000,0.2,1,0,-0.595,0.595,9809.125,0.0716580182851495,5,1
"2294",94,1000,0.2,1,0,-0.741,0.741,9894.625,0.101511879049676,8,0
"2295",95,1000,0.2,1,0,-0.808,0.808,9889.625,0.0947747747747748,0,0
"2296",96,1000,0.2,1,0,0.375,0.375,9498.3125,0.12001249804718,11,1
"2297",97,1000,0.2,1,0,-0.072,0.072,9636.40625,0.0914551918597524,8,0
"2298",98,1000,0.2,1,0,-0.276,0.276,9702.5,0.0698795180722892,6,0
"2299",99,1000,0.2,1,0,-0.269,0.269,9615.8125,0.0663575411993233,9,2
"2300",100,1000,0.2,1,1,-0.983,0.983,9992,0.126403123474866,5,0
"2301",1,1000,0.3,0,0,0.311,0.311,9477.125,0.119870879632504,14,0
"2302",2,1000,0.3,0,0,-0.265,0.265,9687.9375,0.0819734345351044,4,0
"2303",3,1000,0.3,0,0,0.02,0.02,9455.875,0.0947348436906721,14,0
"2304",4,1000,0.3,0,0,-0.626,0.626,9828.0625,0.0738776517020227,7,0
"2305",5,1000,0.3,0,0,-0.181,0.181,9514.09375,0.144194419441944,12,0
"2306",6,1000,0.3,0,0,-0.89,0.89,9923.75,0.100437204288195,10,0
"2307",7,1000,0.3,0,1,-0.976,0.976,9989.75,0.0867492850333651,1,0
"2308",8,1000,0.3,0,1,-0.99,0.99,9995.25,0.0816766467065868,2,0
"2309",9,1000,0.3,0,0,-0.157,0.157,9656.5625,0.121245555964203,12,1
"2310",10,1000,0.3,0,0,-0.493,0.493,9772.59375,0.109220636663008,2,0
"2311",11,1000,0.3,0,0,-0.458,0.458,9764.375,0.0789441223633897,7,0
"2312",12,1000,0.3,0,1,-0.961,0.961,9984.125,0.0738442822384428,7,0
"2313",13,1000,0.3,0,0,-0.334,0.334,9561.09375,0.0579865264748473,10,0
"2314",14,1000,0.3,0,0,-0.985,0.985,9970.375,0.122043519394513,9,0
"2315",15,1000,0.3,0,0,-0.604,0.604,9806.875,0.0627775037000493,11,1
"2316",16,1000,0.3,0,0,-0.079,0.079,9631.28125,0.0752912867274569,12,0
"2317",17,1000,0.3,0,1,-0.967,0.967,9985,0.127896200185357,1,0
"2318",18,1000,0.3,0,0,-0.222,0.222,9680.6875,0.101303068516183,10,0
"2319",19,1000,0.3,0,0,-0.519,0.519,9786.9375,0.103894561861791,5,0
"2320",20,1000,0.3,0,0,-0.423,0.423,9751.84375,0.091195731263643,7,0
"2321",21,1000,0.3,0,0,-0.27,0.27,9712.28125,0.0962322722015947,7,0
"2322",22,1000,0.3,0,0,-0.303,0.303,9700.8125,0.104074051519396,7,0
"2323",23,1000,0.3,0,0,-0.157,0.157,9504.3125,0.0877059569074778,9,0
"2324",24,1000,0.3,0,0,-0.57,0.57,9812.4375,0.0978723404255319,11,0
"2325",25,1000,0.3,0,1,-0.987,0.987,9994.25,0.141544117647059,9,1
"2326",26,1000,0.3,0,1,-0.964,0.964,9984,0.124282982791587,0,0
"2327",27,1000,0.3,0,0,-0.242,0.242,9691.71875,0.0843837317603229,7,0
"2328",28,1000,0.3,0,0,-0.682,0.682,9849.6875,0.101419634263715,11,2
"2329",29,1000,0.3,0,0,-0.259,0.259,9700.8125,0.12356144041579,11,0
"2330",30,1000,0.3,0,0,-0.398,0.398,9737.375,0.0811606649898779,5,0
"2331",31,1000,0.3,0,1,-0.985,0.985,9994.375,0.070591050490548,9,0
"2332",32,1000,0.3,0,1,-0.989,0.989,9995.75,0.112064854554125,1,0
"2333",33,1000,0.3,0,0,-0.542,0.542,9809.125,0.0499532273152479,4,0
"2334",34,1000,0.3,0,1,-0.96,0.96,9982.125,0.0775819872736172,3,0
"2335",35,1000,0.3,0,1,-0.951,0.951,9977.75,0.0752895752895753,2,0
"2336",36,1000,0.3,0,0,-0.481,0.481,9770.75,0.0719026548672566,1,0
"2337",37,1000,0.3,0,0,0.0860000000000001,0.0860000000000001,9315.6875,0.0837713321653364,13,1
"2338",38,1000,0.3,0,0,-0.0669999999999999,0.0669999999999999,9632.4375,0.0938634824890749,11,0
"2339",39,1000,0.3,0,0,-0.518,0.518,9793.5,0.0936034627870626,6,0
"2340",40,1000,0.3,0,1,-0.966,0.966,9985.5,0.0621939275220372,7,0
"2341",41,1000,0.3,0,0,-0.436,0.436,9657.65625,0.108728896501101,10,0
"2342",42,1000,0.3,0,0,-0.729,0.729,9865,0.076679263684018,2,0
"2343",43,1000,0.3,0,0,-0.609,0.609,9836.0625,0.06884437596302,2,0
"2344",44,1000,0.3,0,0,-0.869,0.869,9921.375,0.067833965960573,11,0
"2345",45,1000,0.3,0,1,-0.96,0.96,9982.25,0.111685868798495,9,0
"2346",46,1000,0.3,0,0,-0.548,0.548,9806.875,0.0702464141228393,2,0
"2347",47,1000,0.3,0,0,-0.378,0.378,9729.25,0.0478880311303584,7,0
"2348",48,1000,0.3,0,0,-0.425,0.425,9745.25,0.081409626719057,3,0
"2349",49,1000,0.3,0,0,-0.499,0.499,9781.375,0.11346752935538,3,0
"2350",50,1000,0.3,0,0,-0.441,0.441,9752.1875,0.0544507872780879,3,0
"2351",51,1000,0.3,0,1,-0.947,0.947,9978.75,0.0688995215311005,6,0
"2352",52,1000,0.3,0,0,-0.534,0.534,9585.625,0.1668284986042,10,0
"2353",53,1000,0.3,0,0,0.502,0.502,9430.84375,0.116322819339061,12,1
"2354",54,1000,0.3,0,0,-0.889,0.889,9922.1875,0.101465002712968,9,0
"2355",55,1000,0.3,0,1,-0.966,0.966,9985,0.075417661097852,4,0
"2356",56,1000,0.3,0,0,-0.402,0.402,9740.5,0.0746789677097619,6,0
"2357",57,1000,0.3,0,1,-0.975,0.975,9988.875,0.0973871733966746,8,0
"2358",58,1000,0.3,0,0,0.115,0.115,9579.3125,0.104438314944835,13,0
"2359",59,1000,0.3,0,0,0.00099999999999989,0.00099999999999989,9590.9375,0.104715248009798,13,0
"2360",60,1000,0.3,0,0,-0.652,0.652,9717.9375,0.101430116572527,11,0
"2361",61,1000,0.3,0,0,-0.3,0.3,9343.3515625,0.0665340192177036,15,1
"2362",62,1000,0.3,0,0,-0.236,0.236,9683.90625,0.0741773563859453,7,0
"2363",63,1000,0.3,0,0,-0.552,0.552,9808.625,0.137363937529579,3,0
"2364",64,1000,0.3,0,0,0.118,0.118,9552.21875,0.0941001671516127,9,0
"2365",65,1000,0.3,0,0,0.00800000000000001,0.00800000000000001,9596.125,0.129263364154063,6,0
"2366",66,1000,0.3,0,0,0.0669999999999999,0.0669999999999999,9569.5625,0.137067148449262,13,0
