"","rep","scar","at","bb","extinct","act_dev","final yield","max_diff_yield","inac_ts"
"20513",13,1,0.9,0.5,0,-0.822,9919.875,0.1,10
"20514",14,1,0.9,0.5,0,0.649,9308.1875,0.2,15
"20515",15,1,0.9,0.5,0,-0.775,9900.375,0.1,14
"20516",16,1,0.9,0.5,0,-0.381,9736.5625,0.1,14
"20517",17,1,0.9,0.5,0,0.207,9488.046875,0.1,14
"20518",18,1,0.9,0.5,0,0.775,9254.46875,0.2,17
"20519",19,1,0.9,0.5,0,1.429,8992.328125,0.1,7
"20520",20,1,0.9,0.5,0,0.612,9308.5625,0.1,18
"20521",21,1,0.9,0.5,0,0.233,9486.40625,0.2,15
"20522",22,1,0.9,0.5,0,-0.59,9822.4375,0.1,17
"20523",23,1,0.9,0.5,0,0.0469999999999999,9560.59375,0.2,16
"20524",24,1,0.9,0.5,0,-0.509,9785.125,0.1,16
"20525",25,1,0.9,0.5,0,0.0629999999999999,9548.8125,0.2,13
"20526",26,1,0.9,0.5,0,-0.714,9876.375,0.1,19
"20527",27,1,0.9,0.5,0,-0.396,9739.125,0.1,19
"20528",28,1,0.9,0.5,0,0.781,9252.71875,0.1,18
"20529",29,1,0.9,0.5,0,-0.397,9740.1875,0.1,19
"20530",30,1,0.9,0.5,0,-0.606,9831.09375,0.1,18
"20531",31,1,0.9,0.5,0,0.791,9248.953125,0.2,16
"20532",32,1,0.9,0.5,0,1.044,9149.890625,0.1,16
"20533",33,1,0.9,0.5,0,-0.625,9836.4375,0.1,15
"20534",34,1,0.9,0.5,0,-0.444,9761.1875,0.1,17
"20535",35,1,0.9,0.5,0,1.119,9120.453125,0.2,13
"20536",36,1,0.9,0.5,0,-0.194,9655.8125,0.1,17
"20537",37,1,0.9,0.5,0,0.425,9402.71875,0.1,12
"20538",38,1,0.9,0.5,0,0.238,9477.890625,0.1,20
"20539",39,1,0.9,0.5,0,-0.0600000000000001,9597.1875,0.1,18
"20540",40,1,0.9,0.5,0,-0.162,9639.59375,0.1,19
"20541",41,1,0.9,0.5,0,-0.087,9607.5,0.1,17
"20542",42,1,0.9,0.5,0,-0.675,9854.75,0.1,19
"20543",43,1,0.9,0.5,0,-0.312,9702.875,0.1,15
"20544",44,1,0.9,0.5,0,0.0780000000000001,9536.640625,0.1,14
"20545",45,1,0.9,0.5,0,-0.942,9974.875,0.1,14
"20546",46,1,0.9,0.5,0,-0.911,9963.125,0.1,18
"20547",47,1,0.9,0.5,0,-0.302,9696.2578125,0.1,19
"20548",48,1,0.9,0.5,0,-0.661,9850.75,0.1,14
"20549",49,1,0.9,0.5,1,0.112,9523.953125,0.1,1
"20550",50,1,0.9,0.5,0,-0.735,9884.8125,0.1,11
"20551",51,1,0.9,0.5,0,0.349,9425.109375,0.1,15
"20552",52,1,0.9,0.5,0,-0.285,9686.875,0.1,19
"20553",53,1,0.9,0.5,0,0.825,9227.5,0.1,20
"20554",54,1,0.9,0.5,0,-0.692,9866.8125,0.1,19
"20555",55,1,0.9,0.5,0,-0.016,9589.15625,0.1,16
"20556",56,1,0.9,0.5,0,1.309,9045.328125,0.2,10
"20557",57,1,0.9,0.5,0,0.723,9275.96875,0.2,12
"20558",58,1,0.9,0.5,0,-0.833,9925.9375,0.1,18
"20559",59,1,0.9,0.5,0,0.342,9432,0.1,19
"20560",60,1,0.9,0.5,0,-0.162,9645.875,0,20
"20561",61,1,0.9,0.5,0,0.85,9236.046875,0.2,18
"20562",62,1,0.9,0.5,0,1.187,9100.90625,0.2,17
"20563",63,1,0.9,0.5,0,-0.43,9750.75,0.1,18
"20564",64,1,0.9,0.5,0,-0.324,9709.96875,0.1,18
"20565",65,1,0.9,0.5,0,-0.126,9628.03125,0.1,20
"20566",66,1,0.9,0.5,0,-0.59,9821.375,0.2,19
"20567",67,1,0.9,0.5,0,-0.041,9587.3125,0.1,15
"20568",68,1,0.9,0.5,0,-0.318,9704.125,0.1,13
"20569",69,1,0.9,0.5,0,-0.662,9853.75,0.1,20
"20570",70,1,0.9,0.5,0,-0.675,9860.0625,0.1,20
"20571",71,1,0.9,0.5,0,-0.501,9792.25,0.1,18
"20572",72,1,0.9,0.5,0,0.286,9448.21875,0.1,20
"20573",73,1,0.9,0.5,0,-0.793,9910.8125,0.1,17
"20574",74,1,0.9,0.5,0,1.01,9167.109375,0.2,14
"20575",75,1,0.9,0.5,0,-0.398,9736.8125,0.2,14
"20576",76,1,0.9,0.5,0,-0.605,9826.96875,0.1,16
"20577",77,1,0.9,0.5,0,1.485,8971.421875,0.1,7
"20578",78,1,0.9,0.5,0,0.183,9493.25,0.1,16
"20579",79,1,0.9,0.5,0,-0.571,9814,0.1,17
"20580",80,1,0.9,0.5,0,0.138,9516.5625,0.1,18
"20581",81,1,0.9,0.5,0,1.364,9020.671875,0.2,11
"20582",82,1,0.9,0.5,0,-0.336,9707.4375,0.1,16
"20583",83,1,0.9,0.5,0,0.228,9477.9375,0.1,14
"20584",84,1,0.9,0.5,0,-0.737,9885.125,0.1,17
"20585",85,1,0.9,0.5,0,-0.464,9767.125,0.1,20
"20586",86,1,0.9,0.5,0,0.426,9391.96875,0.1,15
"20587",87,1,0.9,0.5,0,-0.03,9590.53125,0.1,15
"20588",88,1,0.9,0.5,0,-0.89,9952.5625,0.1,17
"20589",89,1,0.9,0.5,0,0.535,9349.25,0.1,18
"20590",90,1,0.9,0.5,0,-0.662,9852.9375,0.1,20
"20591",91,1,0.9,0.5,0,1.472,8974.203125,0.1,16
"20592",92,1,0.9,0.5,0,0.471,9382.71875,0.1,15
"20593",93,1,0.9,0.5,0,-0.294,9698.1875,0.1,16
"20594",94,1,0.9,0.5,0,0.272,9455.453125,0.1,20
"20595",95,1,0.9,0.5,0,-0.597,9825.4375,0.1,16
"20596",96,1,0.9,0.5,0,-0.403,9749.53125,0.1,18
"20597",97,1,0.9,0.5,0,-0.665,9854.5625,0.1,20
"20598",98,1,0.9,0.5,0,-0.17,9654.625,0.1,17
"20599",99,1,0.9,0.5,0,0.232,9475.65625,0.1,16
"20600",100,1,0.9,0.5,0,-0.641,9842.0625,0.1,14
"20601",1,1,0.9,0.6,0,-0.656,9853.625,0.1,17
"20602",2,1,0.9,0.6,0,0.099,9536,0.1,18
"20603",3,1,0.9,0.6,0,1.135,9127.703125,0.1,15
"20604",4,1,0.9,0.6,0,0.523,9354.71875,0.1,18
"20605",5,1,0.9,0.6,0,-0.796,9912.875,0.1,18
"20606",6,1,0.9,0.6,0,1.148,9108.46875,0.1,12
"20607",7,1,0.9,0.6,0,-0.056,9597.78125,0.2,16
"20608",8,1,0.9,0.6,0,0.566,9350.96875,0.2,14
"20609",9,1,0.9,0.6,0,0.717,9289.265625,0.2,16
"20610",10,1,0.9,0.6,0,0.862,9216.3125,0.1,19
"20611",11,1,0.9,0.6,0,0.0469999999999999,9554.8125,0.1,15
"20612",12,1,0.9,0.6,0,1.242,9083.234375,0.2,17
"20613",13,1,0.9,0.6,0,0.344,9432.75,0.2,19
"20614",14,1,0.9,0.6,0,-0.686,9863.03125,0.1,18
"20615",15,1,0.9,0.6,0,-0.559,9808.875,0.1,13
"20616",16,1,0.9,0.6,0,0.382,9413.03125,0.1,17
"20617",17,1,0.9,0.6,0,0.398,9413.78125,0.2,16
"20618",18,1,0.9,0.6,0,-0.873,9946.375,0.1,15
"20619",19,1,0.9,0.6,0,0.269,9458.875,0.1,20
"20620",20,1,0.9,0.6,0,-0.748,9888.8125,0.1,14
"20621",21,1,0.9,0.6,0,0.719,9271.65625,0.2,17
"20622",22,1,0.9,0.6,0,-0.583,9820.0625,0.1,15
"20623",23,1,0.9,0.6,0,0.118,9527.0625,0.1,17
"20624",24,1,0.9,0.6,0,-0.71,9875.25,0.1,12
"20625",25,1,0.9,0.6,0,-0.196,9658.578125,0.1,16
"20626",26,1,0.9,0.6,0,-0.212,9665.59375,0.1,17
"20627",27,1,0.9,0.6,0,-0.224,9664.3125,0.1,18
"20628",28,1,0.9,0.6,0,0.012,9568.09375,0.1,20
"20629",29,1,0.9,0.6,0,-0.833,9926.25,0.1,17
"20630",30,1,0.9,0.6,0,0.406,9404.953125,0.1,17
"20631",31,1,0.9,0.6,0,-0.409,9747.1875,0.1,16
"20632",32,1,0.9,0.6,0,1.166,9106.640625,0.2,17
"20633",33,1,0.9,0.6,0,0.301,9446.5625,0.1,18
"20634",34,1,0.9,0.6,0,0.141,9523.5625,0.2,16
"20635",35,1,0.9,0.6,0,-0.949,9975.75,0.1,7
"20636",36,1,0.9,0.6,0,-0.36,9725.75,0.1,18
"20637",37,1,0.9,0.6,0,-0.05,9596.078125,0.1,19
"20638",38,1,0.9,0.6,0,-0.247,9671.84375,0.1,19
"20639",39,1,0.9,0.6,0,1.342,9026.71875,0.1,11
"20640",40,1,0.9,0.6,0,-0.676,9857.5,0.1,18
"20641",41,1,0.9,0.6,0,-0.08,9606.0625,0.1,19
"20642",42,1,0.9,0.6,0,1.161,9101.53125,0.2,13
"20643",43,1,0.9,0.6,0,1.087,9147,0.1,15
"20644",44,1,0.9,0.6,0,-0.869,9943.5,0.1,15
"20645",45,1,0.9,0.6,0,-0.242,9670.28125,0.1,17
"20646",46,1,0.9,0.6,0,-0.092,9601.84375,0.1,16
"20647",47,1,0.9,0.6,0,0.321,9442.359375,0.1,14
"20648",48,1,0.9,0.6,0,0.238,9477.96875,0.1,20
"20649",49,1,0.9,0.6,0,-0.759,9890.875,0.1,18
"20650",50,1,0.9,0.6,0,0.0169999999999999,9561.96875,0.1,16
"20651",51,1,0.9,0.6,0,0.26,9464.28125,0.1,20
"20652",52,1,0.9,0.6,0,-0.001,9578.375,0.1,16
"20653",53,1,0.9,0.6,0,0.209,9482.9375,0.1,17
"20654",54,1,0.9,0.6,0,-0.076,9601.5625,0.2,15
"20655",55,1,0.9,0.6,0,-0.775,9899.9375,0.1,20
"20656",56,1,0.9,0.6,0,-0.554,9805,0.1,17
"20657",57,1,0.9,0.6,0,1.567,8933.96875,0.2,12
"20658",58,1,0.9,0.6,0,0.239,9475.9375,0.1,16
"20659",59,1,0.9,0.6,0,-0.376,9735.65625,0.1,16
"20660",60,1,0.9,0.6,0,-0.659,9850.875,0.1,17
"20661",61,1,0.9,0.6,0,1.041,9156.5078125,0.2,14
"20662",62,1,0.9,0.6,0,1.438,8983.8828125,0.1,15
"20663",63,1,0.9,0.6,0,-0.341,9716.125,0.1,16
"20664",64,1,0.9,0.6,0,-0.1,9611.96875,0.1,14
"20665",65,1,0.9,0.6,0,-0.52,9790.625,0.1,7
"20666",66,1,0.9,0.6,0,0.108,9534.234375,0.2,18
"20667",67,1,0.9,0.6,0,-0.231,9673.78125,0.2,18
"20668",68,1,0.9,0.6,0,-0.103,9613.5625,0.1,18
"20669",69,1,0.9,0.6,0,0.937,9199.2890625,0.2,10
"20670",70,1,0.9,0.6,0,0.099,9530.125,0.1,17
"20671",71,1,0.9,0.6,0,-0.772,9899.875,0.1,19
"20672",72,1,0.9,0.6,0,-0.0659999999999999,9594.59375,0.1,20
"20673",73,1,0.9,0.6,0,1.096,9125.2421875,0.1,13
"20674",74,1,0.9,0.6,0,0.111,9529.15625,0.1,15
"20675",75,1,0.9,0.6,0,-0.743,9888.25,0.1,16
"20676",76,1,0.9,0.6,0,0.425,9403.078125,0.2,16
"20677",77,1,0.9,0.6,0,1.019,9175.7421875,0.2,14
"20678",78,1,0.9,0.6,0,1.064,9155.625,0.2,14
"20679",79,1,0.9,0.6,0,-0.014,9574.03125,0.1,15
"20680",80,1,0.9,0.6,0,-0.792,9908.625,0,18
"20681",81,1,0.9,0.6,0,0.483,9370.484375,0.1,20
"20682",82,1,0.9,0.6,0,-0.651,9848.0625,0.1,17
"20683",83,1,0.9,0.6,0,-0.037,9587.59375,0.1,17
"20684",84,1,0.9,0.6,0,-0.659,9851.625,0.1,20
"20685",85,1,0.9,0.6,0,0.618,9321.28125,0.2,18
"20686",86,1,0.9,0.6,0,-0.481,9773.09375,0.1,12
"20687",87,1,0.9,0.6,0,0.04,9550.4375,0.1,14
"20688",88,1,0.9,0.6,0,-0.23,9664.09375,0.1,20
"20689",89,1,0.9,0.6,0,1.124,9112.78125,0.1,16
"20690",90,1,0.9,0.6,0,1.039,9149.0546875,0.1,10
"20691",91,1,0.9,0.6,0,-0.09,9621.125,0.1,15
"20692",92,1,0.9,0.6,0,-0.344,9717,0.1,18
"20693",93,1,0.9,0.6,0,0.472,9376.21875,0.1,18
"20694",94,1,0.9,0.6,0,-0.135,9627.25,0.1,17
"20695",95,1,0.9,0.6,0,-0.517,9784.0625,0.1,20
"20696",96,1,0.9,0.6,0,-0.596,9826.21875,0.1,20
"20697",97,1,0.9,0.6,0,0.656,9304.15625,0.1,15
"20698",98,1,0.9,0.6,0,0.407,9410.484375,0.2,12
"20699",99,1,0.9,0.6,0,-0.744,9890.5625,0.1,17
"20700",100,1,0.9,0.6,0,0.0569999999999999,9548.3125,0.1,20
"20701",1,1,0.9,0.7,0,-0.42,9748.0625,0.1,17
"20702",2,1,0.9,0.7,0,0.242,9477.8125,0.1,17
"20703",3,1,0.9,0.7,0,-0.07,9598.3125,0.1,20
"20704",4,1,0.9,0.7,0,0.862,9232.515625,0.2,16
"20705",5,1,0.9,0.7,0,-0.6,9829.5625,0.1,14
"20706",6,1,0.9,0.7,0,-0.53,9796.5,0.1,15
"20707",7,1,0.9,0.7,0,-0.589,9822.25,0.1,20
"20708",8,1,0.9,0.7,0,0.587,9331,0.1,16
"20709",9,1,0.9,0.7,0,-0.596,9827.9375,0.1,17
"20710",10,1,0.9,0.7,0,-0.477,9771.0625,0.1,17
"20711",11,1,0.9,0.7,0,1.268,9069.546875,0.1,11
"20712",12,1,0.9,0.7,0,-0.089,9617.7734375,0.1,20
"20713",13,1,0.9,0.7,0,1.417,9005.0625,0.1,15
"20714",14,1,0.9,0.7,0,-0.601,9821.75,0.1,14
"20715",15,1,0.9,0.7,0,0.23,9480.46875,0.1,18
"20716",16,1,0.9,0.7,0,-0.762,9892.375,0.1,17
"20717",17,1,0.9,0.7,0,0.179,9509.140625,0.1,16
"20718",18,1,0.9,0.7,0,0.048,9557.4375,0.1,15
"20719",19,1,0.9,0.7,0,-0.445,9763.75,0.1,16
"20720",20,1,0.9,0.7,0,-0.529,9797.625,0.1,20
"20721",21,1,0.9,0.7,0,-0.164,9634.4375,0.1,17
"20722",22,1,0.9,0.7,0,-0.325,9708.0625,0.1,18
"20723",23,1,0.9,0.7,0,1.19,9095.234375,0.2,14
"20724",24,1,0.9,0.7,0,1.413,9011.15625,0.2,12
"20725",25,1,0.9,0.7,0,1.361,9014.4375,0.1,18
"20726",26,1,0.9,0.7,0,-0.886,9950.125,0.1,13
"20727",27,1,0.9,0.7,0,-0.892,9954.875,0.1,12
"20728",28,1,0.9,0.7,0,1.014,9156.09375,0.1,15
"20729",29,1,0.9,0.7,0,0.371,9420.625,0.2,16
"20730",30,1,0.9,0.7,0,-0.619,9836.125,0.1,16
"20731",31,1,0.9,0.7,0,0.208,9485.578125,0.1,16
"20732",32,1,0.9,0.7,0,0.443,9393.296875,0.1,16
"20733",33,1,0.9,0.7,0,-0.248,9676.875,0.1,14
"20734",34,1,0.9,0.7,0,0.171,9505.03125,0.1,14
"20735",35,1,0.9,0.7,0,-0.336,9713.9375,0.1,17
"20736",36,1,0.9,0.7,0,0.652,9324.828125,0.2,16
"20737",37,1,0.9,0.7,0,1.156,9099.90625,0.2,12
"20738",38,1,0.9,0.7,0,-0.165,9641.71875,0.1,19
"20739",39,1,0.9,0.7,0,-0.176,9645.3125,0.1,15
"20740",40,1,0.9,0.7,0,-0.696,9868.9375,0.1,19
"20741",41,1,0.9,0.7,0,-0.114,9621.40625,0.1,17
"20742",42,1,0.9,0.7,0,-0.00800000000000001,9574.6875,0.1,17
"20743",43,1,0.9,0.7,0,-0.784,9907.4375,0.1,19
"20744",44,1,0.9,0.7,0,-0.528,9795.1875,0.1,15
"20745",45,1,0.9,0.7,0,1.235,9091.28125,0.2,13
"20746",46,1,0.9,0.7,0,-0.738,9882.25,0.1,12
"20747",47,1,0.9,0.7,0,-0.439,9759.8125,0.1,20
"20748",48,1,0.9,0.7,0,-0.405,9746.78125,0.1,20
"20749",49,1,0.9,0.7,0,-0.637,9842.9375,0.1,14
"20750",50,1,0.9,0.7,0,0.0589999999999999,9556.015625,0.2,17
"20751",51,1,0.9,0.7,0,1.216,9079.953125,0.2,14
"20752",52,1,0.9,0.7,0,0.337,9435.5,0.1,16
"20753",53,1,0.9,0.7,0,-0.388,9733.4375,0.1,17
"20754",54,1,0.9,0.7,0,-0.806,9916.8125,0.1,16
"20755",55,1,0.9,0.7,0,-0.926,9967,0.1,18
"20756",56,1,0.9,0.7,0,0.285,9459.34375,0.2,16
"20757",57,1,0.9,0.7,0,1.064,9137.953125,0.2,12
"20758",58,1,0.9,0.7,0,-0.586,9819.75,0.1,10
"20759",59,1,0.9,0.7,0,-0.434,9753.6875,0.1,17
"20760",60,1,0.9,0.7,0,-0.78,9904.3125,0.1,17
"20761",61,1,0.9,0.7,0,-0.055,9600.46875,0.1,17
"20762",62,1,0.9,0.7,0,-0.109,9614.375,0.1,16
"20763",63,1,0.9,0.7,0,1.331,9035.515625,0.2,12
"20764",64,1,0.9,0.7,0,-0.701,9870.75,0.1,20
"20765",65,1,0.9,0.7,0,-0.171,9648.953125,0.1,11
"20766",66,1,0.9,0.7,0,0.864,9226.5390625,0.2,15
"20767",67,1,0.9,0.7,0,-0.266,9683.8125,0.1,14
"20768",68,1,0.9,0.7,0,0.749,9272.265625,0.1,17
"20769",69,1,0.9,0.7,0,-0.744,9888.5,0.1,20
"20770",70,1,0.9,0.7,0,0.519,9358.5,0.1,20
"20771",71,1,0.9,0.7,0,1.274,9070.15625,0.1,15
"20772",72,1,0.9,0.7,0,-0.249,9678.125,0.1,16
"20773",73,1,0.9,0.7,0,-0.542,9802.9375,0.1,9
"20774",74,1,0.9,0.7,0,1.169,9084,0.2,10
"20775",75,1,0.9,0.7,0,-0.938,9973.5,0.1,17
"20776",76,1,0.9,0.7,0,-0.116,9615.53125,0.1,15
"20777",77,1,0.9,0.7,0,-0.866,9940.25,0.1,10
"20778",78,1,0.9,0.7,0,-0.518,9788.03125,0.1,17
"20779",79,1,0.9,0.7,0,-0.08,9600.59375,0.1,18
"20780",80,1,0.9,0.7,0,-0.655,9850.125,0.1,17
"20781",81,1,0.9,0.7,0,-0.646,9845.4375,0.1,15
"20782",82,1,0.9,0.7,0,-0.166,9642,0.1,18
"20783",83,1,0.9,0.7,0,1.281,9045.328125,0.2,13
"20784",84,1,0.9,0.7,0,0.397,9417.8125,0.2,13
"20785",85,1,0.9,0.7,0,-0.899,9955.625,0.1,19
"20786",86,1,0.9,0.7,0,0.377,9410.75,0.1,17
"20787",87,1,0.9,0.7,0,1.329,9038.4296875,0.1,12
"20788",88,1,0.9,0.7,0,1.131,9116.265625,0.2,13
"20789",89,1,0.9,0.7,0,-0.766,9896.4375,0.1,17
"20790",90,1,0.9,0.7,0,0.0649999999999999,9538.5,0.1,18
"20791",91,1,0.9,0.7,0,-0.706,9871.75,0.1,17
"20792",92,1,0.9,0.7,0,0.663,9303.58203125,0.1,17
"20793",93,1,0.9,0.7,0,0.616,9330.59375,0.1,16
"20794",94,1,0.9,0.7,0,-0.652,9851.125,0.1,17
"20795",95,1,0.9,0.7,0,-0.364,9724.03125,0.1,20
"20796",96,1,0.9,0.7,0,1.254,9063.8125,0.1,10
"20797",97,1,0.9,0.7,0,0.309,9438.59375,0.2,18
"20798",98,1,0.9,0.7,0,-0.139,9630.75,0.1,14
"20799",99,1,0.9,0.7,0,0.277,9453.3828125,0.1,15
"20800",100,1,0.9,0.7,0,0.528,9353.75,0.1,19
"20801",1,1,0.9,0.8,0,-0.236,9676.65625,0.1,17
"20802",2,1,0.9,0.8,0,-0.469,9768.25,0.1,20
"20803",3,1,0.9,0.8,0,-0.471,9771.8125,0.1,20
"20804",4,1,0.9,0.8,0,-0.69,9864.875,0.1,20
"20805",5,1,0.9,0.8,0,-0.334,9712.3125,0.1,20
"20806",6,1,0.9,0.8,0,0.786,9254.96875,0.1,17
"20807",7,1,0.9,0.8,0,-0.48,9776.875,0.1,19
"20808",8,1,0.9,0.8,0,-0.0679999999999999,9602.21875,0.1,15
"20809",9,1,0.9,0.8,0,0.427,9401.703125,0.1,14
"20810",10,1,0.9,0.8,0,-0.265,9683.71875,0.1,20
"20811",11,1,0.9,0.8,0,-0.636,9841.875,0.1,20
"20812",12,1,0.9,0.8,0,-0.83,9926.4375,0.1,12
"20813",13,1,0.9,0.8,0,0.227,9467.390625,0.1,17
"20814",14,1,0.9,0.8,0,0,9579.65625,0.1,16
"20815",15,1,0.9,0.8,0,1.072,9134.921875,0.1,11
"20816",16,1,0.9,0.8,0,0.535,9348.47265625,0.2,13
"20817",17,1,0.9,0.8,0,1.364,9030.9921875,0.1,9
"20818",18,1,0.9,0.8,0,0.0880000000000001,9536.158203125,0.1,18
"20819",19,1,0.9,0.8,0,0.16,9499.375,0.2,17
"20820",20,1,0.9,0.8,0,1.089,9133.046875,0.2,15
"20821",21,1,0.9,0.8,0,-0.338,9716.6875,0.1,19
"20822",22,1,0.9,0.8,0,1.135,9117.7890625,0.2,13
"20823",23,1,0.9,0.8,0,-0.148,9631.09375,0.1,19
"20824",24,1,0.9,0.8,0,0.756,9255.640625,0.1,16
"20825",25,1,0.9,0.8,0,0.823,9244.296875,0.2,14
"20826",26,1,0.9,0.8,0,-0.486,9774.0625,0.2,18
"20827",27,1,0.9,0.8,0,-0.589,9820.4375,0.1,20
"20828",28,1,0.9,0.8,0,1.271,9058.140625,0.2,16
"20829",29,1,0.9,0.8,0,1.14,9121.125,0.2,12
"20830",30,1,0.9,0.8,0,-0.148,9632.09375,0.1,19
"20831",31,1,0.9,0.8,0,0.815,9252.7421875,0.1,14
"20832",32,1,0.9,0.8,0,0.876,9208.890625,0.1,18
"20833",33,1,0.9,0.8,0,-0.31,9702.125,0.1,18
"20834",34,1,0.9,0.8,0,0.203,9489.8125,0.1,16
"20835",35,1,0.9,0.8,0,0.108,9527.75,0.1,16
"20836",36,1,0.9,0.8,0,1.309,9045.015625,0.2,9
"20837",37,1,0.9,0.8,0,-0.357,9723.9375,0.1,14
"20838",38,1,0.9,0.8,0,-0.913,9961,0.1,5
"20839",39,1,0.9,0.8,0,1.527,8956.5,0.2,8
"20840",40,1,0.9,0.8,0,-0.45,9763.671875,0.2,18
"20841",41,1,0.9,0.8,0,-0.76,9894.875,0.1,13
"20842",42,1,0.9,0.8,0,-0.552,9811.5,0.1,20
"20843",43,1,0.9,0.8,0,1.124,9128.609375,0.1,13
"20844",44,1,0.9,0.8,0,1.308,9030.15625,0.1,8
"20845",45,1,0.9,0.8,0,-0.647,9847.71875,0.1,20
"20846",46,1,0.9,0.8,0,0.895,9217.453125,0.1,16
"20847",47,1,0.9,0.8,0,-0.123,9622.78125,0.1,16
"20848",48,1,0.9,0.8,0,-0.447,9761.5,0.1,20
"20849",49,1,0.9,0.8,0,-0.477,9775.0625,0.1,20
"20850",50,1,0.9,0.8,0,0.546,9353.078125,0.2,17
"20851",51,1,0.9,0.8,0,1.382,9003.515625,0.1,9
"20852",52,1,0.9,0.8,0,1.285,9042.671875,0.2,12
"20853",53,1,0.9,0.8,0,1.23,9086.53125,0.2,15
"20854",54,1,0.9,0.8,0,0.484,9371.296875,0.2,16
"20855",55,1,0.9,0.8,0,-0.391,9741.3125,0.1,16
"20856",56,1,0.9,0.8,0,-0.352,9719.9375,0.1,18
"20857",57,1,0.9,0.8,0,-0.372,9725.4375,0.1,17
"20858",58,1,0.9,0.8,0,-0.218,9667.28125,0.1,20
"20859",59,1,0.9,0.8,0,-0.663,9853,0.1,17
"20860",60,1,0.9,0.8,0,-0.749,9889.4375,0.1,17
"20861",61,1,0.9,0.8,0,1.273,9051.09375,0.1,18
"20862",62,1,0.9,0.8,0,-0.212,9672.578125,0.1,15
"20863",63,1,0.9,0.8,0,-0.746,9885.375,0.1,16
"20864",64,1,0.9,0.8,0,1.473,8971.90625,0.1,11
"20865",65,1,0.9,0.8,0,1.116,9116.10546875,0.2,16
"20866",66,1,0.9,0.8,0,1.184,9104.1171875,0.2,13
"20867",67,1,0.9,0.8,1,-0.956,9980.25,0.1,4
"20868",68,1,0.9,0.8,0,1.203,9096.953125,0.2,14
"20869",69,1,0.9,0.8,0,0.289,9454.640625,0.2,18
"20870",70,1,0.9,0.8,0,-0.258,9678.1875,0.1,20
"20871",71,1,0.9,0.8,0,0.0409999999999999,9560.265625,0.1,15
"20872",72,1,0.9,0.8,0,-0.146,9630.25,0.2,15
"20873",73,1,0.9,0.8,0,-0.612,9831.90625,0.1,20
"20874",74,1,0.9,0.8,0,-0.723,9881.5,0.1,9
"20875",75,1,0.9,0.8,0,-0.191,9649.5625,0.1,18
"20876",76,1,0.9,0.8,0,-0.464,9774.8125,0.1,20
"20877",77,1,0.9,0.8,0,0.436,9399.71875,0.1,18
"20878",78,1,0.9,0.8,0,-0.029,9582.53125,0.1,19
"20879",79,1,0.9,0.8,0,0.626,9323.90625,0.1,16
"20880",80,1,0.9,0.8,0,-0.0629999999999999,9590.75,0.2,19
"20881",81,1,0.9,0.8,0,0.169,9505.78125,0.2,15
"20882",82,1,0.9,0.8,0,-0.233,9672.0625,0.1,20
"20883",83,1,0.9,0.8,0,-0.28,9687.28125,0.1,15
"20884",84,1,0.9,0.8,0,-0.799,9912,0.1,20
"20885",85,1,0.9,0.8,0,-0.209,9661.59375,0.2,17
"20886",86,1,0.9,0.8,0,-0.723,9879.40625,0.1,20
"20887",87,1,0.9,0.8,0,0.937,9176.5625,0.1,20
"20888",88,1,0.9,0.8,0,0.585,9342.4453125,0.2,14
"20889",89,1,0.9,0.8,0,-0.543,9800.375,0.1,18
"20890",90,1,0.9,0.8,0,0.547,9344.015625,0.1,19
"20891",91,1,0.9,0.8,0,0.447,9385.8125,0.1,18
"20892",92,1,0.9,0.8,0,1.259,9060.015625,0.2,13
"20893",93,1,0.9,0.8,0,-0.617,9834.5625,0.1,20
"20894",94,1,0.9,0.8,0,-0.681,9862.5,0.2,15
"20895",95,1,0.9,0.8,0,0.151,9514.4375,0.2,17
"20896",96,1,0.9,0.8,0,1.457,8971.8125,0.1,12
"20897",97,1,0.9,0.8,0,1.137,9117.0625,0.2,16
"20898",98,1,0.9,0.8,0,-0.494,9780.875,0.1,15
"20899",99,1,0.9,0.8,0,1.069,9134.09375,0.1,17
"20900",100,1,0.9,0.8,0,-0.318,9704.46875,0.1,14
"20901",1,1,0.9,0.9,0,-0.327,9711.34375,0.1,14
"20902",2,1,0.9,0.9,0,1.244,9055.59375,0.1,16
"20903",3,1,0.9,0.9,0,0.00499999999999989,9578.375,0.1,13
"20904",4,1,0.9,0.9,0,1.174,9109.859375,0.2,12
"20905",5,1,0.9,0.9,0,1.23,9066.9375,0.1,12
"20906",6,1,0.9,0.9,0,1.139,9112.4375,0.1,13
"20907",7,1,0.9,0.9,0,-0.217,9667.28125,0.1,15
"20908",8,1,0.9,0.9,0,-0.549,9808.15625,0.1,19
"20909",9,1,0.9,0.9,0,1.32,9043.296875,0.2,13
"20910",10,1,0.9,0.9,0,0.441,9387.25,0.1,17
"20911",11,1,0.9,0.9,0,-0.597,9826.625,0.1,20
"20912",12,1,0.9,0.9,0,-0.048,9596.375,0.1,16
"20913",13,1,0.9,0.9,0,0.337,9436.734375,0.1,14
"20914",14,1,0.9,0.9,0,0.985,9175.7890625,0.1,17
"20915",15,1,0.9,0.9,0,0.428,9393.5625,0.1,16
"20916",16,1,0.9,0.9,0,-0.227,9667.4375,0.1,15
"20917",17,1,0.9,0.9,0,-0.638,9842.6875,0.1,9
